Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0276047, 0.03, 0.972395
0.125, 0, 0.0335702, 0.03, 0.96643
0.125, 0, 0.0255209, 0.03, 0.974479
0.125, 0, 0.0337505, 0.03, 0.96625
0.125, 0, 0.0270867, 0.03, 0.972913
0.125, 0, 0.0269117, 0.03, 0.973088
0.125, 0, 0.0300017, 0.03, 0.969998
0.125, 0, 0.0287802, 0.03, 0.97122
0.125, 0, 0.0311625, 0.03, 0.968837
0.125, 0, 0.030804, 0.03, 0.969196
0.125, 0, 0.0279941, 0.03, 0.972006
0.125, 0, 0.034986, 0.03, 0.965014
0.125, 0, 0.0313299, 0.03, 0.96867
0.125, 0, 0.0281795, 0.03, 0.971821
0.125, 0, 0.0341565, 0.03, 0.965844
0.125, 0, 0.0330291, 0.03, 0.966971
0.125, 0, 0.0296158, 0.03, 0.970384
0.125, 0, 0.0307543, 0.03, 0.969246
0.125, 0, 0.0344877, 0.03, 0.965512
0.125, 0, 0.0337, 0.03, 0.9663
0.125, 0, 0.0284648, 0.03, 0.971535
