Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0213785, 0.02, 0.978621
0.125, 0, 0.0225884, 0.02, 0.977412
0.125, 0, 0.021522, 0.02, 0.978478
0.125, 0, 0.0191945, 0.02, 0.980805
0.125, 0, 0.021507, 0.02, 0.978493
0.125, 0, 0.0204973, 0.02, 0.979503
0.125, 0, 0.0231167, 0.02, 0.976883
0.125, 0, 0.017886, 0.02, 0.982114
0.125, 0, 0.0191469, 0.02, 0.980853
0.125, 0, 0.0172495, 0.02, 0.982751
0.125, 0, 0.020872, 0.02, 0.979128
0.125, 0, 0.0210112, 0.02, 0.978989
0.125, 0, 0.0213871, 0.02, 0.978613
0.125, 0, 0.0176974, 0.02, 0.982303
0.125, 0, 0.0190697, 0.02, 0.98093
0.125, 0, 0.0175624, 0.02, 0.982438
0.125, 0, 0.0191457, 0.02, 0.980854
0.125, 0, 0.0186786, 0.02, 0.981321
0.125, 0, 0.0172146, 0.02, 0.982785
0.125, 0, 0.0209797, 0.02, 0.97902
0.125, 0, 0.0168345, 0.02, 0.983166
0.125, 0, 0.0201846, 0.02, 0.979815
0.125, 0, 0.0208144, 0.02, 0.979186
0.125, 0, 0.0190633, 0.02, 0.980937
0.125, 0, 0.0223104, 0.02, 0.97769
0.125, 0, 0.0220271, 0.02, 0.977973
0.125, 0, 0.0190148, 0.02, 0.980985
0.125, 0, 0.020336, 0.02, 0.979664
0.125, 0, 0.0158107, 0.02, 0.984189
0.125, 0, 0.0189933, 0.02, 0.981007
0.125, 0, 0.021859, 0.02, 0.978141
0.125, 0, 0.0183795, 0.02, 0.981621
0.125, 0, 0.0179559, 0.02, 0.982044
0.125, 0, 0.0178366, 0.02, 0.982163
0.125, 0, 0.0214493, 0.02, 0.978551
0.125, 0, 0.0192967, 0.02, 0.980703
0.125, 0, 0.0183134, 0.02, 0.981687
0.125, 0, 0.021673, 0.02, 0.978327
0.125, 0, 0.0176726, 0.02, 0.982327
0.125, 0, 0.0179872, 0.02, 0.982013
0.125, 0, 0.018266, 0.02, 0.981734
0.125, 0, 0.0269156, 0.025, 0.973084
0.125, 0, 0.0268163, 0.025, 0.973184
0.125, 0, 0.0253755, 0.025, 0.974624
0.125, 0, 0.0253378, 0.025, 0.974662
0.125, 0, 0.0260314, 0.025, 0.973969
0.125, 0, 0.0256323, 0.025, 0.974368
0.125, 0, 0.0243753, 0.025, 0.975625
0.125, 0, 0.0215443, 0.025, 0.978456
0.125, 0, 0.0291181, 0.025, 0.970882
0.125, 0, 0.028519, 0.025, 0.971481
0.125, 0, 0.0288905, 0.025, 0.97111
0.125, 0, 0.0268888, 0.025, 0.973111
0.125, 0, 0.0245554, 0.025, 0.975445
0.125, 0, 0.0280174, 0.025, 0.971983
0.125, 0, 0.0242359, 0.025, 0.975764
0.125, 0, 0.0253739, 0.025, 0.974626
0.125, 0, 0.0268831, 0.025, 0.973117
0.125, 0, 0.0239699, 0.025, 0.97603
0.125, 0, 0.0237863, 0.025, 0.976214
0.125, 0, 0.0232057, 0.025, 0.976794
0.125, 0, 0.0252595, 0.025, 0.974741
0.125, 0, 0.0223674, 0.025, 0.977633
0.125, 0, 0.0234179, 0.025, 0.976582
0.125, 0, 0.0236229, 0.025, 0.976377
0.125, 0, 0.0236042, 0.025, 0.976396
0.125, 0, 0.0242899, 0.025, 0.97571
0.125, 0, 0.0230158, 0.025, 0.976984
0.125, 0, 0.0259553, 0.025, 0.974045
0.125, 0, 0.0239966, 0.025, 0.976003
0.125, 0, 0.0249325, 0.025, 0.975067
0.125, 0, 0.0249354, 0.025, 0.975065
0.125, 0, 0.022591, 0.025, 0.977409
0.125, 0, 0.0270613, 0.025, 0.972939
0.125, 0, 0.0263675, 0.025, 0.973632
0.125, 0, 0.0227075, 0.025, 0.977293
0.125, 0, 0.0245677, 0.025, 0.975432
0.125, 0, 0.0260494, 0.025, 0.973951
0.125, 0, 0.0239885, 0.025, 0.976012
0.125, 0, 0.0269746, 0.025, 0.973025
0.125, 0, 0.0280525, 0.025, 0.971948
0.125, 0, 0.0254518, 0.025, 0.974548
0.125, 0, 0.0240235, 0.025, 0.975977
0.125, 0, 0.0235619, 0.025, 0.976438
0.125, 0, 0.0233008, 0.025, 0.976699
0.125, 0, 0.024348, 0.025, 0.975652
0.125, 0, 0.0246142, 0.025, 0.975386
0.125, 0, 0.0242102, 0.025, 0.97579
0.125, 0, 0.0228272, 0.025, 0.977173
0.125, 0, 0.0256879, 0.025, 0.974312
0.125, 0, 0.0241253, 0.025, 0.975875
0.125, 0, 0.0238557, 0.025, 0.976144
0.125, 0, 0.0253374, 0.025, 0.974663
0.125, 0, 0.0234938, 0.025, 0.976506
0.125, 0, 0.0251798, 0.025, 0.97482
0.125, 0, 0.0235961, 0.025, 0.976404
0.125, 0, 0.0245545, 0.025, 0.975445
0.125, 0, 0.0243575, 0.025, 0.975643
0.125, 0, 0.0260982, 0.025, 0.973902
0.125, 0, 0.0247432, 0.025, 0.975257
0.125, 0, 0.0225295, 0.025, 0.977471
0.125, 0, 0.0222063, 0.025, 0.977794
0.125, 0, 0.0265599, 0.025, 0.97344
0.125, 0, 0.0213561, 0.025, 0.978644
0.125, 0, 0.0234983, 0.025, 0.976502
0.125, 0, 0.0268457, 0.025, 0.973154
0.125, 0, 0.0268651, 0.025, 0.973135
0.125, 0, 0.0242639, 0.025, 0.975736
0.125, 0, 0.0244054, 0.025, 0.975595
0.125, 0, 0.0221205, 0.025, 0.977879
0.125, 0, 0.0281649, 0.025, 0.971835
0.125, 0, 0.0265853, 0.025, 0.973415
0.125, 0, 0.0249581, 0.025, 0.975042
0.125, 0, 0.0230815, 0.025, 0.976919
0.125, 0, 0.0212764, 0.025, 0.978724
0.125, 0, 0.0241492, 0.025, 0.975851
0.125, 0, 0.0250965, 0.025, 0.974903
0.125, 0, 0.026134, 0.025, 0.973866
0.125, 0, 0.0228867, 0.025, 0.977113
0.125, 0, 0.0262567, 0.025, 0.973743
0.125, 0, 0.0241185, 0.025, 0.975881
0.125, 0, 0.0223364, 0.025, 0.977664
0.125, 0, 0.0219107, 0.025, 0.978089
0.125, 0, 0.0261502, 0.025, 0.97385
0.125, 0, 0.02359, 0.025, 0.97641
0.125, 0, 0.0267617, 0.025, 0.973238
0.125, 0, 0.0257625, 0.025, 0.974238
0.125, 0, 0.0208598, 0.025, 0.97914
0.125, 0, 0.025603, 0.025, 0.974397
0.125, 0, 0.0282113, 0.025, 0.971789
0.125, 0, 0.0292557, 0.025, 0.970744
0.125, 0, 0.0240869, 0.025, 0.975913
0.125, 0, 0.0276699, 0.025, 0.97233
0.125, 0, 0.0244191, 0.025, 0.975581
0.125, 0, 0.0270526, 0.025, 0.972947
0.125, 0, 0.0245479, 0.025, 0.975452
0.125, 0, 0.0259596, 0.025, 0.97404
0.125, 0, 0.0205839, 0.025, 0.979416
0.125, 0, 0.0224621, 0.025, 0.977538
0.125, 0, 0.0241638, 0.025, 0.975836
0.125, 0, 0.0293879, 0.025, 0.970612
0.125, 0, 0.0287798, 0.03, 0.97122
0.125, 0, 0.0293323, 0.03, 0.970668
0.125, 0, 0.0304286, 0.03, 0.969571
0.125, 0, 0.026091, 0.03, 0.973909
0.125, 0, 0.028, 0.03, 0.972
0.125, 0, 0.0291616, 0.03, 0.970838
0.125, 0, 0.0309863, 0.03, 0.969014
0.125, 0, 0.026693, 0.03, 0.973307
0.125, 0, 0.029606, 0.03, 0.970394
0.125, 0, 0.02718, 0.03, 0.97282
0.125, 0, 0.0262628, 0.03, 0.973737
0.125, 0, 0.0324358, 0.03, 0.967564
0.125, 0, 0.0277671, 0.03, 0.972233
0.125, 0, 0.0312708, 0.03, 0.968729
0.125, 0, 0.0342495, 0.03, 0.965751
0.125, 0, 0.0263744, 0.03, 0.973626
0.125, 0, 0.028165, 0.03, 0.971835
0.125, 0, 0.0294266, 0.03, 0.970573
0.125, 0, 0.0313589, 0.03, 0.968641
0.125, 0, 0.0284825, 0.03, 0.971518
0.125, 0, 0.030587, 0.03, 0.969413
0.125, 0, 0.0277123, 0.03, 0.972288
0.125, 0, 0.0294449, 0.03, 0.970555
0.125, 0, 0.0331416, 0.03, 0.966858
0.125, 0, 0.032441, 0.03, 0.967559
0.125, 0, 0.028454, 0.03, 0.971546
0.125, 0, 0.0310531, 0.03, 0.968947
0.125, 0, 0.032128, 0.03, 0.967872
0.125, 0, 0.034721, 0.03, 0.965279
0.125, 0, 0.0322078, 0.03, 0.967792
0.125, 0, 0.0312489, 0.03, 0.968751
0.125, 0, 0.0274073, 0.03, 0.972593
0.125, 0, 0.0305425, 0.03, 0.969457
0.125, 0, 0.0290631, 0.03, 0.970937
0.125, 0, 0.0288167, 0.03, 0.971183
0.125, 0, 0.0269545, 0.03, 0.973046
0.125, 0, 0.0322989, 0.03, 0.967701
0.125, 0, 0.029808, 0.03, 0.970192
0.125, 0, 0.0310725, 0.03, 0.968927
0.125, 0, 0.0332724, 0.03, 0.966728
0.125, 0, 0.0263776, 0.03, 0.973622
0.125, 0, 0.0329114, 0.03, 0.967089
0.125, 0, 0.0346026, 0.03, 0.965397
0.125, 0, 0.0281525, 0.03, 0.971847
0.125, 0, 0.0282562, 0.03, 0.971744
0.125, 0, 0.0319675, 0.03, 0.968032
0.125, 0, 0.0275283, 0.03, 0.972472
0.125, 0, 0.0274799, 0.03, 0.97252
0.125, 0, 0.0316313, 0.03, 0.968369
0.125, 0, 0.0326942, 0.03, 0.967306
0.125, 0, 0.0279717, 0.03, 0.972028
0.125, 0, 0.028604, 0.03, 0.971396
0.125, 0, 0.0329843, 0.03, 0.967016
0.125, 0, 0.0308321, 0.03, 0.969168
0.125, 0, 0.029167, 0.03, 0.970833
