Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0214215, 0.02, 0.978578
0.125, 0, 0.0168535, 0.02, 0.983147
0.125, 0, 0.018883, 0.02, 0.981117
0.125, 0, 0.0182809, 0.02, 0.981719
0.125, 0, 0.0202027, 0.02, 0.979797
0.125, 0, 0.0192744, 0.02, 0.980726
0.125, 0, 0.0184995, 0.02, 0.981501
0.125, 0, 0.0171831, 0.02, 0.982817
0.125, 0, 0.0221329, 0.02, 0.977867
0.125, 0, 0.0177747, 0.02, 0.982225
0.125, 0, 0.0167381, 0.02, 0.983262
0.125, 0, 0.024462, 0.02, 0.975538
0.125, 0, 0.0236922, 0.02, 0.976308
0.125, 0, 0.0194598, 0.02, 0.98054
0.125, 0, 0.0184161, 0.02, 0.981584
0.125, 0, 0.0194191, 0.02, 0.980581
0.125, 0, 0.0158708, 0.02, 0.984129
0.125, 0, 0.0187054, 0.02, 0.981295
0.125, 0, 0.0173723, 0.02, 0.982628
0.125, 0, 0.0213882, 0.02, 0.978612
0.125, 0, 0.0196099, 0.02, 0.98039
0.125, 0, 0.0215256, 0.02, 0.978474
0.125, 0, 0.0175335, 0.02, 0.982467
0.125, 0, 0.0203508, 0.02, 0.979649
0.125, 0, 0.0203151, 0.02, 0.979685
0.125, 0, 0.0216766, 0.02, 0.978323
0.125, 0, 0.0158007, 0.02, 0.984199
0.125, 0, 0.0188588, 0.02, 0.981141
0.125, 0, 0.0194982, 0.02, 0.980502
0.125, 0, 0.0211411, 0.02, 0.978859
0.125, 0, 0.020529, 0.02, 0.979471
0.125, 0, 0.0185759, 0.02, 0.981424
0.125, 0, 0.020033, 0.02, 0.979967
0.125, 0, 0.0197218, 0.02, 0.980278
0.125, 0, 0.0200389, 0.02, 0.979961
0.125, 0, 0.0193835, 0.02, 0.980617
0.125, 0, 0.0222942, 0.02, 0.977706
0.125, 0, 0.0180764, 0.02, 0.981924
0.125, 0, 0.0158838, 0.02, 0.984116
0.125, 0, 0.0213474, 0.02, 0.978653
0.125, 0, 0.0211625, 0.02, 0.978837
0.125, 0, 0.0213389, 0.02, 0.978661
0.125, 0, 0.0219238, 0.02, 0.978076
0.125, 0, 0.0207001, 0.02, 0.9793
0.125, 0, 0.0217995, 0.02, 0.9782
0.125, 0, 0.0178093, 0.02, 0.982191
0.125, 0, 0.0169974, 0.02, 0.983003
0.125, 0, 0.0197722, 0.02, 0.980228
0.125, 0, 0.0203597, 0.02, 0.97964
0.125, 0, 0.0232298, 0.02, 0.97677
0.125, 0, 0.0220991, 0.02, 0.977901
0.125, 0, 0.0243032, 0.02, 0.975697
0.125, 0, 0.0204048, 0.02, 0.979595
0.125, 0, 0.0185043, 0.02, 0.981496
0.125, 0, 0.0223516, 0.02, 0.977648
0.125, 0, 0.0208305, 0.02, 0.979169
0.125, 0, 0.0195774, 0.02, 0.980423
0.125, 0, 0.0165978, 0.02, 0.983402
0.125, 0, 0.0205721, 0.02, 0.979428
0.125, 0, 0.0211782, 0.02, 0.978822
0.125, 0, 0.0206058, 0.02, 0.979394
0.125, 0, 0.0179726, 0.02, 0.982027
0.125, 0, 0.024156, 0.02, 0.975844
0.125, 0, 0.0203554, 0.02, 0.979645
0.125, 0, 0.0220531, 0.02, 0.977947
0.125, 0, 0.0228141, 0.02, 0.977186
0.125, 0, 0.0211856, 0.02, 0.978814
0.125, 0, 0.018682, 0.02, 0.981318
0.125, 0, 0.022919, 0.02, 0.977081
0.125, 0, 0.0194209, 0.02, 0.980579
0.125, 0, 0.0205071, 0.02, 0.979493
0.125, 0, 0.0184961, 0.02, 0.981504
0.125, 0, 0.0182608, 0.02, 0.981739
0.125, 0, 0.0208995, 0.02, 0.979101
0.125, 0, 0.021841, 0.02, 0.978159
0.125, 0, 0.019615, 0.02, 0.980385
0.125, 0, 0.0218957, 0.02, 0.978104
0.125, 0, 0.018994, 0.02, 0.981006
0.125, 0, 0.0164079, 0.02, 0.983592
0.125, 0, 0.014834, 0.02, 0.985166
0.125, 0, 0.0207222, 0.02, 0.979278
0.125, 0, 0.0180571, 0.02, 0.981943
0.125, 0, 0.0194469, 0.02, 0.980553
0.125, 0, 0.0264544, 0.025, 0.973546
0.125, 0, 0.0255208, 0.025, 0.974479
0.125, 0, 0.0227505, 0.025, 0.97725
0.125, 0, 0.0235184, 0.025, 0.976482
0.125, 0, 0.0282297, 0.025, 0.97177
0.125, 0, 0.0234449, 0.025, 0.976555
0.125, 0, 0.0256507, 0.025, 0.974349
0.125, 0, 0.0231533, 0.025, 0.976847
0.125, 0, 0.023459, 0.025, 0.976541
0.125, 0, 0.0277988, 0.025, 0.972201
0.125, 0, 0.0219824, 0.025, 0.978018
0.125, 0, 0.0242438, 0.025, 0.975756
0.125, 0, 0.0278504, 0.025, 0.97215
