Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.0139844, 0.015, 0.986016
0.125, 0, 0.0150033, 0.015, 0.984997
0.125, 0, 0.0148658, 0.015, 0.985134
0.125, 0, 0.0132096, 0.015, 0.98679
0.125, 0, 0.0146255, 0.015, 0.985375
0.125, 0, 0.01456, 0.015, 0.98544
0.125, 0, 0.0156641, 0.015, 0.984336
0.125, 0, 0.0159242, 0.015, 0.984076
0.125, 0, 0.0118549, 0.015, 0.988145
0.125, 0, 0.015144, 0.015, 0.984856
0.125, 0, 0.0175116, 0.015, 0.982488
0.125, 0, 0.0132591, 0.015, 0.986741
0.125, 0, 0.0156273, 0.015, 0.984373
0.125, 0, 0.0149726, 0.015, 0.985027
0.125, 0, 0.0167308, 0.015, 0.983269
0.125, 0, 0.0138064, 0.015, 0.986194
0.125, 0, 0.0157227, 0.015, 0.984277
0.125, 0, 0.014456, 0.015, 0.985544
0.125, 0, 0.0160071, 0.015, 0.983993
0.125, 0, 0.0151762, 0.015, 0.984824
0.125, 0, 0.0136425, 0.015, 0.986358
0.125, 0, 0.0140801, 0.015, 0.98592
0.125, 0, 0.0143436, 0.015, 0.985656
0.125, 0, 0.0170851, 0.015, 0.982915
0.125, 0, 0.0140215, 0.015, 0.985978
0.125, 0, 0.0150017, 0.015, 0.984998
0.125, 0, 0.0126693, 0.015, 0.987331
0.125, 0, 0.0134467, 0.015, 0.986553
0.125, 0, 0.0146141, 0.015, 0.985386
0.125, 0, 0.0135662, 0.015, 0.986434
0.125, 0, 0.0207806, 0.015, 0.979219
0.125, 0, 0.0136412, 0.015, 0.986359
0.125, 0, 0.0162197, 0.015, 0.98378
0.125, 0, 0.014956, 0.015, 0.985044
0.125, 0, 0.0156127, 0.015, 0.984387
0.125, 0, 0.0154904, 0.015, 0.98451
0.125, 0, 0.0131582, 0.015, 0.986842
0.125, 0, 0.0156302, 0.015, 0.98437
0.125, 0, 0.0164759, 0.015, 0.983524
0.125, 0, 0.0147751, 0.015, 0.985225
0.125, 0, 0.0139604, 0.015, 0.98604
0.125, 0, 0.0185275, 0.015, 0.981473
0.125, 0, 0.0142875, 0.015, 0.985712
0.125, 0, 0.015527, 0.015, 0.984473
0.125, 0, 0.0176437, 0.015, 0.982356
0.125, 0, 0.0135128, 0.015, 0.986487
0.125, 0, 0.0170475, 0.015, 0.982953
0.125, 0, 0.0127713, 0.015, 0.987229
0.125, 0, 0.013841, 0.015, 0.986159
0.125, 0, 0.0163456, 0.015, 0.983654
0.125, 0, 0.0137877, 0.015, 0.986212
0.125, 0, 0.0160676, 0.015, 0.983932
0.125, 0, 0.0144797, 0.015, 0.98552
0.125, 0, 0.0183295, 0.015, 0.98167
0.125, 0, 0.0140125, 0.015, 0.985987
0.125, 0, 0.0129965, 0.015, 0.987004
0.125, 0, 0.0149019, 0.015, 0.985098
0.125, 0, 0.016973, 0.015, 0.983027
0.125, 0, 0.0131465, 0.015, 0.986854
0.125, 0, 0.0126867, 0.015, 0.987313
0.125, 0, 0.0141977, 0.015, 0.985802
0.125, 0, 0.0158761, 0.015, 0.984124
0.125, 0, 0.0176773, 0.015, 0.982323
0.125, 0, 0.0143278, 0.015, 0.985672
0.125, 0, 0.0134743, 0.015, 0.986526
0.125, 0, 0.016131, 0.015, 0.983869
0.125, 0, 0.0137012, 0.015, 0.986299
0.125, 0, 0.0174894, 0.015, 0.982511
0.125, 0, 0.0171244, 0.015, 0.982876
0.125, 0, 0.0147564, 0.015, 0.985244
0.125, 0, 0.0143107, 0.015, 0.985689
0.125, 0, 0.0144302, 0.015, 0.98557
0.125, 0, 0.0163006, 0.015, 0.983699
0.125, 0, 0.0139931, 0.015, 0.986007
0.125, 0, 0.0124138, 0.015, 0.987586
0.125, 0, 0.015387, 0.015, 0.984613
0.125, 0, 0.0119443, 0.015, 0.988056
0.125, 0, 0.0179379, 0.02, 0.982062
0.125, 0, 0.021123, 0.02, 0.978877
0.125, 0, 0.0163552, 0.02, 0.983645
0.125, 0, 0.0171285, 0.02, 0.982871
0.125, 0, 0.0250965, 0.02, 0.974904
0.125, 0, 0.0215397, 0.02, 0.97846
0.125, 0, 0.0212928, 0.02, 0.978707
0.125, 0, 0.0174857, 0.02, 0.982514
0.125, 0, 0.0186998, 0.02, 0.9813
0.125, 0, 0.0202517, 0.02, 0.979748
0.125, 0, 0.0205649, 0.02, 0.979435
0.125, 0, 0.0193459, 0.02, 0.980654
0.125, 0, 0.0219352, 0.02, 0.978065
0.125, 0, 0.0184701, 0.02, 0.98153
0.125, 0, 0.0201272, 0.02, 0.979873
0.125, 0, 0.0204535, 0.02, 0.979546
0.125, 0, 0.0202315, 0.02, 0.979769
0.125, 0, 0.0172989, 0.02, 0.982701
0.125, 0, 0.0184033, 0.02, 0.981597
0.125, 0, 0.0227703, 0.02, 0.97723
0.125, 0, 0.0204503, 0.02, 0.97955
0.125, 0, 0.023772, 0.02, 0.976228
0.125, 0, 0.0212994, 0.02, 0.978701
0.125, 0, 0.0236692, 0.02, 0.976331
0.125, 0, 0.020449, 0.02, 0.979551
0.125, 0, 0.0168382, 0.02, 0.983162
0.125, 0, 0.0206273, 0.02, 0.979373
0.125, 0, 0.0210595, 0.02, 0.97894
0.125, 0, 0.0206401, 0.02, 0.97936
0.125, 0, 0.0220146, 0.02, 0.977985
0.125, 0, 0.0249968, 0.02, 0.975003
0.125, 0, 0.0227493, 0.02, 0.977251
0.125, 0, 0.0182701, 0.02, 0.98173
0.125, 0, 0.0196898, 0.02, 0.98031
0.125, 0, 0.01738, 0.02, 0.98262
0.125, 0, 0.0187435, 0.02, 0.981257
0.125, 0, 0.0215546, 0.02, 0.978445
0.125, 0, 0.0188845, 0.02, 0.981116
0.125, 0, 0.0212758, 0.02, 0.978724
0.125, 0, 0.0205483, 0.02, 0.979452
0.125, 0, 0.0221241, 0.02, 0.977876
0.125, 0, 0.0183782, 0.02, 0.981622
0.125, 0, 0.0179711, 0.02, 0.982029
0.125, 0, 0.020356, 0.02, 0.979644
0.125, 0, 0.0172037, 0.02, 0.982796
0.125, 0, 0.0220846, 0.02, 0.977915
0.125, 0, 0.0184635, 0.02, 0.981537
0.125, 0, 0.0201309, 0.02, 0.979869
0.125, 0, 0.0203945, 0.02, 0.979605
0.125, 0, 0.0222499, 0.02, 0.97775
0.125, 0, 0.0235857, 0.02, 0.976414
0.125, 0, 0.01806, 0.02, 0.98194
0.125, 0, 0.0202609, 0.02, 0.979739
0.125, 0, 0.0180665, 0.02, 0.981934
0.125, 0, 0.0197935, 0.02, 0.980206
0.125, 0, 0.0202279, 0.02, 0.979772
0.125, 0, 0.0199955, 0.02, 0.980005
0.125, 0, 0.0199403, 0.02, 0.98006
0.125, 0, 0.018303, 0.02, 0.981697
0.125, 0, 0.0193508, 0.02, 0.980649
0.125, 0, 0.022845, 0.02, 0.977155
0.125, 0, 0.0188602, 0.02, 0.98114
0.125, 0, 0.0214215, 0.02, 0.978578
0.125, 0, 0.0214361, 0.02, 0.978564
0.125, 0, 0.0214211, 0.02, 0.978579
0.125, 0, 0.0179355, 0.02, 0.982065
0.125, 0, 0.0212141, 0.02, 0.978786
0.125, 0, 0.0181383, 0.02, 0.981862
0.125, 0, 0.022092, 0.02, 0.977908
0.125, 0, 0.0209375, 0.02, 0.979063
0.125, 0, 0.0231589, 0.02, 0.976841
0.125, 0, 0.0244728, 0.02, 0.975527
0.125, 0, 0.0206642, 0.02, 0.979336
0.125, 0, 0.0192262, 0.02, 0.980774
0.125, 0, 0.0192176, 0.02, 0.980782
0.125, 0, 0.018981, 0.02, 0.981019
0.125, 0, 0.0192322, 0.02, 0.980768
0.125, 0, 0.0195658, 0.02, 0.980434
0.125, 0, 0.0206537, 0.02, 0.979346
0.125, 0, 0.0206514, 0.02, 0.979349
0.125, 0, 0.0233442, 0.02, 0.976656
0.125, 0, 0.0184784, 0.02, 0.981522
0.125, 0, 0.0182661, 0.02, 0.981734
0.125, 0, 0.0250232, 0.02, 0.974977
0.125, 0, 0.0190215, 0.02, 0.980979
0.125, 0, 0.0203951, 0.02, 0.979605
0.125, 0, 0.0174631, 0.02, 0.982537
0.125, 0, 0.0177383, 0.02, 0.982262
0.125, 0, 0.0205998, 0.02, 0.9794
0.125, 0, 0.0177327, 0.02, 0.982267
0.125, 0, 0.0155557, 0.02, 0.984444
0.125, 0, 0.0162631, 0.02, 0.983737
0.125, 0, 0.0203005, 0.02, 0.9797
0.125, 0, 0.0201228, 0.02, 0.979877
0.125, 0, 0.020643, 0.02, 0.979357
0.125, 0, 0.0217111, 0.02, 0.978289
0.125, 0, 0.0194287, 0.02, 0.980571
0.125, 0, 0.0211923, 0.02, 0.978808
0.125, 0, 0.0178233, 0.02, 0.982177
0.125, 0, 0.0195906, 0.02, 0.980409
0.125, 0, 0.025256, 0.025, 0.974744
0.125, 0, 0.0217218, 0.025, 0.978278
0.125, 0, 0.0213435, 0.025, 0.978657
0.125, 0, 0.0225406, 0.025, 0.977459
0.125, 0, 0.0235674, 0.025, 0.976433
0.125, 0, 0.0269781, 0.025, 0.973022
0.125, 0, 0.0244008, 0.025, 0.975599
0.125, 0, 0.0249221, 0.025, 0.975078
0.125, 0, 0.0266205, 0.025, 0.97338
0.125, 0, 0.0263406, 0.025, 0.973659
0.125, 0, 0.0273045, 0.025, 0.972696
0.125, 0, 0.0237061, 0.025, 0.976294
0.125, 0, 0.0242083, 0.025, 0.975792
0.125, 0, 0.0231317, 0.025, 0.976868
0.125, 0, 0.0215574, 0.025, 0.978443
0.125, 0, 0.0260651, 0.025, 0.973935
0.125, 0, 0.0230224, 0.025, 0.976978
0.125, 0, 0.0231828, 0.025, 0.976817
0.125, 0, 0.0213774, 0.025, 0.978623
0.125, 0, 0.0247529, 0.025, 0.975247
0.125, 0, 0.0263765, 0.025, 0.973623
0.125, 0, 0.0234407, 0.025, 0.976559
0.125, 0, 0.0241907, 0.025, 0.975809
0.125, 0, 0.0260672, 0.025, 0.973933
0.125, 0, 0.0258406, 0.025, 0.974159
0.125, 0, 0.0208967, 0.025, 0.979103
0.125, 0, 0.0244867, 0.025, 0.975513
0.125, 0, 0.0250828, 0.025, 0.974917
0.125, 0, 0.0257099, 0.025, 0.97429
0.125, 0, 0.0236735, 0.025, 0.976327
0.125, 0, 0.0238803, 0.025, 0.97612
0.125, 0, 0.0215004, 0.025, 0.9785
0.125, 0, 0.0270324, 0.025, 0.972968
0.125, 0, 0.0258244, 0.025, 0.974176
0.125, 0, 0.0231708, 0.025, 0.976829
0.125, 0, 0.0224241, 0.025, 0.977576
0.125, 0, 0.0248121, 0.025, 0.975188
0.125, 0, 0.0274975, 0.025, 0.972502
0.125, 0, 0.026872, 0.025, 0.973128
0.125, 0, 0.0239513, 0.025, 0.976049
0.125, 0, 0.0281855, 0.025, 0.971814
0.125, 0, 0.0239282, 0.025, 0.976072
0.125, 0, 0.0253111, 0.025, 0.974689
0.125, 0, 0.0271524, 0.025, 0.972848
0.125, 0, 0.0237151, 0.025, 0.976285
0.125, 0, 0.0230089, 0.025, 0.976991
0.125, 0, 0.0234075, 0.025, 0.976592
0.125, 0, 0.0244933, 0.025, 0.975507
0.125, 0, 0.0243985, 0.025, 0.975602
0.125, 0, 0.0231006, 0.025, 0.976899
0.125, 0, 0.0267183, 0.025, 0.973282
0.125, 0, 0.0250861, 0.025, 0.974914
0.125, 0, 0.0272171, 0.025, 0.972783
0.125, 0, 0.0260303, 0.025, 0.97397
0.125, 0, 0.0246218, 0.025, 0.975378
0.125, 0, 0.0271585, 0.025, 0.972842
0.125, 0, 0.0249083, 0.025, 0.975092
0.125, 0, 0.0264607, 0.025, 0.973539
0.125, 0, 0.0253418, 0.025, 0.974658
0.125, 0, 0.0256883, 0.025, 0.974312
0.125, 0, 0.0217203, 0.025, 0.97828
0.125, 0, 0.0257648, 0.025, 0.974235
0.125, 0, 0.0225551, 0.025, 0.977445
0.125, 0, 0.0270007, 0.025, 0.972999
0.125, 0, 0.0252223, 0.025, 0.974778
0.125, 0, 0.0265993, 0.025, 0.973401
0.125, 0, 0.0249469, 0.025, 0.975053
0.125, 0, 0.0207713, 0.025, 0.979229
0.125, 0, 0.0242463, 0.025, 0.975754
0.125, 0, 0.0264131, 0.025, 0.973587
0.125, 0, 0.0283979, 0.025, 0.971602
0.125, 0, 0.0217235, 0.025, 0.978276
0.125, 0, 0.0274752, 0.025, 0.972525
0.125, 0, 0.027096, 0.025, 0.972904
0.125, 0, 0.0272534, 0.025, 0.972747
0.125, 0, 0.0267749, 0.025, 0.973225
0.125, 0, 0.0272664, 0.025, 0.972734
0.125, 0, 0.024727, 0.025, 0.975273
0.125, 0, 0.0229263, 0.025, 0.977074
0.125, 0, 0.0217603, 0.025, 0.97824
0.125, 0, 0.0240642, 0.025, 0.975936
0.125, 0, 0.0243173, 0.025, 0.975683
0.125, 0, 0.0223854, 0.025, 0.977615
0.125, 0, 0.0243347, 0.025, 0.975665
0.125, 0, 0.0245134, 0.025, 0.975487
0.125, 0, 0.0250027, 0.025, 0.974997
0.125, 0, 0.0236285, 0.025, 0.976372
0.125, 0, 0.0267933, 0.025, 0.973207
0.125, 0, 0.0240365, 0.025, 0.975964
0.125, 0, 0.0213933, 0.025, 0.978607
0.125, 0, 0.0266971, 0.025, 0.973303
0.125, 0, 0.0194958, 0.025, 0.980504
0.125, 0, 0.0234223, 0.025, 0.976578
0.125, 0, 0.0236502, 0.025, 0.97635
0.125, 0, 0.0281044, 0.025, 0.971896
0.125, 0, 0.0255718, 0.025, 0.974428
0.125, 0, 0.023362, 0.025, 0.976638
0.125, 0, 0.0232189, 0.025, 0.976781
0.125, 0, 0.0246937, 0.025, 0.975306
0.125, 0, 0.0237311, 0.025, 0.976269
0.125, 0, 0.0303034, 0.03, 0.969697
0.125, 0, 0.0257427, 0.03, 0.974257
0.125, 0, 0.0285032, 0.03, 0.971497
0.125, 0, 0.028363, 0.03, 0.971637
0.125, 0, 0.0322167, 0.03, 0.967783
0.125, 0, 0.0266551, 0.03, 0.973345
0.125, 0, 0.0306976, 0.03, 0.969302
0.125, 0, 0.0341083, 0.03, 0.965892
0.125, 0, 0.0293721, 0.03, 0.970628
0.125, 0, 0.0309321, 0.03, 0.969068
0.125, 0, 0.032738, 0.03, 0.967262
0.125, 0, 0.0288637, 0.03, 0.971136
0.125, 0, 0.0332537, 0.03, 0.966746
0.125, 0, 0.0288669, 0.03, 0.971133
0.125, 0, 0.0293764, 0.03, 0.970624
0.125, 0, 0.0322653, 0.03, 0.967735
0.125, 0, 0.0280898, 0.03, 0.97191
0.125, 0, 0.0287937, 0.03, 0.971206
0.125, 0, 0.0301286, 0.03, 0.969871
0.125, 0, 0.0297699, 0.03, 0.97023
0.125, 0, 0.0322684, 0.03, 0.967732
0.125, 0, 0.0296996, 0.03, 0.9703
0.125, 0, 0.0321037, 0.03, 0.967896
0.125, 0, 0.0268026, 0.03, 0.973197
0.125, 0, 0.0304995, 0.03, 0.9695
0.125, 0, 0.0290382, 0.03, 0.970962
0.125, 0, 0.030055, 0.03, 0.969945
0.125, 0, 0.0264825, 0.03, 0.973517
0.125, 0, 0.0245064, 0.03, 0.975494
0.125, 0, 0.0305697, 0.03, 0.96943
0.125, 0, 0.0314843, 0.03, 0.968516
0.125, 0, 0.0282324, 0.03, 0.971768
0.125, 0, 0.0325532, 0.03, 0.967447
0.125, 0, 0.0302525, 0.03, 0.969748
0.125, 0, 0.0287829, 0.03, 0.971217
0.125, 0, 0.0312222, 0.03, 0.968778
0.125, 0, 0.0288148, 0.03, 0.971185
0.125, 0, 0.0277449, 0.03, 0.972255
0.125, 0, 0.0310228, 0.03, 0.968977
0.125, 0, 0.0335653, 0.03, 0.966435
0.125, 0, 0.0279078, 0.03, 0.972092
0.125, 0, 0.0294492, 0.03, 0.970551
0.125, 0, 0.0286501, 0.03, 0.97135
0.125, 0, 0.0321688, 0.03, 0.967831
0.125, 0, 0.0277025, 0.03, 0.972297
0.125, 0, 0.0314727, 0.03, 0.968527
0.125, 0, 0.0258524, 0.03, 0.974148
0.125, 0, 0.029747, 0.03, 0.970253
0.125, 0, 0.0318484, 0.03, 0.968152
0.125, 0, 0.026883, 0.03, 0.973117
0.125, 0, 0.0300168, 0.03, 0.969983
0.125, 0, 0.0355748, 0.03, 0.964425
0.125, 0, 0.0287784, 0.03, 0.971222
0.125, 0, 0.0311758, 0.03, 0.968824
0.125, 0, 0.0300379, 0.03, 0.969962
0.125, 0, 0.0360582, 0.03, 0.963942
