Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.02867, 0.03, 0.97133
0.125, 0, 0.0307502, 0.03, 0.96925
0.125, 0, 0.0270891, 0.03, 0.972911
0.125, 0, 0.0297016, 0.03, 0.970298
0.125, 0, 0.0282317, 0.03, 0.971768
0.125, 0, 0.0284222, 0.03, 0.971578
0.125, 0, 0.0312786, 0.03, 0.968721
0.125, 0, 0.0308871, 0.03, 0.969113
0.125, 0, 0.0332071, 0.03, 0.966793
0.125, 0, 0.030031, 0.03, 0.969969
0.125, 0, 0.0334778, 0.03, 0.966522
0.125, 0, 0.026981, 0.03, 0.973019
0.125, 0, 0.0288072, 0.03, 0.971193
0.125, 0, 0.0298704, 0.03, 0.97013
0.125, 0, 0.0279693, 0.03, 0.972031
0.125, 0, 0.0240939, 0.03, 0.975906
0.125, 0, 0.030071, 0.03, 0.969929
0.125, 0, 0.0299118, 0.03, 0.970088
0.125, 0, 0.0274577, 0.03, 0.972542
0.125, 0, 0.0298567, 0.03, 0.970143
0.125, 0, 0.0284785, 0.03, 0.971522
0.125, 0, 0.0307309, 0.03, 0.969269
0.125, 0, 0.0299701, 0.03, 0.97003
0.125, 0, 0.0291037, 0.03, 0.970896
0.125, 0, 0.0318903, 0.03, 0.96811
0.125, 0, 0.0233701, 0.03, 0.97663
0.125, 0, 0.0302352, 0.03, 0.969765
0.125, 0, 0.0320195, 0.03, 0.967981
0.125, 0, 0.0333392, 0.03, 0.966661
0.125, 0, 0.027824, 0.03, 0.972176
0.125, 0, 0.0266796, 0.03, 0.97332
0.125, 0, 0.0302394, 0.03, 0.969761
0.125, 0, 0.0372508, 0.03, 0.962749
0.125, 0, 0.0319858, 0.03, 0.968014
0.125, 0, 0.0309519, 0.03, 0.969048
0.125, 0, 0.0288082, 0.03, 0.971192
0.125, 0, 0.0292324, 0.03, 0.970768
0.125, 0, 0.0278879, 0.03, 0.972112
0.125, 0, 0.0304274, 0.03, 0.969573
0.125, 0, 0.0342378, 0.03, 0.965762
0.125, 0, 0.0318844, 0.03, 0.968116
0.125, 0, 0.0309335, 0.03, 0.969067
0.125, 0, 0.0308824, 0.03, 0.969118
0.125, 0, 0.0267185, 0.03, 0.973281
0.125, 0, 0.0279758, 0.03, 0.972024
0.125, 0, 0.0320881, 0.03, 0.967912
0.125, 0, 0.0294631, 0.03, 0.970537
0.125, 0, 0.0261078, 0.03, 0.973892
