Cutoff,Gamma,Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.125, 0, 0.00908373, 0.01, 0.990916
0.125, 0, 0.00859823, 0.01, 0.991402
0.125, 0, 0.00971081, 0.01, 0.990289
0.125, 0, 0.00929474, 0.01, 0.990705
0.125, 0, 0.0103378, 0.01, 0.989662
0.125, 0, 0.00956859, 0.01, 0.990431
0.125, 0, 0.0110028, 0.01, 0.988997
0.125, 0, 0.00869781, 0.01, 0.991302
0.125, 0, 0.017502, 0.015, 0.982498
0.125, 0, 0.0157868, 0.015, 0.984213
0.125, 0, 0.0168556, 0.015, 0.983144
0.125, 0, 0.0152439, 0.015, 0.984756
0.125, 0, 0.0149206, 0.015, 0.985079
0.125, 0, 0.0128719, 0.015, 0.987128
0.125, 0, 0.0130966, 0.015, 0.986903
0.125, 0, 0.0140906, 0.015, 0.985909
0.125, 0, 0.0172688, 0.015, 0.982731
0.125, 0, 0.0150088, 0.015, 0.984991
0.125, 0, 0.0178853, 0.015, 0.982115
0.125, 0, 0.0138775, 0.015, 0.986122
0.125, 0, 0.014223, 0.015, 0.985777
0.125, 0, 0.0166721, 0.015, 0.983328
0.125, 0, 0.0164391, 0.015, 0.983561
0.125, 0, 0.0151195, 0.015, 0.984881
0.125, 0, 0.0136487, 0.015, 0.986351
0.125, 0, 0.0158084, 0.015, 0.984192
0.125, 0, 0.0142472, 0.015, 0.985753
0.125, 0, 0.0176813, 0.015, 0.982319
0.125, 0, 0.0130065, 0.015, 0.986993
0.125, 0, 0.0152738, 0.015, 0.984726
0.125, 0, 0.0142649, 0.015, 0.985735
0.125, 0, 0.0132508, 0.015, 0.986749
0.125, 0, 0.0158489, 0.015, 0.984151
0.125, 0, 0.0142845, 0.015, 0.985716
0.125, 0, 0.0117516, 0.015, 0.988248
0.125, 0, 0.0165659, 0.015, 0.983434
0.125, 0, 0.0120129, 0.015, 0.987987
0.125, 0, 0.0173368, 0.015, 0.982663
0.125, 0, 0.0144673, 0.015, 0.985533
0.125, 0, 0.0157055, 0.015, 0.984295
0.125, 0, 0.0134844, 0.015, 0.986516
0.125, 0, 0.0148781, 0.015, 0.985122
0.125, 0, 0.0169852, 0.015, 0.983015
0.125, 0, 0.0139091, 0.015, 0.986091
0.125, 0, 0.0164021, 0.015, 0.983598
0.125, 0, 0.0155423, 0.015, 0.984458
0.125, 0, 0.0132674, 0.015, 0.986733
0.125, 0, 0.0159483, 0.015, 0.984052
0.125, 0, 0.015466, 0.015, 0.984534
0.125, 0, 0.0136522, 0.015, 0.986348
0.125, 0, 0.0143245, 0.015, 0.985675
0.125, 0, 0.014068, 0.015, 0.985932
0.125, 0, 0.0148559, 0.015, 0.985144
0.125, 0, 0.0130206, 0.015, 0.986979
0.125, 0, 0.0152233, 0.015, 0.984777
0.125, 0, 0.0128327, 0.015, 0.987167
0.125, 0, 0.0115323, 0.015, 0.988468
0.125, 0, 0.0143034, 0.015, 0.985697
0.125, 0, 0.0157584, 0.015, 0.984242
0.125, 0, 0.0167933, 0.015, 0.983207
0.125, 0, 0.0163628, 0.015, 0.983637
0.125, 0, 0.0136106, 0.015, 0.986389
0.125, 0, 0.014692, 0.015, 0.985308
0.125, 0, 0.0148111, 0.015, 0.985189
0.125, 0, 0.0154107, 0.015, 0.984589
0.125, 0, 0.0157448, 0.015, 0.984255
0.125, 0, 0.0111607, 0.015, 0.988839
0.125, 0, 0.0146804, 0.015, 0.98532
0.125, 0, 0.0127599, 0.015, 0.98724
0.125, 0, 0.0155518, 0.015, 0.984448
0.125, 0, 0.0138634, 0.015, 0.986137
0.125, 0, 0.0159095, 0.015, 0.984091
0.125, 0, 0.0150027, 0.015, 0.984997
0.125, 0, 0.0142599, 0.015, 0.98574
0.125, 0, 0.0146832, 0.015, 0.985317
0.125, 0, 0.0144069, 0.015, 0.985593
0.125, 0, 0.0168634, 0.015, 0.983137
0.125, 0, 0.0164497, 0.015, 0.98355
0.125, 0, 0.0145218, 0.015, 0.985478
0.125, 0, 0.0180109, 0.015, 0.981989
0.125, 0, 0.0139996, 0.015, 0.986
0.125, 0, 0.0154029, 0.015, 0.984597
0.125, 0, 0.0162514, 0.015, 0.983749
0.125, 0, 0.0133886, 0.015, 0.986611
0.125, 0, 0.0206335, 0.015, 0.979367
0.125, 0, 0.0179287, 0.015, 0.982071
0.125, 0, 0.0128261, 0.015, 0.987174
0.125, 0, 0.0132182, 0.015, 0.986782
0.125, 0, 0.0135654, 0.015, 0.986435
0.125, 0, 0.017585, 0.015, 0.982415
0.125, 0, 0.0140546, 0.015, 0.985945
0.125, 0, 0.0135355, 0.015, 0.986464
0.125, 0, 0.0157492, 0.015, 0.984251
0.125, 0, 0.0138223, 0.015, 0.986178
0.125, 0, 0.0133556, 0.015, 0.986644
0.125, 0, 0.0168741, 0.015, 0.983126
0.125, 0, 0.0151227, 0.015, 0.984877
0.125, 0, 0.0128263, 0.015, 0.987174
0.125, 0, 0.0148909, 0.015, 0.985109
0.125, 0, 0.0164115, 0.015, 0.983588
0.125, 0, 0.0133075, 0.015, 0.986693
0.125, 0, 0.0149913, 0.015, 0.985009
0.125, 0, 0.0144378, 0.015, 0.985562
0.125, 0, 0.0134511, 0.015, 0.986549
0.125, 0, 0.0158645, 0.015, 0.984136
0.125, 0, 0.0156371, 0.015, 0.984363
0.125, 0, 0.015201, 0.015, 0.984799
0.125, 0, 0.0168775, 0.015, 0.983123
0.125, 0, 0.01887, 0.02, 0.98113
0.125, 0, 0.018056, 0.02, 0.981944
0.125, 0, 0.0184989, 0.02, 0.981501
0.125, 0, 0.0204913, 0.02, 0.979509
0.125, 0, 0.0180223, 0.02, 0.981978
0.125, 0, 0.0244976, 0.02, 0.975502
0.125, 0, 0.0198207, 0.02, 0.980179
0.125, 0, 0.0191398, 0.02, 0.98086
0.125, 0, 0.0183458, 0.02, 0.981654
0.125, 0, 0.0208011, 0.02, 0.979199
0.125, 0, 0.0227948, 0.02, 0.977205
0.125, 0, 0.020111, 0.02, 0.979889
0.125, 0, 0.0205908, 0.02, 0.979409
0.125, 0, 0.0192548, 0.02, 0.980745
0.125, 0, 0.0209501, 0.02, 0.97905
0.125, 0, 0.0249951, 0.02, 0.975005
0.125, 0, 0.0227148, 0.02, 0.977285
0.125, 0, 0.0184538, 0.02, 0.981546
0.125, 0, 0.0183712, 0.02, 0.981629
0.125, 0, 0.0196786, 0.02, 0.980321
0.125, 0, 0.0206998, 0.02, 0.9793
0.125, 0, 0.0184449, 0.02, 0.981555
0.125, 0, 0.0209239, 0.02, 0.979076
0.125, 0, 0.018008, 0.02, 0.981992
0.125, 0, 0.0190336, 0.02, 0.980966
0.125, 0, 0.0205096, 0.02, 0.97949
0.125, 0, 0.0193945, 0.02, 0.980606
0.125, 0, 0.0183084, 0.02, 0.981692
0.125, 0, 0.0173221, 0.02, 0.982678
0.125, 0, 0.0202087, 0.02, 0.979791
0.125, 0, 0.0193498, 0.02, 0.98065
0.125, 0, 0.0186201, 0.02, 0.98138
0.125, 0, 0.0207652, 0.02, 0.979235
0.125, 0, 0.0185911, 0.02, 0.981409
0.125, 0, 0.0206359, 0.02, 0.979364
0.125, 0, 0.0204093, 0.02, 0.979591
0.125, 0, 0.0176943, 0.02, 0.982306
0.125, 0, 0.0215307, 0.02, 0.978469
0.125, 0, 0.0233697, 0.02, 0.97663
0.125, 0, 0.0188005, 0.02, 0.9812
0.125, 0, 0.0201228, 0.02, 0.979877
0.125, 0, 0.0164658, 0.02, 0.983534
0.125, 0, 0.0230749, 0.02, 0.976925
0.125, 0, 0.0235289, 0.02, 0.976471
0.125, 0, 0.0212785, 0.02, 0.978721
0.125, 0, 0.0174571, 0.02, 0.982543
0.125, 0, 0.0202825, 0.02, 0.979717
0.125, 0, 0.0213754, 0.02, 0.978625
0.125, 0, 0.0180493, 0.02, 0.981951
0.125, 0, 0.0185737, 0.02, 0.981426
0.125, 0, 0.0225845, 0.02, 0.977416
0.125, 0, 0.021427, 0.02, 0.978573
0.125, 0, 0.0207478, 0.02, 0.979252
0.125, 0, 0.0196825, 0.02, 0.980317
0.125, 0, 0.0246138, 0.02, 0.975386
0.125, 0, 0.0221467, 0.02, 0.977853
0.125, 0, 0.0173087, 0.02, 0.982691
0.125, 0, 0.0212898, 0.02, 0.97871
0.125, 0, 0.0198722, 0.02, 0.980128
0.125, 0, 0.019662, 0.02, 0.980338
0.125, 0, 0.0205431, 0.02, 0.979457
0.125, 0, 0.0193718, 0.02, 0.980628
0.125, 0, 0.0170238, 0.02, 0.982976
0.125, 0, 0.0161572, 0.02, 0.983843
0.125, 0, 0.0189877, 0.02, 0.981012
0.125, 0, 0.0203946, 0.02, 0.979605
0.125, 0, 0.0185837, 0.02, 0.981416
0.125, 0, 0.0180251, 0.02, 0.981975
0.125, 0, 0.0195552, 0.02, 0.980445
0.125, 0, 0.0201038, 0.02, 0.979896
0.125, 0, 0.0202364, 0.02, 0.979764
0.125, 0, 0.0205559, 0.02, 0.979444
0.125, 0, 0.0196922, 0.02, 0.980308
0.125, 0, 0.0212583, 0.02, 0.978742
0.125, 0, 0.0185842, 0.02, 0.981416
0.125, 0, 0.0184342, 0.02, 0.981566
0.125, 0, 0.0219455, 0.02, 0.978054
0.125, 0, 0.0174929, 0.02, 0.982507
0.125, 0, 0.0230449, 0.02, 0.976955
0.125, 0, 0.0192106, 0.02, 0.980789
0.125, 0, 0.020699, 0.02, 0.979301
0.125, 0, 0.020546, 0.02, 0.979454
0.125, 0, 0.0202142, 0.02, 0.979786
0.125, 0, 0.0172189, 0.02, 0.982781
0.125, 0, 0.023445, 0.02, 0.976555
0.125, 0, 0.0178713, 0.02, 0.982129
0.125, 0, 0.0167514, 0.02, 0.983249
0.125, 0, 0.0205703, 0.02, 0.97943
0.125, 0, 0.021504, 0.02, 0.978496
0.125, 0, 0.0189955, 0.02, 0.981005
0.125, 0, 0.0203413, 0.02, 0.979659
0.125, 0, 0.0211205, 0.02, 0.97888
0.125, 0, 0.0248617, 0.02, 0.975138
0.125, 0, 0.0206269, 0.02, 0.979373
0.125, 0, 0.0214886, 0.02, 0.978511
0.125, 0, 0.0189827, 0.02, 0.981017
0.125, 0, 0.0183932, 0.02, 0.981607
0.125, 0, 0.0189126, 0.02, 0.981087
0.125, 0, 0.0196399, 0.02, 0.98036
0.125, 0, 0.0236754, 0.02, 0.976325
0.125, 0, 0.0241182, 0.025, 0.975882
0.125, 0, 0.0255327, 0.025, 0.974467
0.125, 0, 0.02714, 0.025, 0.97286
