Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00806462, 0.240327, 0.015, 0.751608
0.25, 0, 0.00588191, 0.2557, 0.015, 0.738418
0.25, 0, 0.00755059, 0.248671, 0.015, 0.743779
0.25, 0, 0.00705031, 0.253983, 0.015, 0.738967
0.25, 0, 0.0083649, 0.252792, 0.015, 0.738843
0.25, 0, 0.00808302, 0.254271, 0.015, 0.737646
0.25, 0, 0.00502949, 0.247016, 0.015, 0.747955
0.25, 0, 0.00808178, 0.252563, 0.015, 0.739355
0.25, 0, 0.00854667, 0.2443, 0.015, 0.747154
0.25, 0, 0.00640312, 0.253676, 0.015, 0.739921
0.25, 0, 0.00689259, 0.24861, 0.015, 0.744497
0.25, 0, 0.00826983, 0.24698, 0.015, 0.74475
0.25, 0, 0.00821889, 0.244242, 0.015, 0.747539
0.25, 0, 0.00714605, 0.261069, 0.015, 0.731785
0.25, 0, 0.00497263, 0.24721, 0.015, 0.747817
0.25, 0, 0.00664759, 0.252446, 0.015, 0.740907
0.25, 0, 0.00922114, 0.241865, 0.015, 0.748914
0.25, 0, 0.00999879, 0.24687, 0.015, 0.743131
0.25, 0, 0.00685481, 0.24773, 0.015, 0.745416
0.25, 0, 0.0073069, 0.244146, 0.015, 0.748547
0.25, 0, 0.00522437, 0.257309, 0.015, 0.737467
0.25, 0, 0.00797597, 0.264336, 0.015, 0.727688
0.25, 0, 0.00765268, 0.25006, 0.015, 0.742287
0.25, 0, 0.00869256, 0.261424, 0.015, 0.729883
0.25, 0, 0.0084898, 0.248203, 0.015, 0.743307
0.25, 0, 0.00865341, 0.247319, 0.015, 0.744027
0.25, 0, 0.00752973, 0.257829, 0.015, 0.734641
0.25, 0, 0.00692394, 0.255948, 0.015, 0.737128
0.25, 0, 0.00886924, 0.247496, 0.015, 0.743635
0.25, 0, 0.00803558, 0.254593, 0.015, 0.737372
0.25, 0, 0.0080944, 0.254888, 0.015, 0.737017
0.25, 0, 0.00701487, 0.254505, 0.015, 0.73848
0.25, 0, 0.00726819, 0.254695, 0.015, 0.738037
0.25, 0, 0.00645856, 0.238367, 0.015, 0.755175
0.25, 0, 0.00723557, 0.259649, 0.015, 0.733116
0.25, 0, 0.00741536, 0.238359, 0.015, 0.754226
0.25, 0, 0.00749271, 0.24711, 0.015, 0.745398
0.25, 0, 0.00675742, 0.248318, 0.015, 0.744925
0.25, 0, 0.00619338, 0.256344, 0.015, 0.737463
0.25, 0, 0.00799917, 0.251168, 0.015, 0.740833
0.25, 0, 0.00721966, 0.253975, 0.015, 0.738805
0.25, 0, 0.00696355, 0.255124, 0.015, 0.737912
0.25, 0, 0.00802065, 0.248803, 0.015, 0.743176
0.25, 0, 0.0068201, 0.243892, 0.015, 0.749287
0.25, 0, 0.0104016, 0.254206, 0.015, 0.735392
0.25, 0, 0.00738767, 0.261309, 0.015, 0.731303
0.25, 0, 0.00914902, 0.242212, 0.015, 0.748639
0.25, 0, 0.00839422, 0.254247, 0.015, 0.737359
0.25, 0, 0.00533028, 0.257006, 0.015, 0.737664
0.25, 0, 0.00661509, 0.246724, 0.015, 0.746661
0.25, 0, 0.0114281, 0.251641, 0.015, 0.73693
0.25, 0, 0.00802873, 0.243414, 0.015, 0.748557
0.25, 0, 0.00555879, 0.245355, 0.015, 0.749086
0.25, 0, 0.00946567, 0.251879, 0.015, 0.738656
0.25, 0, 0.011403, 0.263705, 0.02, 0.724892
