Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00474379, 0.259232, 0.01, 0.736024
0.25, 0, 0.00414334, 0.241277, 0.01, 0.754579
0.25, 0, 0.00571867, 0.251237, 0.01, 0.743044
0.25, 0, 0.00520183, 0.250867, 0.01, 0.743931
0.25, 0, 0.00513179, 0.24681, 0.01, 0.748058
0.25, 0, 0.00649841, 0.253173, 0.01, 0.740329
0.25, 0, 0.00430698, 0.254384, 0.01, 0.741309
0.25, 0, 0.00379931, 0.25066, 0.01, 0.745541
0.25, 0, 0.0033422, 0.251462, 0.01, 0.745196
0.25, 0, 0.00332083, 0.248454, 0.01, 0.748225
0.25, 0, 0.00449037, 0.259765, 0.01, 0.735745
0.25, 0, 0.00488093, 0.253223, 0.01, 0.741896
0.25, 0, 0.0048084, 0.23977, 0.01, 0.755422
0.25, 0, 0.00468217, 0.244315, 0.01, 0.751003
0.25, 0, 0.00359223, 0.252373, 0.01, 0.744035
0.25, 0, 0.00358435, 0.24825, 0.01, 0.748166
0.25, 0, 0.00386482, 0.253858, 0.01, 0.742277
0.25, 0, 0.00468793, 0.250099, 0.01, 0.745213
0.25, 0, 0.00393276, 0.249748, 0.01, 0.74632
0.25, 0, 0.00405664, 0.249933, 0.01, 0.74601
0.25, 0, 0.00440217, 0.265963, 0.01, 0.729635
0.25, 0, 0.00388685, 0.250448, 0.01, 0.745665
0.25, 0, 0.00350746, 0.253452, 0.01, 0.743041
0.25, 0, 0.00556013, 0.254463, 0.01, 0.739977
0.25, 0, 0.00385178, 0.256223, 0.01, 0.739925
0.25, 0, 0.00289241, 0.252979, 0.01, 0.744129
0.25, 0, 0.00504618, 0.253496, 0.01, 0.741458
0.25, 0, 0.00405975, 0.2436, 0.01, 0.75234
0.25, 0, 0.00312722, 0.25334, 0.01, 0.743533
0.25, 0, 0.00457901, 0.247805, 0.01, 0.747616
0.25, 0, 0.00503976, 0.250644, 0.01, 0.744316
0.25, 0, 0.00497594, 0.25083, 0.01, 0.744194
0.25, 0, 0.00440818, 0.248847, 0.01, 0.746745
0.25, 0, 0.0049132, 0.256633, 0.01, 0.738454
0.25, 0, 0.00396066, 0.248066, 0.01, 0.747973
0.25, 0, 0.00416628, 0.244065, 0.01, 0.751769
0.25, 0, 0.00624292, 0.259812, 0.01, 0.733945
0.25, 0, 0.00324294, 0.249472, 0.01, 0.747285
0.25, 0, 0.00626285, 0.248535, 0.01, 0.745202
0.25, 0, 0.00441486, 0.242789, 0.01, 0.752796
0.25, 0, 0.00502598, 0.246387, 0.01, 0.748587
0.25, 0, 0.00571937, 0.251888, 0.01, 0.742392
0.25, 0, 0.00439068, 0.249029, 0.01, 0.74658
0.25, 0, 0.00487883, 0.246869, 0.01, 0.748252
0.25, 0, 0.00352903, 0.255991, 0.01, 0.74048
0.25, 0, 0.00372748, 0.238877, 0.01, 0.757395
