Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00755484, 0.251907, 0.015, 0.740538
0.25, 0, 0.00521735, 0.254799, 0.015, 0.739983
0.25, 0, 0.00967352, 0.255849, 0.015, 0.734477
0.25, 0, 0.00557535, 0.237975, 0.015, 0.75645
0.25, 0, 0.00644276, 0.249285, 0.015, 0.744272
0.25, 0, 0.0097399, 0.250642, 0.015, 0.739618
0.25, 0, 0.00782114, 0.241397, 0.015, 0.750782
0.25, 0, 0.00601217, 0.251331, 0.015, 0.742656
0.25, 0, 0.00860609, 0.243764, 0.015, 0.74763
0.25, 0, 0.00740459, 0.257602, 0.015, 0.734993
0.25, 0, 0.0093127, 0.2476, 0.02, 0.743087
0.25, 0, 0.012013, 0.25308, 0.02, 0.734907
0.25, 0, 0.0105988, 0.250114, 0.02, 0.739287
0.25, 0, 0.0095089, 0.250725, 0.02, 0.739766
0.25, 0, 0.0120664, 0.248055, 0.02, 0.739879
0.25, 0, 0.00808372, 0.24427, 0.02, 0.747646
0.25, 0, 0.0105261, 0.255127, 0.02, 0.734346
0.25, 0, 0.0120995, 0.243332, 0.02, 0.744568
0.25, 0, 0.0105009, 0.257777, 0.02, 0.731722
0.25, 0, 0.0086905, 0.241854, 0.02, 0.749456
0.25, 0, 0.0116986, 0.256695, 0.02, 0.731607
0.25, 0, 0.00935135, 0.242526, 0.02, 0.748123
0.25, 0, 0.0108128, 0.244794, 0.02, 0.744393
0.25, 0, 0.0106885, 0.254991, 0.02, 0.734321
0.25, 0, 0.00961379, 0.241739, 0.02, 0.748648
0.25, 0, 0.0135171, 0.250636, 0.02, 0.735847
0.25, 0, 0.0105533, 0.263598, 0.02, 0.725849
0.25, 0, 0.0108591, 0.250111, 0.02, 0.73903
0.25, 0, 0.00864401, 0.248697, 0.02, 0.742659
0.25, 0, 0.0106426, 0.249381, 0.02, 0.739977
0.25, 0, 0.010303, 0.251468, 0.02, 0.738229
0.25, 0, 0.00795578, 0.263006, 0.02, 0.729038
0.25, 0, 0.00743889, 0.248386, 0.02, 0.744175
0.25, 0, 0.00951345, 0.251112, 0.02, 0.739374
0.25, 0, 0.0120533, 0.247517, 0.02, 0.740429
0.25, 0, 0.0118895, 0.255367, 0.02, 0.732744
0.25, 0, 0.00637082, 0.236132, 0.02, 0.757497
0.25, 0, 0.0105548, 0.245477, 0.02, 0.743969
0.25, 0, 0.0110159, 0.249919, 0.02, 0.739065
0.25, 0, 0.0111174, 0.243068, 0.02, 0.745815
0.25, 0, 0.00885665, 0.253522, 0.02, 0.737621
0.25, 0, 0.0110771, 0.250059, 0.02, 0.738864
0.25, 0, 0.0105525, 0.251832, 0.02, 0.737615
0.25, 0, 0.0109514, 0.257954, 0.02, 0.731095
0.25, 0, 0.0108166, 0.259714, 0.02, 0.729469
0.25, 0, 0.00952419, 0.243708, 0.02, 0.746768
0.25, 0, 0.00992157, 0.266385, 0.02, 0.723693
0.25, 0, 0.0110608, 0.241748, 0.02, 0.747191
0.25, 0, 0.0103485, 0.243053, 0.02, 0.746598
0.25, 0, 0.0127076, 0.2487, 0.02, 0.738592
0.25, 0, 0.00703652, 0.246893, 0.02, 0.74607
0.25, 0, 0.00974063, 0.257582, 0.02, 0.732677
0.25, 0, 0.0106122, 0.246656, 0.02, 0.742732
0.25, 0, 0.0112743, 0.249665, 0.02, 0.739061
0.25, 0, 0.00762944, 0.25216, 0.02, 0.74021
0.25, 0, 0.00792453, 0.250511, 0.02, 0.741565
0.25, 0, 0.0105294, 0.254685, 0.02, 0.734785
0.25, 0, 0.011758, 0.243733, 0.02, 0.744509
0.25, 0, 0.0109197, 0.247022, 0.02, 0.742058
0.25, 0, 0.0102981, 0.249129, 0.02, 0.740573
0.25, 0, 0.0123649, 0.240892, 0.02, 0.746743
0.25, 0, 0.0111986, 0.251133, 0.02, 0.737668
0.25, 0, 0.0113713, 0.255413, 0.02, 0.733215
0.25, 0, 0.0105659, 0.254529, 0.02, 0.734905
0.25, 0, 0.01008, 0.251705, 0.02, 0.738215
0.25, 0, 0.00851186, 0.250081, 0.02, 0.741407
0.25, 0, 0.0108993, 0.260279, 0.02, 0.728822
0.25, 0, 0.00948685, 0.254095, 0.02, 0.736418
0.25, 0, 0.00833312, 0.244592, 0.02, 0.747075
0.25, 0, 0.0107847, 0.251795, 0.02, 0.737421
0.25, 0, 0.0124584, 0.250648, 0.02, 0.736894
0.25, 0, 0.0110432, 0.248761, 0.02, 0.740196
0.25, 0, 0.00916881, 0.255415, 0.02, 0.735416
0.25, 0, 0.0108772, 0.256578, 0.02, 0.732545
0.25, 0, 0.00934392, 0.243296, 0.02, 0.74736
0.25, 0, 0.0123946, 0.244988, 0.02, 0.742618
0.25, 0, 0.00870789, 0.246204, 0.02, 0.745088
0.25, 0, 0.0121656, 0.243776, 0.02, 0.744058
0.25, 0, 0.010438, 0.257691, 0.02, 0.731871
0.25, 0, 0.0104947, 0.242428, 0.02, 0.747077
0.25, 0, 0.0110431, 0.264988, 0.02, 0.723969
0.25, 0, 0.00956157, 0.23926, 0.02, 0.751178
0.25, 0, 0.00864573, 0.239571, 0.02, 0.751784
0.25, 0, 0.0143779, 0.252111, 0.02, 0.733512
0.25, 0, 0.0112463, 0.24391, 0.02, 0.744844
0.25, 0, 0.0107319, 0.257351, 0.02, 0.731917
0.25, 0, 0.00790339, 0.254689, 0.02, 0.737408
0.25, 0, 0.0083609, 0.243178, 0.02, 0.748461
0.25, 0, 0.00853177, 0.257769, 0.02, 0.733699
0.25, 0, 0.00850641, 0.258159, 0.02, 0.733335
0.25, 0, 0.00913388, 0.23658, 0.02, 0.754286
