Gamma, Selfish Profit, Selfish Hash Rate, Honest Hash Rate
0.03, 0.556525, 0.37, 0.443475
0.03, 0.582415, 0.37, 0.417585
0.03, 0.576729, 0.37, 0.423271
0.03, 0.573859, 0.37, 0.426141
0.03, 0.577951, 0.37, 0.422049
0.03, 0.575991, 0.37, 0.424009
0.03, 0.583131, 0.37, 0.416869
0.03, 0.573119, 0.37, 0.426881
0.03, 0.574758, 0.37, 0.425242
0.03, 0.567915, 0.37, 0.432085
0.03, 0.597537, 0.37, 0.402463
0.03, 0.575228, 0.37, 0.424772
0.03, 0.569025, 0.37, 0.430975
0.03, 0.586441, 0.37, 0.413559
0.03, 0.579266, 0.37, 0.420734
0.03, 0.588769, 0.37, 0.411231
0.03, 0.548426, 0.37, 0.451574
0.03, 0.592497, 0.37, 0.407503
0.03, 0.593571, 0.37, 0.406429
0.03, 0.558848, 0.37, 0.441152
0.03, 0.589024, 0.37, 0.410976
0.03, 0.578602, 0.37, 0.421398
0.03, 0.566966, 0.37, 0.433034
0.03, 0.580609, 0.37, 0.419391
0.03, 0.56923, 0.37, 0.43077
0.03, 0.555556, 0.37, 0.444444
0.03, 0.575687, 0.37, 0.424313
0.03, 0.567378, 0.37, 0.432622
0.03, 0.561423, 0.37, 0.438577
0.03, 0.566736, 0.37, 0.433264
0.03, 0.569442, 0.37, 0.430558
0.03, 0.584898, 0.37, 0.415102
0.03, 0.580097, 0.37, 0.419903
0.03, 0.580725, 0.37, 0.419275
0.03, 0.570804, 0.37, 0.429196
0.03, 0.579717, 0.37, 0.420283
0.03, 0.566159, 0.37, 0.433841
0.03, 0.579541, 0.37, 0.420459
0.03, 0.556857, 0.37, 0.443143
0.03, 0.570665, 0.37, 0.429335
0.03, 0.567692, 0.37, 0.432308
0.03, 0.580073, 0.37, 0.419927
0.03, 0.572296, 0.37, 0.427704
0.03, 0.549572, 0.37, 0.450428
0.03, 0.550974, 0.37, 0.449026
0.03, 0.561702, 0.37, 0.438298
0.03, 0.577533, 0.37, 0.422467
0.03, 0.558455, 0.37, 0.441545
0.03, 0.571393, 0.37, 0.428607
0.03, 0.568137, 0.37, 0.431863
0.03, 0.575005, 0.37, 0.424995
0.03, 0.550866, 0.37, 0.449134
0.03, 0.590156, 0.37, 0.409844
0.03, 0.564872, 0.37, 0.435128
0.03, 0.584756, 0.37, 0.415244
0.03, 0.574186, 0.37, 0.425814
0.03, 0.57426, 0.37, 0.42574
0.03, 0.583618, 0.37, 0.416382
0.03, 0.568523, 0.37, 0.431477
0.03, 0.601487, 0.37, 0.398513
0.03, 0.578173, 0.37, 0.421827
0.03, 0.583709, 0.37, 0.416291
0.03, 0.568819, 0.37, 0.431181
0.03, 0.579624, 0.37, 0.420376
0.03, 0.589658, 0.37, 0.410342
0.03, 0.585869, 0.37, 0.414131
0.03, 0.56404, 0.37, 0.43596
0.03, 0.586248, 0.37, 0.413752
0.03, 0.568364, 0.37, 0.431636
0.03, 0.59217, 0.37, 0.40783
0.03, 0.602882, 0.37, 0.397118
0.03, 0.568578, 0.37, 0.431422
0.03, 0.560623, 0.37, 0.439377
0.03, 0.592906, 0.37, 0.407094
0.03, 0.595532, 0.37, 0.404468
0.03, 0.599326, 0.37, 0.400674
0.03, 0.548043, 0.37, 0.451957
0.03, 0.573779, 0.37, 0.426221
0.03, 0.575669, 0.37, 0.424331
0.03, 0.575552, 0.37, 0.424448
0.03, 0.58027, 0.37, 0.41973
0.03, 0.561446, 0.37, 0.438554
0.03, 0.587292, 0.37, 0.412708
0.03, 0.569725, 0.37, 0.430275
0.03, 0.58797, 0.37, 0.41203
0.03, 0.596937, 0.37, 0.403063
0.03, 0.601841, 0.38, 0.398159
0.03, 0.61494, 0.38, 0.38506
0.03, 0.607582, 0.38, 0.392418
0.03, 0.608672, 0.38, 0.391328
0.03, 0.589039, 0.38, 0.410961
0.03, 0.576548, 0.38, 0.423452
0.03, 0.577515, 0.38, 0.422485
0.03, 0.587932, 0.38, 0.412068
0.03, 0.576873, 0.38, 0.423127
0.03, 0.628847, 0.38, 0.371153
0.03, 0.587524, 0.38, 0.412476
0.03, 0.594808, 0.38, 0.405192
0.03, 0.600619, 0.38, 0.399381
0.03, 0.613798, 0.38, 0.386202
0.03, 0.598038, 0.38, 0.401962
0.03, 0.597504, 0.38, 0.402496
0.03, 0.620166, 0.38, 0.379834
0.03, 0.596846, 0.38, 0.403154
0.03, 0.610411, 0.38, 0.389589
0.03, 0.578008, 0.38, 0.421992
0.03, 0.630889, 0.38, 0.369111
0.03, 0.57843, 0.38, 0.42157
0.03, 0.637661, 0.38, 0.362339
0.03, 0.575814, 0.38, 0.424186
0.03, 0.587006, 0.38, 0.412994
0.03, 0.61113, 0.38, 0.38887
0.03, 0.60913, 0.38, 0.39087
0.03, 0.611529, 0.38, 0.388471
0.03, 0.6015, 0.38, 0.3985
0.03, 0.58577, 0.38, 0.41423
0.03, 0.569467, 0.38, 0.430533
0.03, 0.62294, 0.38, 0.37706
0.03, 0.601757, 0.38, 0.398243
0.03, 0.597606, 0.38, 0.402394
0.03, 0.59437, 0.38, 0.40563
0.03, 0.593828, 0.38, 0.406172
0.03, 0.61527, 0.38, 0.38473
0.03, 0.6114, 0.38, 0.3886
0.03, 0.620209, 0.38, 0.379791
0.03, 0.637401, 0.38, 0.362599
0.03, 0.594136, 0.38, 0.405864
0.03, 0.617731, 0.38, 0.382269
0.03, 0.638222, 0.38, 0.361778
0.03, 0.597853, 0.38, 0.402147
0.03, 0.588473, 0.38, 0.411527
0.03, 0.593887, 0.38, 0.406113
0.03, 0.649262, 0.38, 0.350738
0.03, 0.61579, 0.38, 0.38421
0.03, 0.607076, 0.38, 0.392924
0.03, 0.633037, 0.38, 0.366963
0.03, 0.590036, 0.38, 0.409964
0.03, 0.594297, 0.38, 0.405703
0.03, 0.589556, 0.38, 0.410444
0.03, 0.580486, 0.38, 0.419514
0.03, 0.597758, 0.38, 0.402242
0.03, 0.613079, 0.38, 0.386921
0.03, 0.589174, 0.38, 0.410826
0.03, 0.611288, 0.38, 0.388712
0.03, 0.597285, 0.38, 0.402715
0.03, 0.59598, 0.38, 0.40402
0.03, 0.601331, 0.38, 0.398669
0.03, 0.588519, 0.38, 0.411481
0.03, 0.590706, 0.38, 0.409294
0.03, 0.605028, 0.38, 0.394972
0.03, 0.600516, 0.38, 0.399484
0.03, 0.61476, 0.38, 0.38524
0.03, 0.611726, 0.38, 0.388274
0.03, 0.598568, 0.38, 0.401432
0.03, 0.598281, 0.38, 0.401719
0.03, 0.588914, 0.38, 0.411086
0.03, 0.570682, 0.38, 0.429318
0.03, 0.60906, 0.38, 0.39094
0.03, 0.629028, 0.38, 0.370972
0.03, 0.602389, 0.38, 0.397611
0.03, 0.604843, 0.38, 0.395157
0.03, 0.568798, 0.38, 0.431202
0.03, 0.611568, 0.38, 0.388432
0.03, 0.624722, 0.38, 0.375278
0.03, 0.616574, 0.38, 0.383426
0.03, 0.592387, 0.38, 0.407613
0.03, 0.622587, 0.38, 0.377413
0.03, 0.611292, 0.38, 0.388708
0.03, 0.631229, 0.38, 0.368771
0.03, 0.627976, 0.38, 0.372024
0.03, 0.578508, 0.38, 0.421492
0.03, 0.61187, 0.38, 0.38813
0.03, 0.60696, 0.38, 0.39304
0.03, 0.590426, 0.38, 0.409574
0.03, 0.597564, 0.38, 0.402436
0.03, 0.601912, 0.38, 0.398088
0.03, 0.619728, 0.38, 0.380272
0.03, 0.632375, 0.38, 0.367625
0.03, 0.623554, 0.38, 0.376446
0.03, 0.579594, 0.38, 0.420406
0.03, 0.608059, 0.38, 0.391941
0.03, 0.607993, 0.38, 0.392007
0.03, 0.582385, 0.38, 0.417615
0.03, 0.613381, 0.38, 0.386619
0.03, 0.591645, 0.38, 0.408355
0.03, 0.610631, 0.38, 0.389369
0.03, 0.605751, 0.39, 0.394249
0.03, 0.6383, 0.39, 0.3617
0.03, 0.633768, 0.39, 0.366232
0.03, 0.615354, 0.39, 0.384646
0.03, 0.62491, 0.39, 0.37509
0.03, 0.618611, 0.39, 0.381389
0.03, 0.629082, 0.39, 0.370918
0.03, 0.608093, 0.39, 0.391907
0.03, 0.626799, 0.39, 0.373201
0.03, 0.619993, 0.39, 0.380007
0.03, 0.630405, 0.39, 0.369595
0.03, 0.636553, 0.39, 0.363447
0.03, 0.621524, 0.39, 0.378476
0.03, 0.603161, 0.39, 0.396839
0.03, 0.629793, 0.39, 0.370207
0.03, 0.608192, 0.39, 0.391808
0.03, 0.612467, 0.39, 0.387533
0.03, 0.610126, 0.39, 0.389874
0.03, 0.627623, 0.39, 0.372377
0.03, 0.618496, 0.39, 0.381504
0.03, 0.637479, 0.39, 0.362521
0.03, 0.613234, 0.39, 0.386766
0.03, 0.624202, 0.39, 0.375798
0.03, 0.637306, 0.39, 0.362694
0.03, 0.620662, 0.39, 0.379338
0.03, 0.615529, 0.39, 0.384471
0.03, 0.622686, 0.39, 0.377314
0.03, 0.63194, 0.39, 0.36806
0.03, 0.615183, 0.39, 0.384817
0.03, 0.610358, 0.39, 0.389642
0.03, 0.619952, 0.39, 0.380048
0.03, 0.645408, 0.39, 0.354592
0.03, 0.636578, 0.39, 0.363422
0.03, 0.667043, 0.39, 0.332957
0.03, 0.635653, 0.39, 0.364347
0.03, 0.624438, 0.39, 0.375562
0.03, 0.653419, 0.39, 0.346581
0.03, 0.607611, 0.39, 0.392389
0.03, 0.645456, 0.39, 0.354544
0.03, 0.648435, 0.39, 0.351565
0.03, 0.637557, 0.39, 0.362443
0.03, 0.598806, 0.39, 0.401194
0.03, 0.597511, 0.39, 0.402489
0.03, 0.599383, 0.39, 0.400617
0.03, 0.612149, 0.39, 0.387851
0.03, 0.627074, 0.39, 0.372926
0.03, 0.602774, 0.39, 0.397226
0.03, 0.61363, 0.39, 0.38637
0.03, 0.623583, 0.39, 0.376417
0.03, 0.60468, 0.39, 0.39532
0.03, 0.609799, 0.39, 0.390201
0.03, 0.625061, 0.39, 0.374939
0.03, 0.639541, 0.39, 0.360459
0.03, 0.600879, 0.39, 0.399121
0.03, 0.627003, 0.39, 0.372997
0.03, 0.628869, 0.39, 0.371131
0.03, 0.64999, 0.39, 0.35001
0.03, 0.615072, 0.39, 0.384928
0.03, 0.624909, 0.39, 0.375091
0.03, 0.636878, 0.39, 0.363122
0.03, 0.640861, 0.39, 0.359139
0.03, 0.63909, 0.39, 0.36091
0.03, 0.641631, 0.39, 0.358369
0.03, 0.633386, 0.39, 0.366614
0.03, 0.629385, 0.39, 0.370615
0.03, 0.617385, 0.39, 0.382615
0.03, 0.593885, 0.39, 0.406115
0.03, 0.647016, 0.39, 0.352984
0.03, 0.606786, 0.39, 0.393214
0.03, 0.643398, 0.39, 0.356602
0.03, 0.632114, 0.39, 0.367886
0.03, 0.632177, 0.39, 0.367823
0.03, 0.623778, 0.39, 0.376222
0.03, 0.630394, 0.39, 0.369606
0.03, 0.622078, 0.39, 0.377922
0.03, 0.609891, 0.39, 0.390109
0.03, 0.628194, 0.39, 0.371806
0.03, 0.645658, 0.39, 0.354342
0.03, 0.639993, 0.39, 0.360007
0.03, 0.62517, 0.39, 0.37483
0.03, 0.61048, 0.39, 0.38952
0.03, 0.638964, 0.39, 0.361036
0.03, 0.615752, 0.39, 0.384248
0.03, 0.604592, 0.39, 0.395408
0.03, 0.625455, 0.39, 0.374545
0.03, 0.60593, 0.39, 0.39407
0.03, 0.591275, 0.39, 0.408725
0.03, 0.614323, 0.39, 0.385677
0.03, 0.609938, 0.39, 0.390062
0.03, 0.628954, 0.39, 0.371046
0.03, 0.602525, 0.39, 0.397475
0.03, 0.606693, 0.39, 0.393307
0.03, 0.606835, 0.39, 0.393165
0.03, 0.626923, 0.39, 0.373077
0.03, 0.604146, 0.39, 0.395854
0.03, 0.610846, 0.39, 0.389154
0.03, 0.630484, 0.39, 0.369516
0.03, 0.614992, 0.39, 0.385008
0.03, 0.611802, 0.39, 0.388198
0.03, 0.600778, 0.39, 0.399222
0.03, 0.625672, 0.4, 0.374328
0.03, 0.652497, 0.4, 0.347503
0.03, 0.65995, 0.4, 0.34005
0.03, 0.689503, 0.4, 0.310497
0.03, 0.643148, 0.4, 0.356852
0.03, 0.64213, 0.4, 0.35787
0.03, 0.650546, 0.4, 0.349454
0.03, 0.645108, 0.4, 0.354892
0.03, 0.637459, 0.4, 0.362541
0.03, 0.670207, 0.4, 0.329793
0.03, 0.680998, 0.4, 0.319002
0.03, 0.609073, 0.4, 0.390927
0.03, 0.656367, 0.4, 0.343633
0.03, 0.659299, 0.4, 0.340701
0.03, 0.637117, 0.4, 0.362883
0.03, 0.65658, 0.4, 0.34342
0.03, 0.652535, 0.4, 0.347465
0.03, 0.636975, 0.4, 0.363025
0.03, 0.648176, 0.4, 0.351824
0.03, 0.667889, 0.4, 0.332111
0.03, 0.656474, 0.4, 0.343526
0.03, 0.665632, 0.4, 0.334368
0.03, 0.662079, 0.4, 0.337921
0.03, 0.661366, 0.4, 0.338634
0.03, 0.660798, 0.4, 0.339202
0.03, 0.627561, 0.4, 0.372439
0.03, 0.666681, 0.4, 0.333319
0.03, 0.649541, 0.4, 0.350459
0.03, 0.644044, 0.4, 0.355956
0.03, 0.667433, 0.4, 0.332567
0.03, 0.656148, 0.4, 0.343852
0.03, 0.644676, 0.4, 0.355324
0.03, 0.618709, 0.4, 0.381291
0.03, 0.67032, 0.4, 0.32968
0.03, 0.653263, 0.4, 0.346737
0.03, 0.661639, 0.4, 0.338361
0.03, 0.623838, 0.4, 0.376162
0.03, 0.64991, 0.4, 0.35009
0.03, 0.628172, 0.4, 0.371828
0.03, 0.614749, 0.4, 0.385251
0.03, 0.639451, 0.4, 0.360549
0.03, 0.65309, 0.4, 0.34691
0.03, 0.671709, 0.4, 0.328291
0.03, 0.617835, 0.4, 0.382165
0.03, 0.675351, 0.4, 0.324649
0.03, 0.643897, 0.4, 0.356103
0.03, 0.62688, 0.4, 0.37312
0.03, 0.657145, 0.4, 0.342855
0.03, 0.658397, 0.4, 0.341603
0.03, 0.652705, 0.4, 0.347295
0.03, 0.642942, 0.4, 0.357058
0.03, 0.635592, 0.4, 0.364408
0.03, 0.667511, 0.4, 0.332489
0.03, 0.615859, 0.4, 0.384141
0.03, 0.635545, 0.4, 0.364455
0.03, 0.63064, 0.4, 0.36936
0.03, 0.641909, 0.4, 0.358091
0.03, 0.643286, 0.4, 0.356714
0.03, 0.665438, 0.4, 0.334562
0.03, 0.646788, 0.4, 0.353212
0.03, 0.653938, 0.4, 0.346062
0.03, 0.66031, 0.4, 0.33969
0.03, 0.677236, 0.4, 0.322764
0.03, 0.640121, 0.4, 0.359879
0.03, 0.64251, 0.4, 0.35749
0.03, 0.648013, 0.4, 0.351987
0.03, 0.609504, 0.4, 0.390496
0.03, 0.645066, 0.4, 0.354934
0.03, 0.678655, 0.4, 0.321345
0.03, 0.688637, 0.4, 0.311363
0.03, 0.660395, 0.4, 0.339605
0.03, 0.626051, 0.4, 0.373949
0.03, 0.662144, 0.4, 0.337856
0.03, 0.659728, 0.4, 0.340272
0.03, 0.644403, 0.4, 0.355597
0.03, 0.625949, 0.4, 0.374051
0.03, 0.639721, 0.4, 0.360279
0.03, 0.66453, 0.4, 0.33547
0.03, 0.63366, 0.4, 0.36634
0.03, 0.660551, 0.4, 0.339449
0.03, 0.651839, 0.4, 0.348161
0.03, 0.696925, 0.4, 0.303075
0.03, 0.647591, 0.4, 0.352409
0.03, 0.608457, 0.4, 0.391543
0.03, 0.622178, 0.4, 0.377822
0.03, 0.640968, 0.4, 0.359032
0.03, 0.64011, 0.4, 0.35989
0.03, 0.639088, 0.4, 0.360912
0.03, 0.678838, 0.4, 0.321162
0.03, 0.651152, 0.4, 0.348848
0.03, 0.621624, 0.4, 0.378376
0.03, 0.64001, 0.4, 0.35999
0.03, 0.652585, 0.4, 0.347415
0.03, 0.659455, 0.4, 0.340545
0.03, 0.618946, 0.4, 0.381054
0.03, 0.661655, 0.4, 0.338345
0.03, 0.641072, 0.4, 0.358928
0.03, 0.632862, 0.4, 0.367138
0.03, 0.641395, 0.4, 0.358605
0.03, 0.646777, 0.4, 0.353223
0.03, 0.656593, 0.41, 0.343407
0.03, 0.684138, 0.41, 0.315862
0.03, 0.687887, 0.41, 0.312113
0.03, 0.692241, 0.41, 0.307759
0.03, 0.679253, 0.41, 0.320747
0.03, 0.688143, 0.41, 0.311857
0.03, 0.652554, 0.41, 0.347446
0.03, 0.695328, 0.41, 0.304672
0.03, 0.672603, 0.41, 0.327397
0.03, 0.709846, 0.41, 0.290154
0.03, 0.66985, 0.41, 0.33015
0.03, 0.660053, 0.41, 0.339947
0.03, 0.682329, 0.41, 0.317671
0.03, 0.654931, 0.41, 0.345069
0.03, 0.671731, 0.41, 0.328269
0.03, 0.676661, 0.41, 0.323339
0.03, 0.696752, 0.41, 0.303248
0.03, 0.713545, 0.41, 0.286455
0.03, 0.656756, 0.41, 0.343244
0.03, 0.658278, 0.41, 0.341722
0.03, 0.653901, 0.41, 0.346099
0.03, 0.664296, 0.41, 0.335704
0.03, 0.689143, 0.41, 0.310857
0.03, 0.694044, 0.41, 0.305956
0.03, 0.681292, 0.41, 0.318708
0.03, 0.654771, 0.41, 0.345229
0.03, 0.684596, 0.41, 0.315404
0.03, 0.704336, 0.41, 0.295664
0.03, 0.666036, 0.41, 0.333964
0.03, 0.660362, 0.41, 0.339638
0.03, 0.660933, 0.41, 0.339067
0.03, 0.670308, 0.41, 0.329692
0.03, 0.693334, 0.41, 0.306666
0.03, 0.658359, 0.41, 0.341641
0.03, 0.682915, 0.41, 0.317085
0.03, 0.662679, 0.41, 0.337321
0.03, 0.668256, 0.41, 0.331744
0.03, 0.653424, 0.41, 0.346576
0.03, 0.688731, 0.41, 0.311269
0.03, 0.672119, 0.41, 0.327881
0.03, 0.656465, 0.41, 0.343535
0.03, 0.650593, 0.41, 0.349407
0.03, 0.700378, 0.41, 0.299622
0.03, 0.660615, 0.41, 0.339385
0.03, 0.667192, 0.41, 0.332808
0.03, 0.67492, 0.41, 0.32508
0.03, 0.694358, 0.41, 0.305642
0.03, 0.674633, 0.41, 0.325367
0.03, 0.659668, 0.41, 0.340332
0.03, 0.639705, 0.41, 0.360295
0.03, 0.67397, 0.41, 0.32603
0.03, 0.664246, 0.41, 0.335754
0.03, 0.677231, 0.41, 0.322769
0.03, 0.665032, 0.41, 0.334968
0.03, 0.688594, 0.41, 0.311406
0.03, 0.682721, 0.41, 0.317279
0.03, 0.693238, 0.41, 0.306762
0.03, 0.69883, 0.41, 0.30117
0.03, 0.685251, 0.41, 0.314749
0.03, 0.658102, 0.41, 0.341898
0.03, 0.700239, 0.41, 0.299761
0.03, 0.686382, 0.41, 0.313618
0.03, 0.690807, 0.41, 0.309193
0.03, 0.70992, 0.41, 0.29008
0.03, 0.675494, 0.41, 0.324506
0.03, 0.704192, 0.41, 0.295808
0.03, 0.673445, 0.41, 0.326555
0.03, 0.68502, 0.41, 0.31498
0.03, 0.687171, 0.41, 0.312829
0.03, 0.705292, 0.41, 0.294708
0.03, 0.702925, 0.41, 0.297075
0.03, 0.695343, 0.41, 0.304657
0.03, 0.658419, 0.41, 0.341581
0.03, 0.67348, 0.41, 0.32652
0.03, 0.661666, 0.41, 0.338334
0.03, 0.662067, 0.41, 0.337933
0.03, 0.687001, 0.41, 0.312999
0.03, 0.696808, 0.41, 0.303192
0.03, 0.658505, 0.41, 0.341495
0.03, 0.665246, 0.41, 0.334754
0.03, 0.679586, 0.41, 0.320414
0.03, 0.667436, 0.41, 0.332564
0.03, 0.644249, 0.41, 0.355751
0.03, 0.685457, 0.41, 0.314543
0.03, 0.658585, 0.41, 0.341415
0.03, 0.662394, 0.41, 0.337606
0.03, 0.686985, 0.41, 0.313015
0.03, 0.669514, 0.41, 0.330486
0.03, 0.669038, 0.41, 0.330962
0.03, 0.649222, 0.41, 0.350778
0.03, 0.670526, 0.41, 0.329474
0.03, 0.671439, 0.41, 0.328561
0.03, 0.673179, 0.41, 0.326821
0.03, 0.672945, 0.41, 0.327055
0.03, 0.671729, 0.41, 0.328271
0.03, 0.694506, 0.41, 0.305494
0.03, 0.699587, 0.41, 0.300413
0.03, 0.671837, 0.41, 0.328163
0.03, 0.703896, 0.41, 0.296104
0.03, 0.674035, 0.41, 0.325965
0.03, 0.723717, 0.42, 0.276283
0.03, 0.71637, 0.42, 0.28363
0.03, 0.707636, 0.42, 0.292364
0.03, 0.67399, 0.42, 0.32601
0.03, 0.725894, 0.42, 0.274106
0.03, 0.728096, 0.42, 0.271904
0.03, 0.679501, 0.42, 0.320499
0.03, 0.670247, 0.42, 0.329753
0.03, 0.671985, 0.42, 0.328015
0.03, 0.695282, 0.42, 0.304718
0.03, 0.67588, 0.42, 0.32412
0.03, 0.688514, 0.42, 0.311486
0.03, 0.700701, 0.42, 0.299299
0.03, 0.746836, 0.42, 0.253164
0.03, 0.731127, 0.42, 0.268873
0.03, 0.717539, 0.42, 0.282461
0.03, 0.729496, 0.42, 0.270504
0.03, 0.731051, 0.42, 0.268949
0.03, 0.705842, 0.42, 0.294158
0.03, 0.691123, 0.42, 0.308877
0.03, 0.712844, 0.42, 0.287156
0.03, 0.704866, 0.42, 0.295134
0.03, 0.713876, 0.42, 0.286124
0.03, 0.729403, 0.42, 0.270597
0.03, 0.736859, 0.42, 0.263141
0.03, 0.702212, 0.42, 0.297788
0.03, 0.707761, 0.42, 0.292239
0.03, 0.730606, 0.42, 0.269394
0.03, 0.68038, 0.42, 0.31962
0.03, 0.70294, 0.42, 0.29706
0.03, 0.703062, 0.42, 0.296938
0.03, 0.696857, 0.42, 0.303143
0.03, 0.693938, 0.42, 0.306062
0.03, 0.723679, 0.42, 0.276321
0.03, 0.733077, 0.42, 0.266923
0.03, 0.669236, 0.42, 0.330764
0.03, 0.688514, 0.42, 0.311486
0.03, 0.724663, 0.42, 0.275337
0.03, 0.747275, 0.42, 0.252725
0.03, 0.726705, 0.42, 0.273295
0.03, 0.677804, 0.42, 0.322196
0.03, 0.703941, 0.42, 0.296059
0.03, 0.721585, 0.42, 0.278415
0.03, 0.689579, 0.42, 0.310421
0.03, 0.69607, 0.42, 0.30393
0.03, 0.69924, 0.42, 0.30076
0.03, 0.714391, 0.42, 0.285609
0.03, 0.705593, 0.42, 0.294407
0.03, 0.691435, 0.42, 0.308565
0.03, 0.69134, 0.42, 0.30866
0.03, 0.708207, 0.42, 0.291793
0.03, 0.712918, 0.42, 0.287082
0.03, 0.702789, 0.42, 0.297211
0.03, 0.711676, 0.42, 0.288324
0.03, 0.679693, 0.42, 0.320307
0.03, 0.703995, 0.42, 0.296005
0.03, 0.716872, 0.42, 0.283128
0.03, 0.716568, 0.42, 0.283432
0.03, 0.680233, 0.42, 0.319767
0.03, 0.716546, 0.42, 0.283454
0.03, 0.705078, 0.42, 0.294922
0.03, 0.702966, 0.42, 0.297034
0.03, 0.710166, 0.42, 0.289834
0.03, 0.689564, 0.42, 0.310436
0.03, 0.705893, 0.42, 0.294107
0.03, 0.72722, 0.42, 0.27278
0.03, 0.708188, 0.42, 0.291812
0.03, 0.709464, 0.42, 0.290536
0.03, 0.74089, 0.42, 0.25911
0.03, 0.716725, 0.42, 0.283275
0.03, 0.751472, 0.42, 0.248528
0.03, 0.659643, 0.42, 0.340357
0.03, 0.726438, 0.42, 0.273562
0.03, 0.725605, 0.42, 0.274395
0.03, 0.713842, 0.42, 0.286158
0.03, 0.705862, 0.42, 0.294138
0.03, 0.686176, 0.42, 0.313824
0.03, 0.711356, 0.42, 0.288644
0.03, 0.682205, 0.42, 0.317795
0.03, 0.683026, 0.42, 0.316974
0.03, 0.732715, 0.42, 0.267285
0.03, 0.698399, 0.42, 0.301601
0.03, 0.75217, 0.42, 0.24783
0.03, 0.70069, 0.42, 0.29931
0.03, 0.730362, 0.42, 0.269638
0.03, 0.707277, 0.42, 0.292723
0.03, 0.686619, 0.42, 0.313381
0.03, 0.707892, 0.42, 0.292108
0.03, 0.704187, 0.42, 0.295813
0.03, 0.67197, 0.42, 0.32803
0.03, 0.700095, 0.42, 0.299905
0.03, 0.676918, 0.42, 0.323082
0.03, 0.711114, 0.42, 0.288886
0.03, 0.705938, 0.42, 0.294062
0.03, 0.695748, 0.42, 0.304252
0.03, 0.733299, 0.42, 0.266701
0.03, 0.720739, 0.42, 0.279261
0.03, 0.687588, 0.42, 0.312412
0.03, 0.674591, 0.42, 0.325409
0.03, 0.677137, 0.42, 0.322863
0.03, 0.684416, 0.43, 0.315584
0.03, 0.778083, 0.43, 0.221917
0.03, 0.759645, 0.43, 0.240355
0.03, 0.767629, 0.43, 0.232371
0.03, 0.738565, 0.43, 0.261435
0.03, 0.728209, 0.43, 0.271791
0.03, 0.728405, 0.43, 0.271595
0.03, 0.732768, 0.43, 0.267232
0.03, 0.686766, 0.43, 0.313234
0.03, 0.736608, 0.43, 0.263392
0.03, 0.700524, 0.43, 0.299476
0.03, 0.74763, 0.43, 0.25237
0.03, 0.77671, 0.43, 0.22329
0.03, 0.727415, 0.43, 0.272585
0.03, 0.73247, 0.43, 0.26753
0.03, 0.717322, 0.43, 0.282678
0.03, 0.737498, 0.43, 0.262502
0.03, 0.698871, 0.43, 0.301129
0.03, 0.717467, 0.43, 0.282533
0.03, 0.768542, 0.43, 0.231458
0.03, 0.719584, 0.43, 0.280416
0.03, 0.76453, 0.43, 0.23547
0.03, 0.772654, 0.43, 0.227346
0.03, 0.744679, 0.43, 0.255321
0.03, 0.768543, 0.43, 0.231457
0.03, 0.71757, 0.43, 0.28243
0.03, 0.722299, 0.43, 0.277701
0.03, 0.718322, 0.43, 0.281678
0.03, 0.729572, 0.43, 0.270428
0.03, 0.742917, 0.43, 0.257083
0.03, 0.75968, 0.43, 0.24032
0.03, 0.755166, 0.43, 0.244834
0.03, 0.712888, 0.43, 0.287112
0.03, 0.728715, 0.43, 0.271285
0.03, 0.728083, 0.43, 0.271917
0.03, 0.721156, 0.43, 0.278844
0.03, 0.738633, 0.43, 0.261367
0.03, 0.733249, 0.43, 0.266751
0.03, 0.739333, 0.43, 0.260667
0.03, 0.717323, 0.43, 0.282677
0.03, 0.740753, 0.43, 0.259247
0.03, 0.738619, 0.43, 0.261381
0.03, 0.698018, 0.43, 0.301982
0.03, 0.737385, 0.43, 0.262615
0.03, 0.732806, 0.43, 0.267194
0.03, 0.772481, 0.43, 0.227519
0.03, 0.793561, 0.43, 0.206439
0.03, 0.711288, 0.43, 0.288712
0.03, 0.766235, 0.43, 0.233765
0.03, 0.741207, 0.43, 0.258793
0.03, 0.707637, 0.43, 0.292363
0.03, 0.723459, 0.43, 0.276541
0.03, 0.735828, 0.43, 0.264172
0.03, 0.76071, 0.43, 0.23929
0.03, 0.731531, 0.43, 0.268469
0.03, 0.720681, 0.43, 0.279319
0.03, 0.73309, 0.43, 0.26691
0.03, 0.773575, 0.43, 0.226425
0.03, 0.7511, 0.43, 0.2489
0.03, 0.741337, 0.43, 0.258663
0.03, 0.754692, 0.43, 0.245308
0.03, 0.742998, 0.43, 0.257002
0.03, 0.74211, 0.43, 0.25789
0.03, 0.74532, 0.43, 0.25468
0.03, 0.77509, 0.43, 0.22491
0.03, 0.752, 0.43, 0.248
0.03, 0.770027, 0.43, 0.229973
0.03, 0.739208, 0.43, 0.260792
0.03, 0.731978, 0.43, 0.268022
0.03, 0.725012, 0.43, 0.274988
0.03, 0.740001, 0.43, 0.259999
0.03, 0.729353, 0.43, 0.270647
0.03, 0.745518, 0.43, 0.254482
0.03, 0.708231, 0.43, 0.291769
0.03, 0.740159, 0.43, 0.259841
0.03, 0.742142, 0.43, 0.257858
0.03, 0.755512, 0.43, 0.244488
0.03, 0.730039, 0.43, 0.269961
0.03, 0.779953, 0.43, 0.220047
