Gamma, Publish N Profit, Publish N Hash Rate, Honest Hash Rate
0.25, 0.155903, 0.195, 0.844097
0.25, 0.153889, 0.195, 0.846111
0.25, 0.153266, 0.195, 0.846734
0.25, 0.157139, 0.195, 0.842861
0.25, 0.156813, 0.195, 0.843187
0.25, 0.148918, 0.195, 0.851082
0.25, 0.147537, 0.195, 0.852463
0.25, 0.146343, 0.195, 0.853657
0.25, 0.152229, 0.195, 0.847771
0.25, 0.153659, 0.195, 0.846341
0.25, 0.151417, 0.195, 0.848583
0.25, 0.144178, 0.195, 0.855822
0.25, 0.148724, 0.195, 0.851276
0.25, 0.16472, 0.195, 0.83528
0.25, 0.153704, 0.195, 0.846296
0.25, 0.154141, 0.195, 0.845859
0.25, 0.149788, 0.195, 0.850212
0.25, 0.134756, 0.195, 0.865244
0.25, 0.14685, 0.195, 0.85315
0.25, 0.151797, 0.195, 0.848203
0.25, 0.161888, 0.195, 0.838112
0.25, 0.157649, 0.195, 0.842351
0.25, 0.151001, 0.195, 0.848999
0.25, 0.153898, 0.195, 0.846102
0.25, 0.161439, 0.195, 0.838561
0.25, 0.152429, 0.195, 0.847571
0.25, 0.151111, 0.195, 0.848889
0.25, 0.153128, 0.195, 0.846872
0.25, 0.154401, 0.195, 0.845599
0.25, 0.147962, 0.195, 0.852038
0.25, 0.151841, 0.195, 0.848159
0.25, 0.154893, 0.195, 0.845107
0.25, 0.163137, 0.195, 0.836863
0.25, 0.158975, 0.195, 0.841025
0.25, 0.152427, 0.195, 0.847573
0.25, 0.155283, 0.195, 0.844717
0.25, 0.150836, 0.195, 0.849164
0.25, 0.159079, 0.195, 0.840921
0.25, 0.141265, 0.195, 0.858735
0.25, 0.148515, 0.195, 0.851485
0.25, 0.156156, 0.195, 0.843844
0.25, 0.151883, 0.195, 0.848117
0.25, 0.154343, 0.195, 0.845657
0.25, 0.158749, 0.195, 0.841251
0.25, 0.147844, 0.195, 0.852156
0.25, 0.150026, 0.195, 0.849974
0.25, 0.154254, 0.195, 0.845746
0.25, 0.142853, 0.195, 0.857147
0.25, 0.148226, 0.195, 0.851774
0.25, 0.155123, 0.195, 0.844877
0.25, 0.148292, 0.195, 0.851708
0.25, 0.147103, 0.195, 0.852897
0.25, 0.163023, 0.195, 0.836977
0.25, 0.152231, 0.195, 0.847769
0.25, 0.155633, 0.195, 0.844367
0.25, 0.150288, 0.195, 0.849712
0.25, 0.159795, 0.195, 0.840205
0.25, 0.157604, 0.195, 0.842396
0.25, 0.161217, 0.195, 0.838783
0.25, 0.15213, 0.195, 0.84787
0.25, 0.157207, 0.195, 0.842793
0.25, 0.154489, 0.195, 0.845511
0.25, 0.153487, 0.195, 0.846513
0.25, 0.150286, 0.195, 0.849714
0.25, 0.150619, 0.195, 0.849381
0.25, 0.149741, 0.195, 0.850259
0.25, 0.148981, 0.195, 0.851019
0.25, 0.149825, 0.195, 0.850175
0.25, 0.152695, 0.195, 0.847305
0.25, 0.156215, 0.195, 0.843785
0.25, 0.156879, 0.195, 0.843121
0.25, 0.160419, 0.195, 0.839581
0.25, 0.148662, 0.195, 0.851338
0.25, 0.154819, 0.195, 0.845181
0.25, 0.149111, 0.195, 0.850889
0.25, 0.154826, 0.195, 0.845174
0.25, 0.15876, 0.195, 0.84124
0.25, 0.150816, 0.195, 0.849184
0.25, 0.152075, 0.195, 0.847925
0.25, 0.15383, 0.195, 0.84617
0.25, 0.151934, 0.195, 0.848066
0.25, 0.156925, 0.195, 0.843075
0.25, 0.150385, 0.195, 0.849615
0.25, 0.158441, 0.195, 0.841559
0.25, 0.154971, 0.195, 0.845029
0.25, 0.165244, 0.195, 0.834756
0.25, 0.160491, 0.195, 0.839509
0.25, 0.15076, 0.195, 0.84924
0.25, 0.156975, 0.195, 0.843025
0.25, 0.156781, 0.195, 0.843219
0.25, 0.147563, 0.195, 0.852437
0.25, 0.16112, 0.2, 0.83888
0.25, 0.154917, 0.2, 0.845083
0.25, 0.166302, 0.2, 0.833698
0.25, 0.165638, 0.2, 0.834362
0.25, 0.171199, 0.2, 0.828801
0.25, 0.15181, 0.2, 0.84819
0.25, 0.163672, 0.2, 0.836328
0.25, 0.157755, 0.2, 0.842245
0.25, 0.159083, 0.2, 0.840917
0.25, 0.156369, 0.2, 0.843631
0.25, 0.161716, 0.2, 0.838284
0.25, 0.162696, 0.2, 0.837304
0.25, 0.155557, 0.2, 0.844443
0.25, 0.167785, 0.2, 0.832215
0.25, 0.155963, 0.2, 0.844037
0.25, 0.159038, 0.2, 0.840962
0.25, 0.151689, 0.2, 0.848311
0.25, 0.15671, 0.2, 0.84329
0.25, 0.151968, 0.2, 0.848032
0.25, 0.158384, 0.2, 0.841616
0.25, 0.166068, 0.2, 0.833932
0.25, 0.161188, 0.2, 0.838812
0.25, 0.164759, 0.2, 0.835241
0.25, 0.159904, 0.2, 0.840096
0.25, 0.158634, 0.2, 0.841366
0.25, 0.162596, 0.2, 0.837404
0.25, 0.156238, 0.2, 0.843762
0.25, 0.156305, 0.2, 0.843695
0.25, 0.154873, 0.2, 0.845127
0.25, 0.156407, 0.2, 0.843593
0.25, 0.167398, 0.2, 0.832602
0.25, 0.157215, 0.2, 0.842785
0.25, 0.156915, 0.2, 0.843085
0.25, 0.163579, 0.2, 0.836421
0.25, 0.159922, 0.2, 0.840078
0.25, 0.163815, 0.2, 0.836185
0.25, 0.159753, 0.2, 0.840247
0.25, 0.159919, 0.2, 0.840081
0.25, 0.159158, 0.2, 0.840842
0.25, 0.151462, 0.2, 0.848538
0.25, 0.164624, 0.2, 0.835376
0.25, 0.159851, 0.2, 0.840149
0.25, 0.158741, 0.2, 0.841259
0.25, 0.156721, 0.2, 0.843279
0.25, 0.160843, 0.2, 0.839157
0.25, 0.151071, 0.2, 0.848929
0.25, 0.159595, 0.2, 0.840405
0.25, 0.168973, 0.2, 0.831027
0.25, 0.160071, 0.2, 0.839929
0.25, 0.160411, 0.2, 0.839589
0.25, 0.159906, 0.2, 0.840094
0.25, 0.157943, 0.2, 0.842057
0.25, 0.146204, 0.2, 0.853796
0.25, 0.153924, 0.2, 0.846076
0.25, 0.157705, 0.2, 0.842295
0.25, 0.163032, 0.2, 0.836968
0.25, 0.157972, 0.2, 0.842028
0.25, 0.156649, 0.2, 0.843351
0.25, 0.153708, 0.2, 0.846292
0.25, 0.163983, 0.2, 0.836017
0.25, 0.154614, 0.2, 0.845386
0.25, 0.160878, 0.2, 0.839122
0.25, 0.157972, 0.2, 0.842028
0.25, 0.152082, 0.2, 0.847918
0.25, 0.159915, 0.2, 0.840085
0.25, 0.154877, 0.2, 0.845123
0.25, 0.153689, 0.2, 0.846311
0.25, 0.159803, 0.2, 0.840197
0.25, 0.158107, 0.2, 0.841893
0.25, 0.162436, 0.2, 0.837564
0.25, 0.159055, 0.2, 0.840945
0.25, 0.164588, 0.2, 0.835412
0.25, 0.170607, 0.2, 0.829393
0.25, 0.1545, 0.2, 0.8455
0.25, 0.159617, 0.2, 0.840383
0.25, 0.156105, 0.2, 0.843895
0.25, 0.159658, 0.2, 0.840342
0.25, 0.157882, 0.2, 0.842118
0.25, 0.156685, 0.2, 0.843315
0.25, 0.161132, 0.2, 0.838868
0.25, 0.15859, 0.2, 0.84141
0.25, 0.1603, 0.2, 0.8397
0.25, 0.163212, 0.2, 0.836788
0.25, 0.164682, 0.2, 0.835318
0.25, 0.165447, 0.2, 0.834553
0.25, 0.161665, 0.2, 0.838335
0.25, 0.160867, 0.2, 0.839133
0.25, 0.158014, 0.2, 0.841986
0.25, 0.157851, 0.2, 0.842149
0.25, 0.162917, 0.2, 0.837083
0.25, 0.159513, 0.2, 0.840487
0.25, 0.153085, 0.2, 0.846915
0.25, 0.149097, 0.2, 0.850903
0.25, 0.164166, 0.2, 0.835834
0.25, 0.160337, 0.2, 0.839663
0.25, 0.158084, 0.2, 0.841916
0.25, 0.165601, 0.2, 0.834399
0.25, 0.163843, 0.2, 0.836157
0.25, 0.155988, 0.2, 0.844012
0.25, 0.157812, 0.2, 0.842188
0.25, 0.164251, 0.205, 0.835749
0.25, 0.15798, 0.205, 0.84202
0.25, 0.164254, 0.205, 0.835746
0.25, 0.166471, 0.205, 0.833529
0.25, 0.16049, 0.205, 0.83951
0.25, 0.164831, 0.205, 0.835169
0.25, 0.165052, 0.205, 0.834948
0.25, 0.167534, 0.205, 0.832466
0.25, 0.175109, 0.205, 0.824891
0.25, 0.167321, 0.205, 0.832679
0.25, 0.177745, 0.205, 0.822255
0.25, 0.165915, 0.205, 0.834085
0.25, 0.167058, 0.205, 0.832942
0.25, 0.171314, 0.205, 0.828686
0.25, 0.16616, 0.205, 0.83384
0.25, 0.167524, 0.205, 0.832476
0.25, 0.162962, 0.205, 0.837038
0.25, 0.170913, 0.205, 0.829087
0.25, 0.160688, 0.205, 0.839312
0.25, 0.170111, 0.205, 0.829889
0.25, 0.161363, 0.205, 0.838637
0.25, 0.167685, 0.205, 0.832315
0.25, 0.165337, 0.205, 0.834663
0.25, 0.159583, 0.205, 0.840417
0.25, 0.164638, 0.205, 0.835362
0.25, 0.180778, 0.205, 0.819222
0.25, 0.167901, 0.205, 0.832099
0.25, 0.168872, 0.205, 0.831128
0.25, 0.166142, 0.205, 0.833858
0.25, 0.159684, 0.205, 0.840316
0.25, 0.159754, 0.205, 0.840246
0.25, 0.173819, 0.205, 0.826181
0.25, 0.171725, 0.205, 0.828275
0.25, 0.168382, 0.205, 0.831618
0.25, 0.172658, 0.205, 0.827342
0.25, 0.16491, 0.205, 0.83509
0.25, 0.168705, 0.205, 0.831295
0.25, 0.163441, 0.205, 0.836559
0.25, 0.170475, 0.205, 0.829525
0.25, 0.159918, 0.205, 0.840082
0.25, 0.161035, 0.205, 0.838965
0.25, 0.167717, 0.205, 0.832283
0.25, 0.160304, 0.205, 0.839696
0.25, 0.161346, 0.205, 0.838654
0.25, 0.162569, 0.205, 0.837431
0.25, 0.17509, 0.205, 0.82491
0.25, 0.167374, 0.205, 0.832626
0.25, 0.173764, 0.205, 0.826236
0.25, 0.163175, 0.205, 0.836825
0.25, 0.166855, 0.205, 0.833145
0.25, 0.163833, 0.205, 0.836167
0.25, 0.162881, 0.205, 0.837119
0.25, 0.168163, 0.205, 0.831837
0.25, 0.168368, 0.205, 0.831632
0.25, 0.157555, 0.205, 0.842445
0.25, 0.176337, 0.205, 0.823663
0.25, 0.16257, 0.205, 0.83743
0.25, 0.163033, 0.205, 0.836967
0.25, 0.160627, 0.205, 0.839373
0.25, 0.166494, 0.205, 0.833506
0.25, 0.167765, 0.205, 0.832235
0.25, 0.165343, 0.205, 0.834657
0.25, 0.162951, 0.205, 0.837049
0.25, 0.161438, 0.205, 0.838562
0.25, 0.165686, 0.205, 0.834314
0.25, 0.166615, 0.205, 0.833385
0.25, 0.156284, 0.205, 0.843716
0.25, 0.168486, 0.205, 0.831514
0.25, 0.164306, 0.205, 0.835694
0.25, 0.161967, 0.205, 0.838033
0.25, 0.159555, 0.205, 0.840445
0.25, 0.165456, 0.205, 0.834544
0.25, 0.16238, 0.205, 0.83762
0.25, 0.168412, 0.205, 0.831588
0.25, 0.16123, 0.205, 0.83877
0.25, 0.168576, 0.205, 0.831424
0.25, 0.163145, 0.205, 0.836855
0.25, 0.163728, 0.205, 0.836272
0.25, 0.17114, 0.205, 0.82886
0.25, 0.164537, 0.205, 0.835463
0.25, 0.173516, 0.205, 0.826484
0.25, 0.162365, 0.205, 0.837635
0.25, 0.166166, 0.205, 0.833834
0.25, 0.161791, 0.205, 0.838209
0.25, 0.166954, 0.205, 0.833046
0.25, 0.161791, 0.205, 0.838209
0.25, 0.168402, 0.205, 0.831598
0.25, 0.169879, 0.205, 0.830121
0.25, 0.167195, 0.205, 0.832805
0.25, 0.166272, 0.205, 0.833728
0.25, 0.160834, 0.205, 0.839166
0.25, 0.1583, 0.205, 0.8417
0.25, 0.164939, 0.205, 0.835061
0.25, 0.17004, 0.205, 0.82996
0.25, 0.16484, 0.205, 0.83516
0.25, 0.164506, 0.205, 0.835494
0.25, 0.165309, 0.205, 0.834691
0.25, 0.165225, 0.205, 0.834775
0.25, 0.171422, 0.205, 0.828578
0.25, 0.164405, 0.205, 0.835595
0.25, 0.170086, 0.21, 0.829914
0.25, 0.169265, 0.21, 0.830735
0.25, 0.16567, 0.21, 0.83433
0.25, 0.175929, 0.21, 0.824071
0.25, 0.16883, 0.21, 0.83117
0.25, 0.164866, 0.21, 0.835134
0.25, 0.164755, 0.21, 0.835245
0.25, 0.176213, 0.21, 0.823787
0.25, 0.174307, 0.21, 0.825693
0.25, 0.168553, 0.21, 0.831447
0.25, 0.166827, 0.21, 0.833173
0.25, 0.172057, 0.21, 0.827943
0.25, 0.173453, 0.21, 0.826547
0.25, 0.166889, 0.21, 0.833111
0.25, 0.177197, 0.21, 0.822803
0.25, 0.16681, 0.21, 0.83319
0.25, 0.161498, 0.21, 0.838502
0.25, 0.163528, 0.21, 0.836472
0.25, 0.181896, 0.21, 0.818104
0.25, 0.168495, 0.21, 0.831505
0.25, 0.177908, 0.21, 0.822092
0.25, 0.180978, 0.21, 0.819022
0.25, 0.170476, 0.21, 0.829524
0.25, 0.17798, 0.21, 0.82202
0.25, 0.161236, 0.21, 0.838764
0.25, 0.17118, 0.21, 0.82882
0.25, 0.171368, 0.21, 0.828632
0.25, 0.171308, 0.21, 0.828692
0.25, 0.173245, 0.21, 0.826755
0.25, 0.174494, 0.21, 0.825506
0.25, 0.181059, 0.21, 0.818941
0.25, 0.15887, 0.21, 0.84113
0.25, 0.171399, 0.21, 0.828601
0.25, 0.173113, 0.21, 0.826887
0.25, 0.175843, 0.21, 0.824157
0.25, 0.164837, 0.21, 0.835163
0.25, 0.184667, 0.21, 0.815333
0.25, 0.174099, 0.21, 0.825901
0.25, 0.167379, 0.21, 0.832621
0.25, 0.170972, 0.21, 0.829028
0.25, 0.17206, 0.21, 0.82794
0.25, 0.159829, 0.21, 0.840171
0.25, 0.1737, 0.21, 0.8263
0.25, 0.169523, 0.21, 0.830477
0.25, 0.169529, 0.21, 0.830471
0.25, 0.171968, 0.21, 0.828032
0.25, 0.164434, 0.21, 0.835566
0.25, 0.163929, 0.21, 0.836071
0.25, 0.167157, 0.21, 0.832843
0.25, 0.163096, 0.21, 0.836904
0.25, 0.175175, 0.21, 0.824825
0.25, 0.169494, 0.21, 0.830506
0.25, 0.173186, 0.21, 0.826814
0.25, 0.17023, 0.21, 0.82977
0.25, 0.177238, 0.21, 0.822762
0.25, 0.171759, 0.21, 0.828241
0.25, 0.167573, 0.21, 0.832427
0.25, 0.182336, 0.21, 0.817664
0.25, 0.179583, 0.21, 0.820417
0.25, 0.175952, 0.21, 0.824048
0.25, 0.172176, 0.21, 0.827824
0.25, 0.169105, 0.21, 0.830895
0.25, 0.171843, 0.21, 0.828157
0.25, 0.167983, 0.21, 0.832017
0.25, 0.168299, 0.21, 0.831701
0.25, 0.170948, 0.21, 0.829052
0.25, 0.177756, 0.21, 0.822244
0.25, 0.172263, 0.21, 0.827737
0.25, 0.160558, 0.21, 0.839442
0.25, 0.177326, 0.21, 0.822674
0.25, 0.17501, 0.21, 0.82499
0.25, 0.17878, 0.21, 0.82122
0.25, 0.174711, 0.21, 0.825289
0.25, 0.172181, 0.21, 0.827819
0.25, 0.172102, 0.21, 0.827898
0.25, 0.176265, 0.21, 0.823735
0.25, 0.179366, 0.21, 0.820634
0.25, 0.172878, 0.21, 0.827122
0.25, 0.164989, 0.21, 0.835011
0.25, 0.170241, 0.21, 0.829759
0.25, 0.170105, 0.21, 0.829895
0.25, 0.168267, 0.21, 0.831733
0.25, 0.16442, 0.21, 0.83558
0.25, 0.174743, 0.21, 0.825257
0.25, 0.170623, 0.21, 0.829377
0.25, 0.166377, 0.21, 0.833623
0.25, 0.169073, 0.21, 0.830927
0.25, 0.165403, 0.21, 0.834597
0.25, 0.167155, 0.21, 0.832845
0.25, 0.175274, 0.21, 0.824726
0.25, 0.181113, 0.21, 0.818887
0.25, 0.170222, 0.21, 0.829778
0.25, 0.166785, 0.21, 0.833215
0.25, 0.166094, 0.21, 0.833906
0.25, 0.177244, 0.21, 0.822756
0.25, 0.177131, 0.21, 0.822869
0.25, 0.170276, 0.21, 0.829724
0.25, 0.168895, 0.21, 0.831105
0.25, 0.171695, 0.21, 0.828305
0.25, 0.168084, 0.21, 0.831916
0.25, 0.187583, 0.215, 0.812417
0.25, 0.176278, 0.215, 0.823722
0.25, 0.18193, 0.215, 0.81807
0.25, 0.170545, 0.215, 0.829455
0.25, 0.173384, 0.215, 0.826616
0.25, 0.17788, 0.215, 0.82212
0.25, 0.173919, 0.215, 0.826081
0.25, 0.179784, 0.215, 0.820216
0.25, 0.174282, 0.215, 0.825718
0.25, 0.184645, 0.215, 0.815355
0.25, 0.181112, 0.215, 0.818888
0.25, 0.175434, 0.215, 0.824566
0.25, 0.177776, 0.215, 0.822224
0.25, 0.180243, 0.215, 0.819757
0.25, 0.175678, 0.215, 0.824322
0.25, 0.173831, 0.215, 0.826169
0.25, 0.164367, 0.215, 0.835633
0.25, 0.188265, 0.215, 0.811735
0.25, 0.177487, 0.215, 0.822513
0.25, 0.182898, 0.215, 0.817102
0.25, 0.177801, 0.215, 0.822199
0.25, 0.186512, 0.215, 0.813488
0.25, 0.182633, 0.215, 0.817367
0.25, 0.180039, 0.215, 0.819961
0.25, 0.184371, 0.215, 0.815629
0.25, 0.181783, 0.215, 0.818217
0.25, 0.179452, 0.215, 0.820548
0.25, 0.1725, 0.215, 0.8275
0.25, 0.181104, 0.215, 0.818896
0.25, 0.180111, 0.215, 0.819889
0.25, 0.176994, 0.215, 0.823006
0.25, 0.179679, 0.215, 0.820321
0.25, 0.182836, 0.215, 0.817164
0.25, 0.174365, 0.215, 0.825635
0.25, 0.175479, 0.215, 0.824521
0.25, 0.177539, 0.215, 0.822461
0.25, 0.180645, 0.215, 0.819355
0.25, 0.171391, 0.215, 0.828609
0.25, 0.177145, 0.215, 0.822855
0.25, 0.179706, 0.215, 0.820294
0.25, 0.186756, 0.215, 0.813244
0.25, 0.177665, 0.215, 0.822335
0.25, 0.18091, 0.215, 0.81909
0.25, 0.175762, 0.215, 0.824238
0.25, 0.180289, 0.215, 0.819711
0.25, 0.171918, 0.215, 0.828082
0.25, 0.182386, 0.215, 0.817614
0.25, 0.188927, 0.215, 0.811073
0.25, 0.184583, 0.215, 0.815417
0.25, 0.176372, 0.215, 0.823628
0.25, 0.175043, 0.215, 0.824957
0.25, 0.169103, 0.215, 0.830897
0.25, 0.173974, 0.215, 0.826026
0.25, 0.184967, 0.215, 0.815033
0.25, 0.177565, 0.215, 0.822435
0.25, 0.178918, 0.215, 0.821082
0.25, 0.176781, 0.215, 0.823219
0.25, 0.17589, 0.215, 0.82411
0.25, 0.177634, 0.215, 0.822366
0.25, 0.182634, 0.215, 0.817366
0.25, 0.184357, 0.215, 0.815643
0.25, 0.179689, 0.215, 0.820311
0.25, 0.185778, 0.215, 0.814222
0.25, 0.180016, 0.215, 0.819984
0.25, 0.178794, 0.215, 0.821206
0.25, 0.177597, 0.215, 0.822403
0.25, 0.176575, 0.215, 0.823425
0.25, 0.176186, 0.215, 0.823814
0.25, 0.182751, 0.215, 0.817249
0.25, 0.178583, 0.215, 0.821417
0.25, 0.181901, 0.215, 0.818099
0.25, 0.186207, 0.215, 0.813793
0.25, 0.185764, 0.215, 0.814236
0.25, 0.16866, 0.215, 0.83134
0.25, 0.179752, 0.215, 0.820248
0.25, 0.179629, 0.215, 0.820371
0.25, 0.177438, 0.215, 0.822562
0.25, 0.181125, 0.215, 0.818875
0.25, 0.177139, 0.215, 0.822861
0.25, 0.180426, 0.215, 0.819574
0.25, 0.175984, 0.215, 0.824016
0.25, 0.173427, 0.215, 0.826573
0.25, 0.183372, 0.215, 0.816628
0.25, 0.17344, 0.215, 0.82656
0.25, 0.180028, 0.215, 0.819972
0.25, 0.183067, 0.215, 0.816933
0.25, 0.170324, 0.215, 0.829676
0.25, 0.171843, 0.215, 0.828157
0.25, 0.172881, 0.215, 0.827119
0.25, 0.178244, 0.215, 0.821756
0.25, 0.175437, 0.215, 0.824563
0.25, 0.182945, 0.215, 0.817055
0.25, 0.173424, 0.215, 0.826576
0.25, 0.175877, 0.215, 0.824123
0.25, 0.183661, 0.215, 0.816339
0.25, 0.176284, 0.215, 0.823716
0.25, 0.180337, 0.215, 0.819663
0.25, 0.177783, 0.215, 0.822217
0.25, 0.176351, 0.215, 0.823649
0.25, 0.174469, 0.215, 0.825531
0.25, 0.178167, 0.22, 0.821833
0.25, 0.192467, 0.22, 0.807533
0.25, 0.186427, 0.22, 0.813573
0.25, 0.181959, 0.22, 0.818041
0.25, 0.185955, 0.22, 0.814045
0.25, 0.17432, 0.22, 0.82568
0.25, 0.181706, 0.22, 0.818294
0.25, 0.186634, 0.22, 0.813366
0.25, 0.188053, 0.22, 0.811947
0.25, 0.187677, 0.22, 0.812323
0.25, 0.184426, 0.22, 0.815574
0.25, 0.170584, 0.22, 0.829416
0.25, 0.189935, 0.22, 0.810065
0.25, 0.184894, 0.22, 0.815106
0.25, 0.184454, 0.22, 0.815546
0.25, 0.185944, 0.22, 0.814056
0.25, 0.182864, 0.22, 0.817136
0.25, 0.187213, 0.22, 0.812787
0.25, 0.19552, 0.22, 0.80448
0.25, 0.181219, 0.22, 0.818781
0.25, 0.186465, 0.22, 0.813535
0.25, 0.18659, 0.22, 0.81341
0.25, 0.19391, 0.22, 0.80609
0.25, 0.184834, 0.22, 0.815166
0.25, 0.179622, 0.22, 0.820378
0.25, 0.18616, 0.22, 0.81384
0.25, 0.177946, 0.22, 0.822054
0.25, 0.188136, 0.22, 0.811864
0.25, 0.187347, 0.22, 0.812653
0.25, 0.192565, 0.22, 0.807435
0.25, 0.192957, 0.22, 0.807043
0.25, 0.185703, 0.22, 0.814297
0.25, 0.179527, 0.22, 0.820473
0.25, 0.186539, 0.22, 0.813461
0.25, 0.19046, 0.22, 0.80954
0.25, 0.179377, 0.22, 0.820623
0.25, 0.17676, 0.22, 0.82324
0.25, 0.177259, 0.22, 0.822741
0.25, 0.18898, 0.22, 0.81102
0.25, 0.178871, 0.22, 0.821129
0.25, 0.180698, 0.22, 0.819302
0.25, 0.193552, 0.22, 0.806448
0.25, 0.183668, 0.22, 0.816332
0.25, 0.189799, 0.22, 0.810201
0.25, 0.180542, 0.22, 0.819458
0.25, 0.183605, 0.22, 0.816395
0.25, 0.180543, 0.22, 0.819457
0.25, 0.186503, 0.22, 0.813497
0.25, 0.182939, 0.22, 0.817061
0.25, 0.179001, 0.22, 0.820999
0.25, 0.187146, 0.22, 0.812854
0.25, 0.17475, 0.22, 0.82525
0.25, 0.173949, 0.22, 0.826051
0.25, 0.18415, 0.22, 0.81585
0.25, 0.193754, 0.22, 0.806246
0.25, 0.177258, 0.22, 0.822742
0.25, 0.183612, 0.22, 0.816388
0.25, 0.185391, 0.22, 0.814609
0.25, 0.182132, 0.22, 0.817868
0.25, 0.184812, 0.22, 0.815188
0.25, 0.186776, 0.22, 0.813224
0.25, 0.186499, 0.22, 0.813501
0.25, 0.189956, 0.22, 0.810044
0.25, 0.177601, 0.22, 0.822399
0.25, 0.180788, 0.22, 0.819212
0.25, 0.179205, 0.22, 0.820795
0.25, 0.178988, 0.22, 0.821012
0.25, 0.172876, 0.22, 0.827124
0.25, 0.185141, 0.22, 0.814859
0.25, 0.18306, 0.22, 0.81694
0.25, 0.181993, 0.22, 0.818007
0.25, 0.188192, 0.22, 0.811808
0.25, 0.180599, 0.22, 0.819401
0.25, 0.188852, 0.22, 0.811148
0.25, 0.180422, 0.22, 0.819578
0.25, 0.187451, 0.22, 0.812549
0.25, 0.180658, 0.22, 0.819342
0.25, 0.189959, 0.22, 0.810041
0.25, 0.172606, 0.22, 0.827394
0.25, 0.179658, 0.22, 0.820342
0.25, 0.192597, 0.22, 0.807403
0.25, 0.178965, 0.22, 0.821035
0.25, 0.179959, 0.22, 0.820041
0.25, 0.183129, 0.22, 0.816871
0.25, 0.178513, 0.22, 0.821487
0.25, 0.178704, 0.22, 0.821296
0.25, 0.182955, 0.22, 0.817045
0.25, 0.18341, 0.22, 0.81659
0.25, 0.191775, 0.22, 0.808225
0.25, 0.191424, 0.22, 0.808576
0.25, 0.180466, 0.22, 0.819534
0.25, 0.181967, 0.22, 0.818033
0.25, 0.184464, 0.22, 0.815536
0.25, 0.182922, 0.22, 0.817078
0.25, 0.187328, 0.22, 0.812672
0.25, 0.184203, 0.22, 0.815797
0.25, 0.175729, 0.22, 0.824271
0.25, 0.178321, 0.22, 0.821679
0.25, 0.184306, 0.22, 0.815694
0.25, 0.185533, 0.22, 0.814467
0.25, 0.192534, 0.225, 0.807466
0.25, 0.190735, 0.225, 0.809265
0.25, 0.198329, 0.225, 0.801671
0.25, 0.185624, 0.225, 0.814376
0.25, 0.180175, 0.225, 0.819825
0.25, 0.188948, 0.225, 0.811052
0.25, 0.197863, 0.225, 0.802137
0.25, 0.186731, 0.225, 0.813269
0.25, 0.192652, 0.225, 0.807348
0.25, 0.187794, 0.225, 0.812206
0.25, 0.185546, 0.225, 0.814454
0.25, 0.187078, 0.225, 0.812922
0.25, 0.183759, 0.225, 0.816241
0.25, 0.186776, 0.225, 0.813224
0.25, 0.184319, 0.225, 0.815681
0.25, 0.188158, 0.225, 0.811842
0.25, 0.188388, 0.225, 0.811612
0.25, 0.192784, 0.225, 0.807216
0.25, 0.193983, 0.225, 0.806017
0.25, 0.183346, 0.225, 0.816654
0.25, 0.199541, 0.225, 0.800459
0.25, 0.191709, 0.225, 0.808291
0.25, 0.196749, 0.225, 0.803251
0.25, 0.197285, 0.225, 0.802715
0.25, 0.190328, 0.225, 0.809672
0.25, 0.197665, 0.225, 0.802335
0.25, 0.194767, 0.225, 0.805233
0.25, 0.188867, 0.225, 0.811133
0.25, 0.196365, 0.225, 0.803635
0.25, 0.18951, 0.225, 0.81049
0.25, 0.184565, 0.225, 0.815435
0.25, 0.192865, 0.225, 0.807135
0.25, 0.199662, 0.225, 0.800338
0.25, 0.190345, 0.225, 0.809655
0.25, 0.188729, 0.225, 0.811271
0.25, 0.189313, 0.225, 0.810687
0.25, 0.192271, 0.225, 0.807729
0.25, 0.195021, 0.225, 0.804979
0.25, 0.179352, 0.225, 0.820648
0.25, 0.201478, 0.225, 0.798522
0.25, 0.194303, 0.225, 0.805697
0.25, 0.19274, 0.225, 0.80726
0.25, 0.181026, 0.225, 0.818974
0.25, 0.195253, 0.225, 0.804747
0.25, 0.185695, 0.225, 0.814305
0.25, 0.194533, 0.225, 0.805467
0.25, 0.18781, 0.225, 0.81219
0.25, 0.19195, 0.225, 0.80805
0.25, 0.18879, 0.225, 0.81121
0.25, 0.193666, 0.225, 0.806334
0.25, 0.194731, 0.225, 0.805269
0.25, 0.179921, 0.225, 0.820079
0.25, 0.183334, 0.225, 0.816666
0.25, 0.19464, 0.225, 0.80536
0.25, 0.186792, 0.225, 0.813208
0.25, 0.196961, 0.225, 0.803039
0.25, 0.192772, 0.225, 0.807228
0.25, 0.19132, 0.225, 0.80868
0.25, 0.195201, 0.225, 0.804799
0.25, 0.196663, 0.225, 0.803337
0.25, 0.178771, 0.225, 0.821229
0.25, 0.191186, 0.225, 0.808814
0.25, 0.184653, 0.225, 0.815347
0.25, 0.194923, 0.225, 0.805077
0.25, 0.18853, 0.225, 0.81147
0.25, 0.192406, 0.225, 0.807594
0.25, 0.184964, 0.225, 0.815036
0.25, 0.190209, 0.225, 0.809791
0.25, 0.188727, 0.225, 0.811273
0.25, 0.184555, 0.225, 0.815445
0.25, 0.191119, 0.225, 0.808881
0.25, 0.189726, 0.225, 0.810274
0.25, 0.188109, 0.225, 0.811891
0.25, 0.192835, 0.225, 0.807165
