Gamma, Publish N Profit, Publish N Hash Rate, Honest Hash Rate
0.5, 0.223951, 0.23, 0.776049
0.5, 0.219612, 0.23, 0.780388
0.5, 0.220374, 0.23, 0.779626
0.5, 0.21156, 0.23, 0.78844
0.5, 0.223851, 0.23, 0.776149
0.5, 0.213529, 0.23, 0.786471
0.5, 0.211408, 0.23, 0.788592
0.5, 0.212049, 0.23, 0.787951
0.5, 0.217049, 0.23, 0.782951
0.5, 0.217659, 0.23, 0.782341
0.5, 0.21439, 0.23, 0.78561
0.5, 0.210156, 0.23, 0.789844
0.5, 0.219718, 0.23, 0.780282
0.5, 0.216856, 0.23, 0.783144
0.5, 0.22538, 0.23, 0.77462
0.5, 0.21839, 0.23, 0.78161
0.5, 0.220826, 0.23, 0.779174
0.5, 0.216509, 0.23, 0.783491
0.5, 0.214173, 0.23, 0.785827
0.5, 0.219667, 0.23, 0.780333
0.5, 0.222182, 0.23, 0.777818
0.5, 0.216218, 0.23, 0.783782
0.5, 0.217192, 0.23, 0.782808
0.5, 0.225945, 0.23, 0.774055
0.5, 0.225524, 0.23, 0.774476
0.5, 0.221504, 0.23, 0.778496
0.5, 0.213398, 0.23, 0.786602
0.5, 0.213655, 0.23, 0.786345
0.5, 0.218283, 0.23, 0.781717
0.5, 0.217737, 0.235, 0.782263
0.5, 0.229981, 0.235, 0.770019
0.5, 0.226863, 0.235, 0.773137
0.5, 0.225176, 0.235, 0.774824
0.5, 0.231508, 0.235, 0.768492
0.5, 0.216627, 0.235, 0.783373
0.5, 0.231828, 0.235, 0.768172
0.5, 0.230948, 0.235, 0.769052
0.5, 0.223181, 0.235, 0.776819
0.5, 0.228729, 0.235, 0.771271
0.5, 0.221613, 0.235, 0.778387
0.5, 0.222149, 0.235, 0.777851
0.5, 0.218252, 0.235, 0.781748
0.5, 0.215679, 0.235, 0.784321
0.5, 0.223217, 0.235, 0.776783
0.5, 0.22037, 0.235, 0.77963
0.5, 0.230198, 0.235, 0.769802
0.5, 0.232098, 0.235, 0.767902
0.5, 0.217807, 0.235, 0.782193
0.5, 0.216367, 0.235, 0.783633
0.5, 0.220883, 0.235, 0.779117
0.5, 0.222049, 0.235, 0.777951
0.5, 0.224904, 0.235, 0.775096
0.5, 0.231435, 0.235, 0.768565
0.5, 0.227419, 0.235, 0.772581
0.5, 0.230718, 0.235, 0.769282
0.5, 0.224792, 0.235, 0.775208
0.5, 0.216745, 0.235, 0.783255
0.5, 0.22384, 0.235, 0.77616
0.5, 0.226935, 0.235, 0.773065
0.5, 0.225354, 0.235, 0.774646
0.5, 0.215408, 0.235, 0.784592
0.5, 0.227404, 0.235, 0.772596
0.5, 0.220671, 0.235, 0.779329
0.5, 0.232959, 0.235, 0.767041
0.5, 0.227348, 0.235, 0.772652
0.5, 0.225432, 0.235, 0.774568
0.5, 0.222734, 0.235, 0.777266
0.5, 0.226887, 0.235, 0.773113
0.5, 0.223764, 0.235, 0.776236
0.5, 0.226502, 0.235, 0.773498
0.5, 0.220085, 0.235, 0.779915
0.5, 0.218971, 0.235, 0.781029
0.5, 0.217102, 0.235, 0.782898
0.5, 0.230549, 0.235, 0.769451
0.5, 0.224991, 0.235, 0.775009
0.5, 0.216065, 0.235, 0.783935
0.5, 0.21461, 0.235, 0.78539
0.5, 0.226879, 0.235, 0.773121
0.5, 0.218648, 0.235, 0.781352
0.5, 0.223885, 0.235, 0.776115
0.5, 0.226819, 0.235, 0.773181
0.5, 0.230845, 0.235, 0.769155
0.5, 0.225826, 0.235, 0.774174
0.5, 0.222475, 0.235, 0.777525
0.5, 0.222893, 0.235, 0.777107
0.5, 0.219641, 0.235, 0.780359
0.5, 0.220435, 0.235, 0.779565
0.5, 0.226081, 0.235, 0.773919
0.5, 0.217142, 0.235, 0.782858
0.5, 0.221138, 0.235, 0.778862
0.5, 0.220488, 0.235, 0.779512
0.5, 0.2241, 0.235, 0.7759
0.5, 0.227407, 0.235, 0.772593
0.5, 0.218175, 0.235, 0.781825
0.5, 0.219234, 0.235, 0.780766
0.5, 0.22172, 0.235, 0.77828
0.5, 0.214094, 0.235, 0.785906
0.5, 0.221999, 0.235, 0.778001
0.5, 0.229042, 0.235, 0.770958
0.5, 0.222325, 0.235, 0.777675
0.5, 0.22759, 0.235, 0.77241
0.5, 0.229887, 0.235, 0.770113
0.5, 0.224138, 0.235, 0.775862
0.5, 0.228747, 0.235, 0.771253
0.5, 0.229749, 0.235, 0.770251
0.5, 0.221101, 0.235, 0.778899
0.5, 0.225569, 0.235, 0.774431
0.5, 0.22853, 0.235, 0.77147
0.5, 0.223443, 0.235, 0.776557
0.5, 0.232644, 0.235, 0.767356
0.5, 0.229993, 0.235, 0.770007
0.5, 0.221881, 0.235, 0.778119
0.5, 0.22752, 0.235, 0.77248
0.5, 0.221073, 0.235, 0.778927
0.5, 0.218407, 0.235, 0.781593
0.5, 0.221346, 0.235, 0.778654
0.5, 0.219177, 0.235, 0.780823
0.5, 0.222552, 0.235, 0.777448
0.5, 0.228232, 0.235, 0.771768
0.5, 0.222549, 0.235, 0.777451
0.5, 0.22923, 0.235, 0.77077
0.5, 0.210737, 0.235, 0.789263
0.5, 0.220308, 0.235, 0.779692
0.5, 0.233777, 0.235, 0.766223
0.5, 0.211048, 0.235, 0.788952
0.5, 0.236528, 0.235, 0.763472
0.5, 0.222556, 0.235, 0.777444
0.5, 0.223074, 0.235, 0.776926
0.5, 0.225746, 0.235, 0.774254
0.5, 0.236591, 0.24, 0.763409
0.5, 0.229516, 0.24, 0.770484
0.5, 0.230525, 0.24, 0.769475
0.5, 0.228708, 0.24, 0.771292
0.5, 0.227852, 0.24, 0.772148
0.5, 0.227262, 0.24, 0.772738
0.5, 0.229085, 0.24, 0.770915
0.5, 0.229897, 0.24, 0.770103
0.5, 0.235126, 0.24, 0.764874
0.5, 0.237261, 0.24, 0.762739
0.5, 0.23148, 0.24, 0.76852
0.5, 0.219848, 0.24, 0.780152
0.5, 0.227631, 0.24, 0.772369
0.5, 0.223999, 0.24, 0.776001
0.5, 0.227608, 0.24, 0.772392
0.5, 0.221708, 0.24, 0.778292
0.5, 0.227655, 0.24, 0.772345
0.5, 0.225363, 0.24, 0.774637
0.5, 0.234839, 0.24, 0.765161
0.5, 0.226661, 0.24, 0.773339
0.5, 0.230713, 0.24, 0.769287
0.5, 0.237813, 0.24, 0.762187
0.5, 0.227569, 0.24, 0.772431
0.5, 0.22922, 0.24, 0.77078
0.5, 0.229863, 0.24, 0.770137
0.5, 0.23251, 0.24, 0.76749
0.5, 0.229426, 0.24, 0.770574
0.5, 0.234917, 0.24, 0.765083
0.5, 0.229747, 0.24, 0.770253
0.5, 0.228834, 0.24, 0.771166
0.5, 0.223656, 0.24, 0.776344
0.5, 0.228156, 0.24, 0.771844
0.5, 0.230885, 0.24, 0.769115
0.5, 0.235848, 0.24, 0.764152
0.5, 0.220866, 0.24, 0.779134
0.5, 0.23415, 0.24, 0.76585
0.5, 0.225632, 0.24, 0.774368
0.5, 0.220887, 0.24, 0.779113
0.5, 0.227053, 0.24, 0.772947
0.5, 0.227169, 0.24, 0.772831
0.5, 0.226837, 0.24, 0.773163
0.5, 0.223604, 0.24, 0.776396
0.5, 0.229029, 0.24, 0.770971
0.5, 0.230697, 0.24, 0.769303
0.5, 0.222117, 0.24, 0.777883
0.5, 0.230285, 0.24, 0.769715
0.5, 0.226489, 0.24, 0.773511
0.5, 0.232398, 0.24, 0.767602
0.5, 0.224663, 0.24, 0.775337
0.5, 0.221372, 0.24, 0.778628
0.5, 0.236502, 0.24, 0.763498
0.5, 0.226347, 0.24, 0.773653
0.5, 0.238133, 0.24, 0.761867
0.5, 0.231998, 0.24, 0.768002
0.5, 0.239953, 0.24, 0.760047
0.5, 0.226483, 0.24, 0.773517
0.5, 0.228186, 0.24, 0.771814
0.5, 0.234076, 0.24, 0.765924
0.5, 0.240906, 0.24, 0.759094
0.5, 0.230745, 0.24, 0.769255
0.5, 0.22845, 0.24, 0.77155
0.5, 0.232954, 0.24, 0.767046
0.5, 0.233536, 0.24, 0.766464
0.5, 0.22218, 0.24, 0.77782
0.5, 0.228522, 0.24, 0.771478
0.5, 0.22694, 0.24, 0.77306
0.5, 0.227632, 0.24, 0.772368
0.5, 0.22497, 0.24, 0.77503
0.5, 0.22459, 0.24, 0.77541
0.5, 0.224696, 0.24, 0.775304
0.5, 0.230796, 0.24, 0.769204
0.5, 0.237051, 0.24, 0.762949
0.5, 0.231495, 0.24, 0.768505
0.5, 0.228129, 0.24, 0.771871
0.5, 0.228263, 0.24, 0.771737
0.5, 0.225155, 0.24, 0.774845
0.5, 0.220192, 0.24, 0.779808
0.5, 0.228236, 0.24, 0.771764
0.5, 0.231715, 0.24, 0.768285
0.5, 0.225022, 0.24, 0.774978
0.5, 0.231947, 0.24, 0.768053
0.5, 0.229325, 0.24, 0.770675
0.5, 0.231557, 0.24, 0.768443
0.5, 0.218711, 0.24, 0.781289
0.5, 0.218853, 0.24, 0.781147
0.5, 0.234879, 0.24, 0.765121
0.5, 0.231318, 0.24, 0.768682
0.5, 0.236319, 0.24, 0.763681
0.5, 0.227803, 0.24, 0.772197
0.5, 0.22874, 0.24, 0.77126
0.5, 0.23579, 0.24, 0.76421
0.5, 0.236755, 0.24, 0.763245
0.5, 0.226899, 0.24, 0.773101
0.5, 0.230111, 0.24, 0.769889
0.5, 0.234586, 0.24, 0.765414
0.5, 0.23197, 0.24, 0.76803
0.5, 0.229065, 0.24, 0.770935
0.5, 0.227289, 0.24, 0.772711
0.5, 0.231589, 0.24, 0.768411
0.5, 0.233091, 0.24, 0.766909
0.5, 0.225796, 0.245, 0.774204
0.5, 0.23199, 0.245, 0.76801
0.5, 0.22941, 0.245, 0.77059
0.5, 0.239759, 0.245, 0.760241
0.5, 0.230262, 0.245, 0.769738
0.5, 0.245105, 0.245, 0.754895
0.5, 0.246004, 0.245, 0.753996
0.5, 0.229784, 0.245, 0.770216
0.5, 0.240945, 0.245, 0.759055
0.5, 0.240952, 0.245, 0.759048
0.5, 0.24047, 0.245, 0.75953
0.5, 0.232685, 0.245, 0.767315
0.5, 0.239597, 0.245, 0.760403
0.5, 0.235095, 0.245, 0.764905
0.5, 0.228695, 0.245, 0.771305
0.5, 0.244743, 0.245, 0.755257
0.5, 0.233004, 0.245, 0.766996
0.5, 0.230773, 0.245, 0.769227
0.5, 0.232378, 0.245, 0.767622
0.5, 0.232942, 0.245, 0.767058
0.5, 0.227501, 0.245, 0.772499
0.5, 0.229999, 0.245, 0.770001
0.5, 0.239368, 0.245, 0.760632
0.5, 0.2371, 0.245, 0.7629
0.5, 0.24044, 0.245, 0.75956
0.5, 0.241755, 0.245, 0.758245
0.5, 0.234949, 0.245, 0.765051
0.5, 0.237243, 0.245, 0.762757
0.5, 0.240338, 0.245, 0.759662
0.5, 0.234151, 0.245, 0.765849
0.5, 0.248791, 0.245, 0.751209
0.5, 0.239448, 0.245, 0.760552
0.5, 0.236564, 0.245, 0.763436
0.5, 0.232751, 0.245, 0.767249
0.5, 0.228036, 0.245, 0.771964
0.5, 0.245698, 0.245, 0.754302
0.5, 0.227006, 0.245, 0.772994
0.5, 0.240379, 0.245, 0.759621
0.5, 0.237134, 0.245, 0.762866
0.5, 0.227555, 0.245, 0.772445
0.5, 0.229589, 0.245, 0.770411
0.5, 0.242028, 0.245, 0.757972
0.5, 0.233655, 0.245, 0.766345
0.5, 0.234626, 0.245, 0.765374
0.5, 0.237386, 0.245, 0.762614
0.5, 0.236063, 0.245, 0.763937
0.5, 0.2409, 0.245, 0.7591
0.5, 0.234766, 0.245, 0.765234
0.5, 0.24079, 0.245, 0.75921
0.5, 0.234821, 0.245, 0.765179
0.5, 0.234231, 0.245, 0.765769
0.5, 0.235536, 0.245, 0.764464
0.5, 0.23456, 0.245, 0.76544
0.5, 0.227348, 0.245, 0.772652
0.5, 0.232447, 0.245, 0.767553
0.5, 0.234412, 0.245, 0.765588
0.5, 0.235533, 0.245, 0.764467
0.5, 0.233671, 0.245, 0.766329
0.5, 0.225781, 0.245, 0.774219
0.5, 0.237746, 0.245, 0.762254
0.5, 0.233224, 0.245, 0.766776
0.5, 0.245364, 0.245, 0.754636
0.5, 0.240273, 0.245, 0.759727
0.5, 0.243161, 0.245, 0.756839
0.5, 0.236446, 0.245, 0.763554
0.5, 0.235343, 0.245, 0.764657
0.5, 0.241947, 0.245, 0.758053
0.5, 0.232273, 0.245, 0.767727
0.5, 0.239638, 0.245, 0.760362
0.5, 0.230155, 0.245, 0.769845
0.5, 0.227902, 0.245, 0.772098
0.5, 0.24144, 0.245, 0.75856
0.5, 0.234072, 0.245, 0.765928
0.5, 0.243311, 0.245, 0.756689
0.5, 0.241051, 0.245, 0.758949
0.5, 0.231627, 0.245, 0.768373
0.5, 0.237065, 0.245, 0.762935
0.5, 0.232402, 0.245, 0.767598
0.5, 0.235702, 0.245, 0.764298
0.5, 0.24421, 0.245, 0.75579
0.5, 0.231827, 0.245, 0.768173
0.5, 0.23416, 0.245, 0.76584
0.5, 0.235112, 0.245, 0.764888
0.5, 0.228956, 0.245, 0.771044
0.5, 0.247678, 0.245, 0.752322
0.5, 0.239459, 0.245, 0.760541
0.5, 0.240237, 0.245, 0.759763
0.5, 0.240768, 0.245, 0.759232
0.5, 0.239613, 0.245, 0.760387
0.5, 0.2294, 0.245, 0.7706
0.5, 0.230738, 0.245, 0.769262
0.5, 0.236913, 0.245, 0.763087
0.5, 0.235457, 0.245, 0.764543
0.5, 0.232539, 0.245, 0.767461
0.5, 0.23738, 0.245, 0.76262
0.5, 0.229248, 0.245, 0.770752
0.5, 0.240504, 0.245, 0.759496
0.5, 0.23171, 0.245, 0.76829
0.5, 0.236282, 0.245, 0.763718
0.5, 0.230271, 0.245, 0.769729
0.5, 0.25306, 0.25, 0.74694
0.5, 0.244315, 0.25, 0.755685
0.5, 0.242346, 0.25, 0.757654
0.5, 0.238998, 0.25, 0.761002
0.5, 0.239217, 0.25, 0.760783
0.5, 0.246401, 0.25, 0.753599
0.5, 0.237799, 0.25, 0.762201
0.5, 0.241129, 0.25, 0.758871
0.5, 0.242693, 0.25, 0.757307
0.5, 0.244254, 0.25, 0.755746
0.5, 0.234827, 0.25, 0.765173
0.5, 0.244452, 0.25, 0.755548
0.5, 0.24098, 0.25, 0.75902
0.5, 0.242561, 0.25, 0.757439
0.5, 0.246913, 0.25, 0.753087
0.5, 0.236758, 0.25, 0.763242
0.5, 0.250253, 0.25, 0.749747
0.5, 0.238187, 0.25, 0.761813
0.5, 0.250501, 0.25, 0.749499
0.5, 0.240628, 0.25, 0.759372
0.5, 0.234771, 0.25, 0.765229
0.5, 0.238558, 0.25, 0.761442
0.5, 0.247868, 0.25, 0.752132
0.5, 0.236549, 0.25, 0.763451
0.5, 0.244864, 0.25, 0.755136
0.5, 0.244951, 0.25, 0.755049
0.5, 0.239242, 0.25, 0.760758
0.5, 0.238542, 0.25, 0.761458
0.5, 0.251275, 0.25, 0.748725
0.5, 0.238281, 0.25, 0.761719
0.5, 0.238035, 0.25, 0.761965
0.5, 0.239193, 0.25, 0.760807
0.5, 0.249477, 0.25, 0.750523
0.5, 0.239343, 0.25, 0.760657
0.5, 0.244706, 0.25, 0.755294
0.5, 0.247425, 0.25, 0.752575
0.5, 0.239977, 0.25, 0.760023
0.5, 0.242047, 0.25, 0.757953
0.5, 0.238981, 0.25, 0.761019
0.5, 0.250513, 0.25, 0.749487
0.5, 0.233933, 0.25, 0.766067
0.5, 0.23593, 0.25, 0.76407
0.5, 0.247146, 0.25, 0.752854
0.5, 0.239323, 0.25, 0.760677
0.5, 0.249117, 0.25, 0.750883
0.5, 0.24369, 0.25, 0.75631
0.5, 0.24043, 0.25, 0.75957
0.5, 0.246626, 0.25, 0.753374
0.5, 0.242944, 0.25, 0.757056
0.5, 0.239669, 0.25, 0.760331
0.5, 0.237489, 0.25, 0.762511
0.5, 0.221896, 0.25, 0.778104
0.5, 0.24006, 0.25, 0.75994
0.5, 0.24292, 0.25, 0.75708
0.5, 0.253662, 0.25, 0.746338
0.5, 0.243885, 0.25, 0.756115
0.5, 0.238738, 0.25, 0.761262
0.5, 0.243692, 0.25, 0.756308
0.5, 0.238176, 0.25, 0.761824
0.5, 0.23239, 0.25, 0.76761
0.5, 0.235914, 0.25, 0.764086
0.5, 0.246415, 0.25, 0.753585
0.5, 0.247854, 0.25, 0.752146
0.5, 0.243013, 0.25, 0.756987
0.5, 0.236538, 0.25, 0.763462
0.5, 0.248199, 0.25, 0.751801
0.5, 0.243158, 0.25, 0.756842
0.5, 0.234453, 0.25, 0.765547
0.5, 0.241431, 0.25, 0.758569
0.5, 0.247048, 0.25, 0.752952
0.5, 0.250011, 0.25, 0.749989
0.5, 0.2419, 0.25, 0.7581
0.5, 0.237494, 0.25, 0.762506
0.5, 0.235376, 0.25, 0.764624
0.5, 0.255884, 0.25, 0.744116
0.5, 0.245436, 0.25, 0.754564
0.5, 0.240493, 0.25, 0.759507
0.5, 0.246052, 0.25, 0.753948
0.5, 0.246168, 0.25, 0.753832
0.5, 0.232462, 0.25, 0.767538
0.5, 0.250709, 0.25, 0.749291
0.5, 0.230811, 0.25, 0.769189
0.5, 0.237789, 0.25, 0.762211
0.5, 0.249533, 0.25, 0.750467
0.5, 0.242237, 0.25, 0.757763
0.5, 0.244073, 0.25, 0.755927
0.5, 0.246381, 0.25, 0.753619
0.5, 0.239919, 0.25, 0.760081
0.5, 0.244798, 0.25, 0.755202
0.5, 0.236514, 0.25, 0.763486
0.5, 0.245867, 0.25, 0.754133
0.5, 0.237263, 0.25, 0.762737
0.5, 0.247552, 0.25, 0.752448
0.5, 0.249911, 0.25, 0.750089
0.5, 0.234322, 0.25, 0.765678
0.5, 0.242351, 0.25, 0.757649
0.5, 0.24725, 0.25, 0.75275
0.5, 0.250132, 0.25, 0.749868
0.5, 0.24617, 0.25, 0.75383
0.5, 0.242665, 0.25, 0.757335
0.5, 0.247496, 0.255, 0.752504
0.5, 0.250718, 0.255, 0.749282
0.5, 0.252799, 0.255, 0.747201
0.5, 0.246763, 0.255, 0.753237
0.5, 0.244405, 0.255, 0.755595
0.5, 0.248533, 0.255, 0.751467
0.5, 0.242646, 0.255, 0.757354
0.5, 0.244706, 0.255, 0.755294
0.5, 0.245822, 0.255, 0.754178
0.5, 0.250349, 0.255, 0.749651
0.5, 0.245004, 0.255, 0.754996
0.5, 0.249235, 0.255, 0.750765
0.5, 0.249273, 0.255, 0.750727
0.5, 0.250441, 0.255, 0.749559
0.5, 0.248333, 0.255, 0.751667
0.5, 0.239824, 0.255, 0.760176
0.5, 0.248123, 0.255, 0.751877
0.5, 0.239979, 0.255, 0.760021
0.5, 0.242615, 0.255, 0.757385
0.5, 0.246855, 0.255, 0.753145
0.5, 0.252449, 0.255, 0.747551
0.5, 0.254018, 0.255, 0.745982
0.5, 0.249998, 0.255, 0.750002
0.5, 0.242552, 0.255, 0.757448
0.5, 0.245564, 0.255, 0.754436
0.5, 0.24843, 0.255, 0.75157
0.5, 0.249931, 0.255, 0.750069
0.5, 0.242964, 0.255, 0.757036
0.5, 0.238145, 0.255, 0.761855
0.5, 0.245315, 0.255, 0.754685
0.5, 0.249247, 0.255, 0.750753
0.5, 0.245687, 0.255, 0.754313
0.5, 0.255557, 0.255, 0.744443
0.5, 0.242264, 0.255, 0.757736
0.5, 0.25003, 0.255, 0.74997
0.5, 0.2462, 0.255, 0.7538
0.5, 0.250274, 0.255, 0.749726
0.5, 0.251246, 0.255, 0.748754
0.5, 0.254084, 0.255, 0.745916
0.5, 0.24989, 0.255, 0.75011
0.5, 0.249144, 0.255, 0.750856
0.5, 0.249806, 0.255, 0.750194
0.5, 0.252694, 0.255, 0.747306
0.5, 0.24813, 0.255, 0.75187
0.5, 0.248499, 0.255, 0.751501
0.5, 0.244556, 0.255, 0.755444
0.5, 0.244974, 0.255, 0.755026
0.5, 0.245986, 0.255, 0.754014
0.5, 0.254053, 0.255, 0.745947
0.5, 0.257112, 0.255, 0.742888
0.5, 0.245035, 0.255, 0.754965
0.5, 0.246218, 0.255, 0.753782
0.5, 0.249532, 0.255, 0.750468
0.5, 0.248896, 0.255, 0.751104
0.5, 0.23231, 0.255, 0.76769
0.5, 0.248727, 0.255, 0.751273
0.5, 0.244469, 0.255, 0.755531
0.5, 0.254123, 0.255, 0.745877
0.5, 0.251614, 0.255, 0.748386
0.5, 0.231916, 0.255, 0.768084
0.5, 0.246775, 0.255, 0.753225
0.5, 0.246904, 0.255, 0.753096
0.5, 0.255296, 0.255, 0.744704
0.5, 0.247364, 0.255, 0.752636
0.5, 0.254812, 0.255, 0.745188
0.5, 0.250695, 0.255, 0.749305
0.5, 0.250766, 0.255, 0.749234
0.5, 0.251412, 0.255, 0.748588
0.5, 0.244148, 0.255, 0.755852
0.5, 0.243832, 0.255, 0.756168
0.5, 0.2471, 0.255, 0.7529
0.5, 0.254344, 0.255, 0.745656
0.5, 0.248826, 0.255, 0.751174
0.5, 0.243513, 0.255, 0.756487
0.5, 0.241659, 0.255, 0.758341
0.5, 0.238272, 0.255, 0.761728
0.5, 0.24891, 0.255, 0.75109
0.5, 0.256, 0.255, 0.744
0.5, 0.257469, 0.255, 0.742531
0.5, 0.247047, 0.255, 0.752953
0.5, 0.251312, 0.255, 0.748688
0.5, 0.247832, 0.255, 0.752168
0.5, 0.25095, 0.255, 0.74905
0.5, 0.246047, 0.255, 0.753953
0.5, 0.250554, 0.255, 0.749446
0.5, 0.250332, 0.255, 0.749668
0.5, 0.246696, 0.255, 0.753304
0.5, 0.252254, 0.255, 0.747746
0.5, 0.241327, 0.255, 0.758673
0.5, 0.247649, 0.255, 0.752351
0.5, 0.24262, 0.255, 0.75738
0.5, 0.251532, 0.255, 0.748468
0.5, 0.25175, 0.255, 0.74825
0.5, 0.246275, 0.255, 0.753725
0.5, 0.248539, 0.255, 0.751461
0.5, 0.247433, 0.255, 0.752567
0.5, 0.248497, 0.255, 0.751503
0.5, 0.244702, 0.255, 0.755298
0.5, 0.246483, 0.255, 0.753517
0.5, 0.248088, 0.255, 0.751912
0.5, 0.25091, 0.26, 0.74909
0.5, 0.258385, 0.26, 0.741615
0.5, 0.254334, 0.26, 0.745666
0.5, 0.261588, 0.26, 0.738412
0.5, 0.256241, 0.26, 0.743759
0.5, 0.259142, 0.26, 0.740858
0.5, 0.244433, 0.26, 0.755567
0.5, 0.25022, 0.26, 0.74978
0.5, 0.257147, 0.26, 0.742853
0.5, 0.250356, 0.26, 0.749644
0.5, 0.249221, 0.26, 0.750779
0.5, 0.252825, 0.26, 0.747175
0.5, 0.247625, 0.26, 0.752375
0.5, 0.253145, 0.26, 0.746855
0.5, 0.248241, 0.26, 0.751759
0.5, 0.25008, 0.26, 0.74992
0.5, 0.258892, 0.26, 0.741108
0.5, 0.262161, 0.26, 0.737839
0.5, 0.250644, 0.26, 0.749356
0.5, 0.249623, 0.26, 0.750377
0.5, 0.248858, 0.26, 0.751142
0.5, 0.254962, 0.26, 0.745038
0.5, 0.252968, 0.26, 0.747032
0.5, 0.24923, 0.26, 0.75077
0.5, 0.244, 0.26, 0.756
0.5, 0.254757, 0.26, 0.745243
0.5, 0.25913, 0.26, 0.74087
0.5, 0.254617, 0.26, 0.745383
0.5, 0.249041, 0.26, 0.750959
0.5, 0.251863, 0.26, 0.748137
0.5, 0.256567, 0.26, 0.743433
0.5, 0.266896, 0.26, 0.733104
0.5, 0.268555, 0.26, 0.731445
0.5, 0.252027, 0.26, 0.747973
0.5, 0.259535, 0.26, 0.740465
0.5, 0.245205, 0.26, 0.754795
0.5, 0.25637, 0.26, 0.74363
0.5, 0.25657, 0.26, 0.74343
0.5, 0.260459, 0.26, 0.739541
0.5, 0.255354, 0.26, 0.744646
0.5, 0.260431, 0.26, 0.739569
0.5, 0.267806, 0.26, 0.732194
0.5, 0.255683, 0.26, 0.744317
0.5, 0.247776, 0.26, 0.752224
0.5, 0.26368, 0.26, 0.73632
0.5, 0.25821, 0.26, 0.74179
0.5, 0.255228, 0.26, 0.744772
0.5, 0.247906, 0.26, 0.752094
0.5, 0.265313, 0.26, 0.734687
0.5, 0.241886, 0.26, 0.758114
0.5, 0.247122, 0.26, 0.752878
0.5, 0.262337, 0.26, 0.737663
0.5, 0.254891, 0.26, 0.745109
0.5, 0.254914, 0.26, 0.745086
0.5, 0.254371, 0.26, 0.745629
0.5, 0.258814, 0.26, 0.741186
0.5, 0.248685, 0.26, 0.751315
0.5, 0.254024, 0.26, 0.745976
0.5, 0.258593, 0.26, 0.741407
0.5, 0.253027, 0.26, 0.746973
0.5, 0.264694, 0.26, 0.735306
0.5, 0.260534, 0.26, 0.739466
0.5, 0.257408, 0.26, 0.742592
0.5, 0.249521, 0.26, 0.750479
0.5, 0.253314, 0.26, 0.746686
0.5, 0.247389, 0.26, 0.752611
0.5, 0.250371, 0.26, 0.749629
0.5, 0.255445, 0.26, 0.744555
0.5, 0.26024, 0.26, 0.73976
0.5, 0.260271, 0.26, 0.739729
0.5, 0.258346, 0.26, 0.741654
0.5, 0.243872, 0.26, 0.756128
0.5, 0.263659, 0.26, 0.736341
0.5, 0.260217, 0.26, 0.739783
0.5, 0.251483, 0.26, 0.748517
0.5, 0.264678, 0.26, 0.735322
0.5, 0.255065, 0.26, 0.744935
0.5, 0.245726, 0.26, 0.754274
0.5, 0.256839, 0.26, 0.743161
0.5, 0.255831, 0.26, 0.744169
0.5, 0.245796, 0.26, 0.754204
0.5, 0.255489, 0.26, 0.744511
0.5, 0.254766, 0.26, 0.745234
0.5, 0.252847, 0.26, 0.747153
0.5, 0.2549, 0.26, 0.7451
0.5, 0.258487, 0.26, 0.741513
0.5, 0.256264, 0.26, 0.743736
0.5, 0.256993, 0.26, 0.743007
0.5, 0.254289, 0.26, 0.745711
0.5, 0.249275, 0.26, 0.750725
0.5, 0.248887, 0.26, 0.751113
0.5, 0.258655, 0.26, 0.741345
0.5, 0.248394, 0.26, 0.751606
0.5, 0.249901, 0.26, 0.750099
0.5, 0.251892, 0.26, 0.748108
0.5, 0.247596, 0.26, 0.752404
0.5, 0.258226, 0.26, 0.741774
0.5, 0.25825, 0.26, 0.74175
0.5, 0.246961, 0.26, 0.753039
0.5, 0.249643, 0.26, 0.750357
0.5, 0.266964, 0.265, 0.733036
0.5, 0.257075, 0.265, 0.742925
0.5, 0.270616, 0.265, 0.729384
0.5, 0.266233, 0.265, 0.733767
0.5, 0.259713, 0.265, 0.740287
0.5, 0.261371, 0.265, 0.738629
0.5, 0.260498, 0.265, 0.739502
0.5, 0.253002, 0.265, 0.746998
0.5, 0.261907, 0.265, 0.738093
0.5, 0.264574, 0.265, 0.735426
0.5, 0.261645, 0.265, 0.738355
0.5, 0.265998, 0.265, 0.734002
0.5, 0.260099, 0.265, 0.739901
0.5, 0.261597, 0.265, 0.738403
0.5, 0.258574, 0.265, 0.741426
0.5, 0.257997, 0.265, 0.742003
0.5, 0.250262, 0.265, 0.749738
0.5, 0.25694, 0.265, 0.74306
0.5, 0.269656, 0.265, 0.730344
0.5, 0.257782, 0.265, 0.742218
0.5, 0.265365, 0.265, 0.734635
0.5, 0.250127, 0.265, 0.749873
0.5, 0.263613, 0.265, 0.736387
0.5, 0.255604, 0.265, 0.744396
0.5, 0.272898, 0.265, 0.727102
0.5, 0.259909, 0.265, 0.740091
0.5, 0.25148, 0.265, 0.74852
0.5, 0.265273, 0.265, 0.734727
0.5, 0.269539, 0.265, 0.730461
0.5, 0.263235, 0.265, 0.736765
0.5, 0.263559, 0.265, 0.736441
0.5, 0.252665, 0.265, 0.747335
0.5, 0.26415, 0.265, 0.73585
0.5, 0.260668, 0.265, 0.739332
0.5, 0.267912, 0.265, 0.732088
0.5, 0.263313, 0.265, 0.736687
