Gamma, Stubborn Fork Profit, Stubborn Lead Trail Hash Rate, Honest Profit
0.5, 0.0939426, 0.12, 0.906057
0.5, 0.089357, 0.12, 0.910643
0.5, 0.0897566, 0.12, 0.910243
0.5, 0.0895232, 0.12, 0.910477
0.5, 0.0889841, 0.12, 0.911016
0.5, 0.0891418, 0.12, 0.910858
0.5, 0.0932818, 0.12, 0.906718
0.5, 0.0906102, 0.12, 0.90939
0.5, 0.080748, 0.12, 0.919252
0.5, 0.0850126, 0.12, 0.914987
0.5, 0.088895, 0.12, 0.911105
0.5, 0.0846671, 0.12, 0.915333
0.5, 0.0878588, 0.12, 0.912141
0.5, 0.0882865, 0.12, 0.911713
0.5, 0.0934603, 0.12, 0.90654
0.5, 0.0849772, 0.12, 0.915023
0.5, 0.0889521, 0.12, 0.911048
0.5, 0.0922212, 0.12, 0.907779
0.5, 0.0882666, 0.12, 0.911733
0.5, 0.0906826, 0.12, 0.909317
0.5, 0.0915611, 0.12, 0.908439
0.5, 0.0923539, 0.12, 0.907646
0.5, 0.084905, 0.12, 0.915095
0.5, 0.0966501, 0.12, 0.90335
0.5, 0.0857766, 0.12, 0.914223
0.5, 0.0945209, 0.12, 0.905479
0.5, 0.0842573, 0.12, 0.915743
0.5, 0.0916995, 0.12, 0.908301
0.5, 0.0865205, 0.12, 0.91348
0.5, 0.0856723, 0.12, 0.914328
0.5, 0.0921459, 0.12, 0.907854
0.5, 0.087281, 0.12, 0.912719
0.5, 0.0897616, 0.12, 0.910238
0.5, 0.0868406, 0.12, 0.913159
0.5, 0.0880029, 0.12, 0.911997
0.5, 0.0855199, 0.12, 0.91448
0.5, 0.0909301, 0.12, 0.90907
0.5, 0.0946142, 0.12, 0.905386
0.5, 0.0849892, 0.12, 0.915011
0.5, 0.0870995, 0.12, 0.912901
0.5, 0.0920898, 0.12, 0.90791
0.5, 0.0923685, 0.12, 0.907631
0.5, 0.0868619, 0.12, 0.913138
0.5, 0.0832786, 0.12, 0.916721
0.5, 0.0869879, 0.12, 0.913012
0.5, 0.0880207, 0.12, 0.911979
0.5, 0.0888107, 0.12, 0.911189
0.5, 0.0918997, 0.12, 0.9081
0.5, 0.0891716, 0.12, 0.910828
0.5, 0.0947879, 0.12, 0.905212
0.5, 0.0910084, 0.12, 0.908992
0.5, 0.0882775, 0.12, 0.911723
0.5, 0.0884302, 0.12, 0.91157
0.5, 0.0928946, 0.12, 0.907105
0.5, 0.0903501, 0.12, 0.90965
0.5, 0.0888696, 0.12, 0.91113
0.5, 0.0882048, 0.12, 0.911795
0.5, 0.0887671, 0.12, 0.911233
0.5, 0.0825347, 0.12, 0.917465
0.5, 0.0926438, 0.12, 0.907356
0.5, 0.0856339, 0.12, 0.914366
0.5, 0.0879963, 0.12, 0.912004
0.5, 0.085415, 0.12, 0.914585
0.5, 0.0891373, 0.12, 0.910863
0.5, 0.0934292, 0.12, 0.906571
0.5, 0.0907633, 0.12, 0.909237
0.5, 0.0855528, 0.12, 0.914447
0.5, 0.0905027, 0.12, 0.909497
0.5, 0.0907478, 0.12, 0.909252
0.5, 0.0923858, 0.12, 0.907614
0.5, 0.0866676, 0.12, 0.913332
0.5, 0.0895533, 0.12, 0.910447
0.5, 0.093464, 0.12, 0.906536
0.5, 0.0932601, 0.12, 0.90674
0.5, 0.0831497, 0.12, 0.91685
0.5, 0.089326, 0.12, 0.910674
0.5, 0.0862319, 0.12, 0.913768
0.5, 0.0832904, 0.12, 0.91671
0.5, 0.087909, 0.12, 0.912091
0.5, 0.0970122, 0.13, 0.902988
0.5, 0.0974995, 0.13, 0.9025
0.5, 0.103713, 0.13, 0.896287
0.5, 0.110722, 0.13, 0.889278
0.5, 0.0933096, 0.13, 0.90669
0.5, 0.103366, 0.13, 0.896634
0.5, 0.105957, 0.13, 0.894043
0.5, 0.0990398, 0.13, 0.90096
0.5, 0.100431, 0.13, 0.899569
0.5, 0.105051, 0.13, 0.894949
0.5, 0.0983226, 0.13, 0.901677
0.5, 0.101974, 0.13, 0.898026
0.5, 0.108098, 0.13, 0.891902
0.5, 0.099, 0.13, 0.901
0.5, 0.0987766, 0.13, 0.901223
0.5, 0.0950441, 0.13, 0.904956
0.5, 0.0989325, 0.13, 0.901067
0.5, 0.101234, 0.13, 0.898766
0.5, 0.0985014, 0.13, 0.901499
0.5, 0.0980838, 0.13, 0.901916
0.5, 0.100785, 0.13, 0.899215
0.5, 0.0962017, 0.13, 0.903798
0.5, 0.0993245, 0.13, 0.900676
0.5, 0.103697, 0.13, 0.896303
0.5, 0.0970755, 0.13, 0.902924
0.5, 0.104476, 0.13, 0.895524
0.5, 0.104927, 0.13, 0.895073
0.5, 0.0971428, 0.13, 0.902857
0.5, 0.103433, 0.13, 0.896567
0.5, 0.0986426, 0.13, 0.901357
0.5, 0.100093, 0.13, 0.899907
0.5, 0.0971333, 0.13, 0.902867
0.5, 0.10036, 0.13, 0.89964
0.5, 0.099623, 0.13, 0.900377
0.5, 0.105046, 0.13, 0.894954
0.5, 0.10612, 0.13, 0.89388
0.5, 0.100321, 0.13, 0.899679
0.5, 0.098088, 0.13, 0.901912
0.5, 0.089377, 0.13, 0.910623
0.5, 0.101377, 0.13, 0.898623
0.5, 0.0977669, 0.13, 0.902233
0.5, 0.098185, 0.13, 0.901815
0.5, 0.10247, 0.13, 0.89753
0.5, 0.0945209, 0.13, 0.905479
0.5, 0.0968302, 0.13, 0.90317
0.5, 0.0998342, 0.13, 0.900166
0.5, 0.100277, 0.13, 0.899723
0.5, 0.100281, 0.13, 0.899719
0.5, 0.0991856, 0.13, 0.900814
0.5, 0.0983309, 0.13, 0.901669
0.5, 0.100654, 0.13, 0.899346
0.5, 0.0921259, 0.13, 0.907874
0.5, 0.101628, 0.13, 0.898372
0.5, 0.0970649, 0.13, 0.902935
0.5, 0.105666, 0.13, 0.894334
0.5, 0.0932217, 0.13, 0.906778
0.5, 0.102765, 0.13, 0.897235
0.5, 0.0982754, 0.13, 0.901725
0.5, 0.0943993, 0.13, 0.905601
0.5, 0.0926344, 0.13, 0.907366
0.5, 0.0998284, 0.13, 0.900172
0.5, 0.0965813, 0.13, 0.903419
0.5, 0.103826, 0.13, 0.896174
0.5, 0.103354, 0.13, 0.896646
0.5, 0.100224, 0.13, 0.899776
0.5, 0.0964867, 0.13, 0.903513
0.5, 0.100963, 0.13, 0.899037
0.5, 0.0999498, 0.13, 0.90005
0.5, 0.105071, 0.13, 0.894929
0.5, 0.0978672, 0.13, 0.902133
0.5, 0.101862, 0.13, 0.898138
0.5, 0.100347, 0.13, 0.899653
0.5, 0.101691, 0.13, 0.898309
0.5, 0.102399, 0.13, 0.897601
0.5, 0.0954361, 0.13, 0.904564
0.5, 0.0961673, 0.13, 0.903833
0.5, 0.0915811, 0.13, 0.908419
0.5, 0.101814, 0.13, 0.898186
0.5, 0.0983135, 0.13, 0.901687
0.5, 0.100892, 0.13, 0.899108
0.5, 0.0919539, 0.13, 0.908046
0.5, 0.102737, 0.13, 0.897263
0.5, 0.0926627, 0.13, 0.907337
0.5, 0.0968292, 0.13, 0.903171
0.5, 0.103016, 0.13, 0.896984
0.5, 0.09621, 0.13, 0.90379
0.5, 0.101157, 0.13, 0.898843
0.5, 0.103615, 0.13, 0.896385
0.5, 0.0950871, 0.13, 0.904913
0.5, 0.0955454, 0.13, 0.904455
0.5, 0.0988511, 0.13, 0.901149
0.5, 0.0996513, 0.13, 0.900349
0.5, 0.104143, 0.13, 0.895857
0.5, 0.102209, 0.13, 0.897791
0.5, 0.0959677, 0.13, 0.904032
0.5, 0.105006, 0.13, 0.894994
0.5, 0.10494, 0.13, 0.89506
0.5, 0.0983941, 0.13, 0.901606
0.5, 0.0946826, 0.13, 0.905317
0.5, 0.101334, 0.13, 0.898666
0.5, 0.107454, 0.14, 0.892546
0.5, 0.103543, 0.14, 0.896457
0.5, 0.110066, 0.14, 0.889934
0.5, 0.112423, 0.14, 0.887577
0.5, 0.107262, 0.14, 0.892738
0.5, 0.108356, 0.14, 0.891644
0.5, 0.114063, 0.14, 0.885937
0.5, 0.113905, 0.14, 0.886095
0.5, 0.109807, 0.14, 0.890193
0.5, 0.107239, 0.14, 0.892761
0.5, 0.111355, 0.14, 0.888645
0.5, 0.116977, 0.14, 0.883023
0.5, 0.103102, 0.14, 0.896898
0.5, 0.108829, 0.14, 0.891171
0.5, 0.109769, 0.14, 0.890231
0.5, 0.109202, 0.14, 0.890798
0.5, 0.110445, 0.14, 0.889555
0.5, 0.109021, 0.14, 0.890979
0.5, 0.106391, 0.14, 0.893609
0.5, 0.113935, 0.14, 0.886065
0.5, 0.107159, 0.14, 0.892841
0.5, 0.114328, 0.14, 0.885672
0.5, 0.106552, 0.14, 0.893448
0.5, 0.112689, 0.14, 0.887311
0.5, 0.111301, 0.14, 0.888699
0.5, 0.110569, 0.14, 0.889431
0.5, 0.109142, 0.14, 0.890858
0.5, 0.106594, 0.14, 0.893406
0.5, 0.104979, 0.14, 0.895021
0.5, 0.114688, 0.14, 0.885312
0.5, 0.109766, 0.14, 0.890234
0.5, 0.107655, 0.14, 0.892345
0.5, 0.1108, 0.14, 0.8892
0.5, 0.115014, 0.14, 0.884986
0.5, 0.0984922, 0.14, 0.901508
0.5, 0.110501, 0.14, 0.889499
0.5, 0.116453, 0.14, 0.883547
0.5, 0.111446, 0.14, 0.888554
0.5, 0.111712, 0.14, 0.888288
0.5, 0.108207, 0.14, 0.891793
0.5, 0.106746, 0.14, 0.893254
0.5, 0.109946, 0.14, 0.890054
0.5, 0.109311, 0.14, 0.890689
0.5, 0.110001, 0.14, 0.889999
0.5, 0.108657, 0.14, 0.891343
0.5, 0.108944, 0.14, 0.891056
0.5, 0.112525, 0.14, 0.887475
0.5, 0.111237, 0.14, 0.888763
0.5, 0.109919, 0.14, 0.890081
0.5, 0.114866, 0.14, 0.885134
0.5, 0.119183, 0.14, 0.880817
0.5, 0.109072, 0.14, 0.890928
0.5, 0.112512, 0.14, 0.887488
0.5, 0.112254, 0.14, 0.887746
0.5, 0.107021, 0.14, 0.892979
0.5, 0.10666, 0.14, 0.89334
0.5, 0.118974, 0.14, 0.881026
0.5, 0.11237, 0.14, 0.88763
0.5, 0.104312, 0.14, 0.895688
0.5, 0.113499, 0.14, 0.886501
0.5, 0.106691, 0.14, 0.893309
0.5, 0.110154, 0.14, 0.889846
0.5, 0.110586, 0.14, 0.889414
0.5, 0.106926, 0.14, 0.893074
0.5, 0.103423, 0.14, 0.896577
0.5, 0.107402, 0.14, 0.892598
0.5, 0.106859, 0.14, 0.893141
0.5, 0.114373, 0.14, 0.885627
0.5, 0.106917, 0.14, 0.893083
0.5, 0.106755, 0.14, 0.893245
0.5, 0.11441, 0.14, 0.88559
0.5, 0.104509, 0.14, 0.895491
0.5, 0.10138, 0.14, 0.89862
0.5, 0.108988, 0.14, 0.891012
0.5, 0.104466, 0.14, 0.895534
0.5, 0.110298, 0.14, 0.889702
0.5, 0.111792, 0.14, 0.888208
0.5, 0.111338, 0.14, 0.888662
0.5, 0.111825, 0.14, 0.888175
0.5, 0.110721, 0.14, 0.889279
0.5, 0.113033, 0.14, 0.886967
0.5, 0.110457, 0.14, 0.889543
0.5, 0.113046, 0.14, 0.886954
0.5, 0.105941, 0.14, 0.894059
0.5, 0.112732, 0.14, 0.887268
0.5, 0.11238, 0.14, 0.88762
0.5, 0.114802, 0.14, 0.885198
0.5, 0.105674, 0.14, 0.894326
0.5, 0.111889, 0.14, 0.888111
0.5, 0.115669, 0.14, 0.884331
0.5, 0.105893, 0.14, 0.894107
0.5, 0.117405, 0.14, 0.882595
0.5, 0.109377, 0.14, 0.890623
0.5, 0.117358, 0.14, 0.882642
0.5, 0.110968, 0.14, 0.889032
0.5, 0.105034, 0.14, 0.894966
0.5, 0.105097, 0.14, 0.894903
0.5, 0.108755, 0.14, 0.891245
0.5, 0.109826, 0.14, 0.890174
0.5, 0.10502, 0.14, 0.89498
0.5, 0.114285, 0.15, 0.885715
0.5, 0.121147, 0.15, 0.878853
0.5, 0.122153, 0.15, 0.877847
0.5, 0.12216, 0.15, 0.87784
0.5, 0.122237, 0.15, 0.877763
0.5, 0.118183, 0.15, 0.881817
0.5, 0.124635, 0.15, 0.875365
0.5, 0.123236, 0.15, 0.876764
0.5, 0.119599, 0.15, 0.880401
0.5, 0.113716, 0.15, 0.886284
0.5, 0.123176, 0.15, 0.876824
0.5, 0.11505, 0.15, 0.88495
0.5, 0.119438, 0.15, 0.880562
0.5, 0.122018, 0.15, 0.877982
0.5, 0.117348, 0.15, 0.882652
0.5, 0.120729, 0.15, 0.879271
0.5, 0.121568, 0.15, 0.878432
0.5, 0.12424, 0.15, 0.87576
0.5, 0.126797, 0.15, 0.873203
0.5, 0.123638, 0.15, 0.876362
0.5, 0.12726, 0.15, 0.87274
0.5, 0.120416, 0.15, 0.879584
0.5, 0.114472, 0.15, 0.885528
0.5, 0.11847, 0.15, 0.88153
0.5, 0.123782, 0.15, 0.876218
0.5, 0.124362, 0.15, 0.875638
0.5, 0.116946, 0.15, 0.883054
0.5, 0.115498, 0.15, 0.884502
0.5, 0.123344, 0.15, 0.876656
0.5, 0.120775, 0.15, 0.879225
0.5, 0.122563, 0.15, 0.877437
0.5, 0.116506, 0.15, 0.883494
0.5, 0.126608, 0.15, 0.873392
0.5, 0.126914, 0.15, 0.873086
0.5, 0.117014, 0.15, 0.882986
0.5, 0.11711, 0.15, 0.88289
0.5, 0.126961, 0.15, 0.873039
0.5, 0.121869, 0.15, 0.878131
0.5, 0.117509, 0.15, 0.882491
0.5, 0.120061, 0.15, 0.879939
0.5, 0.131213, 0.15, 0.868787
0.5, 0.124935, 0.15, 0.875065
0.5, 0.113578, 0.15, 0.886422
0.5, 0.120309, 0.15, 0.879691
0.5, 0.11623, 0.15, 0.88377
0.5, 0.11997, 0.15, 0.88003
0.5, 0.120506, 0.15, 0.879494
0.5, 0.124634, 0.15, 0.875366
0.5, 0.123201, 0.15, 0.876799
0.5, 0.122748, 0.15, 0.877252
0.5, 0.124324, 0.15, 0.875676
0.5, 0.120742, 0.15, 0.879258
0.5, 0.123052, 0.15, 0.876948
0.5, 0.130235, 0.15, 0.869765
0.5, 0.117705, 0.15, 0.882295
0.5, 0.132021, 0.15, 0.867979
0.5, 0.123464, 0.15, 0.876536
0.5, 0.120016, 0.15, 0.879984
0.5, 0.123675, 0.15, 0.876325
0.5, 0.120246, 0.15, 0.879754
0.5, 0.121756, 0.15, 0.878244
0.5, 0.125762, 0.15, 0.874238
0.5, 0.119784, 0.15, 0.880216
0.5, 0.126264, 0.15, 0.873736
0.5, 0.123031, 0.15, 0.876969
0.5, 0.125733, 0.15, 0.874267
0.5, 0.115291, 0.15, 0.884709
0.5, 0.115084, 0.15, 0.884916
0.5, 0.117569, 0.15, 0.882431
0.5, 0.128946, 0.15, 0.871054
0.5, 0.120988, 0.15, 0.879012
0.5, 0.120961, 0.15, 0.879039
0.5, 0.117418, 0.15, 0.882582
0.5, 0.118624, 0.15, 0.881376
0.5, 0.123678, 0.15, 0.876322
0.5, 0.118357, 0.15, 0.881643
0.5, 0.128774, 0.15, 0.871226
0.5, 0.12646, 0.15, 0.87354
0.5, 0.125105, 0.15, 0.874895
0.5, 0.118293, 0.15, 0.881707
0.5, 0.117132, 0.15, 0.882868
0.5, 0.11404, 0.15, 0.88596
0.5, 0.124372, 0.15, 0.875628
0.5, 0.120547, 0.15, 0.879453
0.5, 0.122019, 0.15, 0.877981
0.5, 0.120516, 0.15, 0.879484
0.5, 0.116471, 0.15, 0.883529
0.5, 0.122427, 0.15, 0.877573
0.5, 0.11794, 0.15, 0.88206
0.5, 0.116936, 0.15, 0.883064
0.5, 0.127964, 0.15, 0.872036
0.5, 0.120714, 0.15, 0.879286
0.5, 0.119659, 0.15, 0.880341
0.5, 0.123162, 0.15, 0.876838
0.5, 0.112683, 0.15, 0.887317
0.5, 0.12373, 0.15, 0.87627
0.5, 0.121387, 0.15, 0.878613
0.5, 0.120386, 0.15, 0.879614
0.5, 0.122099, 0.15, 0.877901
0.5, 0.123858, 0.15, 0.876142
0.5, 0.136418, 0.16, 0.863582
0.5, 0.13535, 0.16, 0.86465
0.5, 0.130475, 0.16, 0.869525
0.5, 0.131617, 0.16, 0.868383
0.5, 0.134788, 0.16, 0.865212
0.5, 0.13478, 0.16, 0.86522
0.5, 0.126562, 0.16, 0.873438
0.5, 0.129885, 0.16, 0.870115
0.5, 0.125605, 0.16, 0.874395
0.5, 0.141334, 0.16, 0.858666
0.5, 0.12781, 0.16, 0.87219
0.5, 0.135244, 0.16, 0.864756
0.5, 0.137928, 0.16, 0.862072
0.5, 0.128508, 0.16, 0.871492
0.5, 0.131249, 0.16, 0.868751
0.5, 0.136664, 0.16, 0.863336
0.5, 0.1393, 0.16, 0.8607
0.5, 0.128448, 0.16, 0.871552
0.5, 0.126822, 0.16, 0.873178
0.5, 0.132833, 0.16, 0.867167
0.5, 0.132161, 0.16, 0.867839
0.5, 0.13395, 0.16, 0.86605
0.5, 0.129168, 0.16, 0.870832
0.5, 0.137053, 0.16, 0.862947
0.5, 0.132389, 0.16, 0.867611
0.5, 0.140678, 0.16, 0.859322
0.5, 0.128846, 0.16, 0.871154
0.5, 0.125912, 0.16, 0.874088
0.5, 0.133517, 0.16, 0.866483
0.5, 0.13075, 0.16, 0.86925
0.5, 0.128215, 0.16, 0.871785
0.5, 0.135268, 0.16, 0.864732
0.5, 0.13428, 0.16, 0.86572
0.5, 0.128349, 0.16, 0.871651
0.5, 0.121199, 0.16, 0.878801
0.5, 0.127137, 0.16, 0.872863
0.5, 0.131156, 0.16, 0.868844
0.5, 0.145029, 0.16, 0.854971
0.5, 0.135525, 0.16, 0.864475
0.5, 0.132871, 0.16, 0.867129
0.5, 0.133342, 0.16, 0.866658
0.5, 0.130786, 0.16, 0.869214
0.5, 0.130984, 0.16, 0.869016
0.5, 0.137509, 0.16, 0.862491
0.5, 0.136896, 0.16, 0.863104
0.5, 0.136176, 0.16, 0.863824
0.5, 0.128479, 0.16, 0.871521
0.5, 0.132534, 0.16, 0.867466
0.5, 0.123145, 0.16, 0.876855
0.5, 0.129985, 0.16, 0.870015
0.5, 0.139812, 0.16, 0.860188
0.5, 0.134995, 0.16, 0.865005
0.5, 0.13238, 0.16, 0.86762
0.5, 0.137616, 0.16, 0.862384
0.5, 0.126501, 0.16, 0.873499
0.5, 0.129408, 0.16, 0.870592
0.5, 0.134328, 0.16, 0.865672
0.5, 0.132687, 0.16, 0.867313
0.5, 0.126664, 0.16, 0.873336
0.5, 0.129603, 0.16, 0.870397
0.5, 0.136316, 0.16, 0.863684
0.5, 0.140044, 0.16, 0.859956
0.5, 0.132153, 0.16, 0.867847
0.5, 0.138087, 0.16, 0.861913
0.5, 0.135835, 0.16, 0.864165
0.5, 0.130684, 0.16, 0.869316
0.5, 0.133911, 0.16, 0.866089
0.5, 0.127051, 0.16, 0.872949
0.5, 0.133407, 0.16, 0.866593
0.5, 0.128046, 0.16, 0.871954
0.5, 0.132344, 0.16, 0.867656
0.5, 0.134898, 0.16, 0.865102
0.5, 0.131058, 0.16, 0.868942
0.5, 0.136089, 0.16, 0.863911
0.5, 0.134962, 0.16, 0.865038
0.5, 0.126657, 0.16, 0.873343
0.5, 0.130749, 0.16, 0.869251
0.5, 0.129054, 0.16, 0.870946
0.5, 0.129674, 0.16, 0.870326
0.5, 0.133226, 0.16, 0.866774
0.5, 0.133379, 0.16, 0.866621
0.5, 0.13075, 0.16, 0.86925
0.5, 0.125569, 0.16, 0.874431
0.5, 0.132552, 0.16, 0.867448
0.5, 0.139895, 0.16, 0.860105
0.5, 0.13503, 0.16, 0.86497
0.5, 0.125074, 0.16, 0.874926
0.5, 0.138943, 0.16, 0.861057
0.5, 0.127071, 0.16, 0.872929
0.5, 0.121595, 0.16, 0.878405
0.5, 0.128213, 0.16, 0.871787
0.5, 0.13736, 0.16, 0.86264
0.5, 0.144421, 0.16, 0.855579
0.5, 0.139659, 0.16, 0.860341
0.5, 0.132156, 0.16, 0.867844
0.5, 0.134506, 0.16, 0.865494
0.5, 0.129017, 0.16, 0.870983
0.5, 0.133332, 0.16, 0.866668
0.5, 0.136739, 0.16, 0.863261
0.5, 0.131852, 0.16, 0.868148
0.5, 0.138623, 0.17, 0.861377
0.5, 0.136448, 0.17, 0.863552
0.5, 0.144588, 0.17, 0.855412
0.5, 0.141791, 0.17, 0.858209
0.5, 0.143687, 0.17, 0.856313
0.5, 0.141294, 0.17, 0.858706
0.5, 0.141768, 0.17, 0.858232
0.5, 0.148732, 0.17, 0.851268
0.5, 0.142748, 0.17, 0.857252
0.5, 0.147832, 0.17, 0.852168
0.5, 0.135932, 0.17, 0.864068
0.5, 0.147089, 0.17, 0.852911
0.5, 0.140176, 0.17, 0.859824
0.5, 0.148354, 0.17, 0.851646
0.5, 0.157615, 0.17, 0.842385
0.5, 0.141994, 0.17, 0.858006
0.5, 0.147646, 0.17, 0.852354
0.5, 0.139783, 0.17, 0.860217
0.5, 0.141349, 0.17, 0.858651
0.5, 0.148829, 0.17, 0.851171
0.5, 0.147329, 0.17, 0.852671
0.5, 0.139484, 0.17, 0.860516
0.5, 0.143423, 0.17, 0.856577
0.5, 0.14826, 0.17, 0.85174
0.5, 0.150351, 0.17, 0.849649
0.5, 0.144934, 0.17, 0.855066
0.5, 0.142668, 0.17, 0.857332
0.5, 0.137571, 0.17, 0.862429
0.5, 0.147917, 0.17, 0.852083
0.5, 0.151899, 0.17, 0.848101
0.5, 0.147302, 0.17, 0.852698
0.5, 0.133087, 0.17, 0.866913
0.5, 0.150359, 0.17, 0.849641
0.5, 0.144819, 0.17, 0.855181
0.5, 0.135498, 0.17, 0.864502
0.5, 0.144903, 0.17, 0.855097
0.5, 0.144581, 0.17, 0.855419
0.5, 0.146375, 0.17, 0.853625
0.5, 0.141894, 0.17, 0.858106
0.5, 0.141134, 0.17, 0.858866
0.5, 0.138314, 0.17, 0.861686
0.5, 0.139626, 0.17, 0.860374
0.5, 0.150322, 0.17, 0.849678
0.5, 0.145582, 0.17, 0.854418
0.5, 0.147651, 0.17, 0.852349
0.5, 0.136382, 0.17, 0.863618
0.5, 0.140751, 0.17, 0.859249
0.5, 0.155731, 0.17, 0.844269
0.5, 0.141237, 0.17, 0.858763
0.5, 0.138575, 0.17, 0.861425
0.5, 0.13362, 0.17, 0.86638
0.5, 0.14266, 0.17, 0.85734
0.5, 0.137703, 0.17, 0.862297
0.5, 0.142672, 0.17, 0.857328
0.5, 0.147795, 0.17, 0.852205
0.5, 0.142663, 0.17, 0.857337
0.5, 0.143873, 0.17, 0.856127
0.5, 0.14713, 0.17, 0.85287
0.5, 0.151479, 0.17, 0.848521
0.5, 0.14452, 0.17, 0.85548
0.5, 0.145195, 0.17, 0.854805
0.5, 0.136041, 0.17, 0.863959
0.5, 0.151152, 0.17, 0.848848
0.5, 0.140235, 0.17, 0.859765
0.5, 0.138194, 0.17, 0.861806
0.5, 0.145893, 0.17, 0.854107
0.5, 0.144695, 0.17, 0.855305
0.5, 0.147953, 0.17, 0.852047
0.5, 0.143818, 0.17, 0.856182
0.5, 0.140076, 0.17, 0.859924
0.5, 0.143504, 0.17, 0.856496
0.5, 0.140678, 0.17, 0.859322
0.5, 0.146057, 0.17, 0.853943
0.5, 0.143668, 0.17, 0.856332
0.5, 0.141999, 0.17, 0.858001
0.5, 0.137275, 0.17, 0.862725
0.5, 0.143497, 0.17, 0.856503
0.5, 0.138238, 0.17, 0.861762
0.5, 0.145429, 0.17, 0.854571
0.5, 0.139607, 0.17, 0.860393
0.5, 0.145715, 0.17, 0.854285
0.5, 0.143173, 0.17, 0.856827
0.5, 0.147674, 0.17, 0.852326
0.5, 0.14438, 0.17, 0.85562
0.5, 0.139403, 0.17, 0.860597
0.5, 0.139704, 0.17, 0.860296
0.5, 0.144736, 0.17, 0.855264
0.5, 0.137254, 0.17, 0.862746
0.5, 0.145028, 0.17, 0.854972
0.5, 0.148282, 0.17, 0.851718
0.5, 0.141169, 0.17, 0.858831
0.5, 0.146047, 0.17, 0.853953
0.5, 0.141049, 0.17, 0.858951
0.5, 0.136041, 0.17, 0.863959
0.5, 0.144061, 0.17, 0.855939
0.5, 0.142712, 0.17, 0.857288
0.5, 0.140113, 0.17, 0.859887
0.5, 0.143154, 0.17, 0.856846
0.5, 0.141352, 0.17, 0.858648
0.5, 0.139781, 0.17, 0.860219
0.5, 0.155031, 0.18, 0.844969
0.5, 0.149746, 0.18, 0.850254
0.5, 0.151993, 0.18, 0.848007
0.5, 0.167421, 0.18, 0.832579
0.5, 0.158289, 0.18, 0.841711
0.5, 0.154484, 0.18, 0.845516
0.5, 0.16076, 0.18, 0.83924
0.5, 0.150786, 0.18, 0.849214
0.5, 0.161205, 0.18, 0.838795
0.5, 0.157507, 0.18, 0.842493
0.5, 0.148923, 0.18, 0.851077
0.5, 0.158913, 0.18, 0.841087
0.5, 0.157448, 0.18, 0.842552
0.5, 0.151505, 0.18, 0.848495
0.5, 0.153542, 0.18, 0.846458
0.5, 0.151372, 0.18, 0.848628
0.5, 0.162469, 0.18, 0.837531
0.5, 0.151401, 0.18, 0.848599
0.5, 0.158876, 0.18, 0.841124
0.5, 0.147955, 0.18, 0.852045
0.5, 0.155014, 0.18, 0.844986
0.5, 0.15191, 0.18, 0.84809
0.5, 0.158953, 0.18, 0.841047
0.5, 0.15607, 0.18, 0.84393
0.5, 0.157312, 0.18, 0.842688
0.5, 0.157552, 0.18, 0.842448
0.5, 0.156094, 0.18, 0.843906
0.5, 0.150417, 0.18, 0.849583
0.5, 0.161405, 0.18, 0.838595
0.5, 0.15856, 0.18, 0.84144
0.5, 0.157478, 0.18, 0.842522
0.5, 0.156348, 0.18, 0.843652
0.5, 0.149074, 0.18, 0.850926
0.5, 0.162844, 0.18, 0.837156
0.5, 0.157928, 0.18, 0.842072
0.5, 0.151482, 0.18, 0.848518
0.5, 0.158463, 0.18, 0.841537
0.5, 0.156153, 0.18, 0.843847
0.5, 0.156148, 0.18, 0.843852
0.5, 0.157878, 0.18, 0.842122
0.5, 0.161852, 0.18, 0.838148
0.5, 0.153623, 0.18, 0.846377
0.5, 0.156486, 0.18, 0.843514
0.5, 0.16296, 0.18, 0.83704
0.5, 0.153625, 0.18, 0.846375
0.5, 0.162078, 0.18, 0.837922
0.5, 0.162387, 0.18, 0.837613
0.5, 0.153048, 0.18, 0.846952
0.5, 0.167303, 0.18, 0.832697
0.5, 0.148934, 0.18, 0.851066
0.5, 0.162455, 0.18, 0.837545
0.5, 0.161468, 0.18, 0.838532
0.5, 0.161216, 0.18, 0.838784
0.5, 0.147731, 0.18, 0.852269
0.5, 0.162771, 0.18, 0.837229
0.5, 0.154559, 0.18, 0.845441
0.5, 0.150329, 0.18, 0.849671
0.5, 0.159127, 0.18, 0.840873
0.5, 0.159154, 0.18, 0.840846
0.5, 0.157656, 0.18, 0.842344
0.5, 0.163002, 0.18, 0.836998
0.5, 0.151567, 0.18, 0.848433
0.5, 0.154741, 0.18, 0.845259
0.5, 0.154121, 0.18, 0.845879
0.5, 0.143417, 0.18, 0.856583
0.5, 0.154228, 0.18, 0.845772
0.5, 0.156904, 0.18, 0.843096
0.5, 0.157964, 0.18, 0.842036
0.5, 0.151243, 0.18, 0.848757
0.5, 0.162109, 0.18, 0.837891
0.5, 0.152817, 0.18, 0.847183
0.5, 0.15696, 0.18, 0.84304
0.5, 0.154678, 0.18, 0.845322
0.5, 0.170382, 0.18, 0.829618
0.5, 0.155805, 0.18, 0.844195
0.5, 0.156145, 0.18, 0.843855
0.5, 0.166545, 0.18, 0.833455
0.5, 0.157979, 0.18, 0.842021
0.5, 0.15813, 0.18, 0.84187
0.5, 0.160889, 0.18, 0.839111
