Gamma, Stubborn Fork Profit, Stubborn Lead Trail Fork Hash Rate, Honest Profit
0.75, 0.030059, 0.04, 0.969941
0.75, 0.0284451, 0.04, 0.971555
0.75, 0.0312621, 0.04, 0.968738
0.75, 0.0303652, 0.04, 0.969635
0.75, 0.0328595, 0.04, 0.967141
0.75, 0.0326731, 0.04, 0.967327
0.75, 0.0313316, 0.04, 0.968668
0.75, 0.0332672, 0.04, 0.966733
0.75, 0.031857, 0.04, 0.968143
0.75, 0.0323114, 0.04, 0.967689
0.75, 0.0289061, 0.04, 0.971094
0.75, 0.0329316, 0.04, 0.967068
0.75, 0.0307828, 0.04, 0.969217
0.75, 0.0278425, 0.04, 0.972157
0.75, 0.0323706, 0.04, 0.967629
0.75, 0.0331127, 0.04, 0.966887
0.75, 0.0319814, 0.04, 0.968019
0.75, 0.0303798, 0.04, 0.96962
0.75, 0.0298354, 0.04, 0.970165
0.75, 0.0287966, 0.04, 0.971203
0.75, 0.0292274, 0.04, 0.970773
0.75, 0.0336764, 0.04, 0.966324
0.75, 0.0293728, 0.04, 0.970627
0.75, 0.0306571, 0.04, 0.969343
0.75, 0.029544, 0.04, 0.970456
0.75, 0.0339878, 0.04, 0.966012
0.75, 0.0302457, 0.04, 0.969754
0.75, 0.0337195, 0.04, 0.966281
0.75, 0.0336324, 0.04, 0.966368
0.75, 0.0316887, 0.04, 0.968311
0.75, 0.0325758, 0.04, 0.967424
0.75, 0.0296987, 0.04, 0.970301
0.75, 0.0300281, 0.04, 0.969972
0.75, 0.0321427, 0.04, 0.967857
0.75, 0.0360977, 0.04, 0.963902
0.75, 0.0354772, 0.04, 0.964523
0.75, 0.0297913, 0.04, 0.970209
0.75, 0.0323948, 0.04, 0.967605
0.75, 0.0379618, 0.05, 0.962038
0.75, 0.0386619, 0.05, 0.961338
0.75, 0.0414294, 0.05, 0.958571
0.75, 0.0367302, 0.05, 0.96327
0.75, 0.0396688, 0.05, 0.960331
0.75, 0.0394863, 0.05, 0.960514
0.75, 0.0448927, 0.05, 0.955107
0.75, 0.0412977, 0.05, 0.958702
0.75, 0.0386798, 0.05, 0.96132
0.75, 0.0416633, 0.05, 0.958337
0.75, 0.0391735, 0.05, 0.960827
0.75, 0.0391642, 0.05, 0.960836
0.75, 0.0395865, 0.05, 0.960414
0.75, 0.0396271, 0.05, 0.960373
0.75, 0.04066, 0.05, 0.95934
0.75, 0.0389391, 0.05, 0.961061
0.75, 0.0402735, 0.05, 0.959726
0.75, 0.0383193, 0.05, 0.961681
0.75, 0.0401854, 0.05, 0.959815
0.75, 0.0412786, 0.05, 0.958721
0.75, 0.0390519, 0.05, 0.960948
0.75, 0.0400217, 0.05, 0.959978
0.75, 0.0430933, 0.05, 0.956907
0.75, 0.041711, 0.05, 0.958289
0.75, 0.0414134, 0.05, 0.958587
0.75, 0.0371308, 0.05, 0.962869
0.75, 0.038886, 0.05, 0.961114
0.75, 0.0373272, 0.05, 0.962673
0.75, 0.0400463, 0.05, 0.959954
0.75, 0.0405753, 0.05, 0.959425
0.75, 0.0415737, 0.05, 0.958426
0.75, 0.0402585, 0.05, 0.959742
0.75, 0.0400779, 0.05, 0.959922
0.75, 0.0412785, 0.05, 0.958722
0.75, 0.0424913, 0.05, 0.957509
0.75, 0.0407343, 0.05, 0.959266
0.75, 0.0407776, 0.05, 0.959222
0.75, 0.0402942, 0.05, 0.959706
0.75, 0.0418707, 0.05, 0.958129
0.75, 0.0407769, 0.05, 0.959223
0.75, 0.0365402, 0.05, 0.96346
0.75, 0.0383343, 0.05, 0.961666
0.75, 0.0399302, 0.05, 0.96007
0.75, 0.0427735, 0.05, 0.957227
0.75, 0.0404319, 0.05, 0.959568
0.75, 0.0385398, 0.05, 0.96146
0.75, 0.0416394, 0.05, 0.958361
0.75, 0.037783, 0.05, 0.962217
0.75, 0.0418099, 0.05, 0.95819
0.75, 0.0357434, 0.05, 0.964257
0.75, 0.0439021, 0.05, 0.956098
0.75, 0.0415766, 0.05, 0.958423
0.75, 0.0406124, 0.05, 0.959388
0.75, 0.0399886, 0.05, 0.960011
0.75, 0.0413679, 0.05, 0.958632
0.75, 0.0395887, 0.05, 0.960411
0.75, 0.0412663, 0.05, 0.958734
0.75, 0.0412731, 0.05, 0.958727
0.75, 0.0401252, 0.05, 0.959875
0.75, 0.0409066, 0.05, 0.959093
0.75, 0.0389563, 0.05, 0.961044
0.75, 0.0410273, 0.05, 0.958973
0.75, 0.0403624, 0.05, 0.959638
0.75, 0.0392269, 0.05, 0.960773
0.75, 0.0379682, 0.05, 0.962032
0.75, 0.0361872, 0.05, 0.963813
0.75, 0.0389068, 0.05, 0.961093
0.75, 0.0396038, 0.05, 0.960396
0.75, 0.0424705, 0.05, 0.95753
0.75, 0.0405533, 0.05, 0.959447
0.75, 0.0412514, 0.05, 0.958749
0.75, 0.0426042, 0.05, 0.957396
0.75, 0.0389988, 0.05, 0.961001
0.75, 0.0389678, 0.05, 0.961032
0.75, 0.0373212, 0.05, 0.962679
0.75, 0.0384371, 0.05, 0.961563
0.75, 0.036902, 0.05, 0.963098
0.75, 0.0408673, 0.05, 0.959133
0.75, 0.0392632, 0.05, 0.960737
0.75, 0.0392785, 0.05, 0.960721
0.75, 0.0397551, 0.05, 0.960245
0.75, 0.0424352, 0.05, 0.957565
0.75, 0.0414578, 0.05, 0.958542
0.75, 0.0436851, 0.05, 0.956315
0.75, 0.0422253, 0.05, 0.957775
0.75, 0.0434174, 0.05, 0.956583
0.75, 0.0394698, 0.05, 0.96053
0.75, 0.0374243, 0.05, 0.962576
0.75, 0.0423152, 0.05, 0.957685
0.75, 0.0410542, 0.05, 0.958946
0.75, 0.0388096, 0.05, 0.96119
0.75, 0.0410586, 0.05, 0.958941
0.75, 0.0378587, 0.05, 0.962141
0.75, 0.0374934, 0.05, 0.962507
0.75, 0.038104, 0.05, 0.961896
0.75, 0.0388056, 0.05, 0.961194
0.75, 0.0409845, 0.05, 0.959015
0.75, 0.0367957, 0.05, 0.963204
0.75, 0.0375697, 0.05, 0.96243
0.75, 0.0399215, 0.05, 0.960079
0.75, 0.0496642, 0.06, 0.950336
0.75, 0.0453734, 0.06, 0.954627
0.75, 0.0498342, 0.06, 0.950166
0.75, 0.0478652, 0.06, 0.952135
0.75, 0.0549714, 0.06, 0.945029
0.75, 0.0524735, 0.06, 0.947526
0.75, 0.0504657, 0.06, 0.949534
0.75, 0.0494276, 0.06, 0.950572
0.75, 0.0528885, 0.06, 0.947112
0.75, 0.046952, 0.06, 0.953048
0.75, 0.0544753, 0.06, 0.945525
0.75, 0.0504576, 0.06, 0.949542
0.75, 0.0509579, 0.06, 0.949042
0.75, 0.0496069, 0.06, 0.950393
0.75, 0.0469663, 0.06, 0.953034
0.75, 0.0504707, 0.06, 0.949529
0.75, 0.050533, 0.06, 0.949467
0.75, 0.048971, 0.06, 0.951029
0.75, 0.0476176, 0.06, 0.952382
0.75, 0.049863, 0.06, 0.950137
0.75, 0.0500343, 0.06, 0.949966
0.75, 0.0478767, 0.06, 0.952123
0.75, 0.0529018, 0.06, 0.947098
0.75, 0.0472783, 0.06, 0.952722
0.75, 0.049851, 0.06, 0.950149
0.75, 0.0507753, 0.06, 0.949225
0.75, 0.0504242, 0.06, 0.949576
0.75, 0.0493468, 0.06, 0.950653
0.75, 0.0466298, 0.06, 0.95337
0.75, 0.0516458, 0.06, 0.948354
0.75, 0.0481073, 0.06, 0.951893
0.75, 0.0495355, 0.06, 0.950465
0.75, 0.0464935, 0.06, 0.953507
0.75, 0.0504992, 0.06, 0.949501
0.75, 0.0479488, 0.06, 0.952051
0.75, 0.0453912, 0.06, 0.954609
0.75, 0.044866, 0.06, 0.955134
0.75, 0.0481402, 0.06, 0.95186
0.75, 0.0456867, 0.06, 0.954313
0.75, 0.0488475, 0.06, 0.951152
0.75, 0.044098, 0.06, 0.955902
0.75, 0.0489932, 0.06, 0.951007
0.75, 0.0503589, 0.06, 0.949641
0.75, 0.0517916, 0.06, 0.948208
0.75, 0.0476875, 0.06, 0.952313
0.75, 0.0451325, 0.06, 0.954868
0.75, 0.0452195, 0.06, 0.95478
0.75, 0.046692, 0.06, 0.953308
0.75, 0.05106, 0.06, 0.94894
0.75, 0.0494898, 0.06, 0.95051
0.75, 0.0530872, 0.06, 0.946913
0.75, 0.048628, 0.06, 0.951372
0.75, 0.0463887, 0.06, 0.953611
0.75, 0.0509244, 0.06, 0.949076
0.75, 0.0472129, 0.06, 0.952787
0.75, 0.0490313, 0.06, 0.950969
0.75, 0.0497924, 0.06, 0.950208
0.75, 0.0489107, 0.06, 0.951089
0.75, 0.0505785, 0.06, 0.949422
0.75, 0.0449226, 0.06, 0.955077
0.75, 0.0473785, 0.06, 0.952621
0.75, 0.050211, 0.06, 0.949789
0.75, 0.0493407, 0.06, 0.950659
0.75, 0.0508541, 0.06, 0.949146
0.75, 0.0503052, 0.06, 0.949695
0.75, 0.0495981, 0.06, 0.950402
0.75, 0.0528296, 0.06, 0.94717
0.75, 0.0470906, 0.06, 0.952909
0.75, 0.0521176, 0.06, 0.947882
0.75, 0.0475088, 0.06, 0.952491
0.75, 0.0490257, 0.06, 0.950974
0.75, 0.0529547, 0.06, 0.947045
0.75, 0.0520632, 0.06, 0.947937
0.75, 0.0497716, 0.06, 0.950228
0.75, 0.0444241, 0.06, 0.955576
0.75, 0.0495671, 0.06, 0.950433
0.75, 0.0486833, 0.06, 0.951317
0.75, 0.0509349, 0.06, 0.949065
0.75, 0.046913, 0.06, 0.953087
0.75, 0.0493169, 0.06, 0.950683
0.75, 0.0525439, 0.06, 0.947456
0.75, 0.0503186, 0.06, 0.949681
0.75, 0.0489463, 0.06, 0.951054
0.75, 0.0476541, 0.06, 0.952346
0.75, 0.0497248, 0.06, 0.950275
0.75, 0.0461152, 0.06, 0.953885
0.75, 0.0489618, 0.06, 0.951038
0.75, 0.0424251, 0.06, 0.957575
0.75, 0.0504151, 0.06, 0.949585
0.75, 0.0502449, 0.06, 0.949755
0.75, 0.0483574, 0.06, 0.951643
0.75, 0.0495195, 0.06, 0.95048
0.75, 0.0479243, 0.06, 0.952076
0.75, 0.0477102, 0.06, 0.95229
0.75, 0.042448, 0.06, 0.957552
0.75, 0.0460268, 0.06, 0.953973
0.75, 0.0520919, 0.06, 0.947908
0.75, 0.0493204, 0.06, 0.95068
0.75, 0.0485542, 0.06, 0.951446
0.75, 0.0483838, 0.06, 0.951616
0.75, 0.0575189, 0.07, 0.942481
0.75, 0.0612235, 0.07, 0.938776
0.75, 0.0548762, 0.07, 0.945124
0.75, 0.0611444, 0.07, 0.938856
0.75, 0.0559663, 0.07, 0.944034
0.75, 0.0567452, 0.07, 0.943255
0.75, 0.0587723, 0.07, 0.941228
0.75, 0.0581826, 0.07, 0.941817
0.75, 0.0555371, 0.07, 0.944463
0.75, 0.0568997, 0.07, 0.9431
0.75, 0.0594182, 0.07, 0.940582
0.75, 0.0622608, 0.07, 0.937739
0.75, 0.0563478, 0.07, 0.943652
0.75, 0.0563204, 0.07, 0.94368
0.75, 0.0590155, 0.07, 0.940985
0.75, 0.064583, 0.07, 0.935417
0.75, 0.05686, 0.07, 0.94314
0.75, 0.0639028, 0.07, 0.936097
0.75, 0.0589413, 0.07, 0.941059
0.75, 0.0539361, 0.07, 0.946064
0.75, 0.0553291, 0.07, 0.944671
0.75, 0.0560132, 0.07, 0.943987
0.75, 0.0602462, 0.07, 0.939754
0.75, 0.059289, 0.07, 0.940711
0.75, 0.0545551, 0.07, 0.945445
0.75, 0.0573152, 0.07, 0.942685
0.75, 0.0605056, 0.07, 0.939494
0.75, 0.0584323, 0.07, 0.941568
0.75, 0.057989, 0.07, 0.942011
0.75, 0.0594618, 0.07, 0.940538
0.75, 0.0539236, 0.07, 0.946076
0.75, 0.053746, 0.07, 0.946254
0.75, 0.0554524, 0.07, 0.944548
0.75, 0.0587257, 0.07, 0.941274
0.75, 0.0567205, 0.07, 0.94328
0.75, 0.0632029, 0.07, 0.936797
0.75, 0.0602191, 0.07, 0.939781
0.75, 0.0589062, 0.07, 0.941094
0.75, 0.0556308, 0.07, 0.944369
0.75, 0.0559803, 0.07, 0.94402
0.75, 0.0650987, 0.07, 0.934901
0.75, 0.0595697, 0.07, 0.94043
0.75, 0.0566421, 0.07, 0.943358
0.75, 0.0618699, 0.07, 0.93813
0.75, 0.0559291, 0.07, 0.944071
0.75, 0.056374, 0.07, 0.943626
0.75, 0.0631553, 0.07, 0.936845
0.75, 0.062296, 0.07, 0.937704
0.75, 0.0580762, 0.07, 0.941924
0.75, 0.0581218, 0.07, 0.941878
0.75, 0.0545042, 0.07, 0.945496
0.75, 0.0540994, 0.07, 0.945901
0.75, 0.0576261, 0.07, 0.942374
0.75, 0.0559352, 0.07, 0.944065
0.75, 0.0591152, 0.07, 0.940885
0.75, 0.0571888, 0.07, 0.942811
0.75, 0.0567504, 0.07, 0.94325
0.75, 0.0590344, 0.07, 0.940966
0.75, 0.0563133, 0.07, 0.943687
0.75, 0.0593401, 0.07, 0.94066
0.75, 0.0575369, 0.07, 0.942463
0.75, 0.0575952, 0.07, 0.942405
0.75, 0.0605483, 0.07, 0.939452
0.75, 0.0569875, 0.07, 0.943013
0.75, 0.0606258, 0.07, 0.939374
0.75, 0.0576648, 0.07, 0.942335
0.75, 0.0577636, 0.07, 0.942236
0.75, 0.0588428, 0.07, 0.941157
0.75, 0.0605588, 0.07, 0.939441
0.75, 0.0600143, 0.07, 0.939986
0.75, 0.0567674, 0.07, 0.943233
0.75, 0.0555859, 0.07, 0.944414
0.75, 0.0497978, 0.07, 0.950202
0.75, 0.0578704, 0.07, 0.94213
0.75, 0.0580978, 0.07, 0.941902
0.75, 0.0561198, 0.07, 0.94388
0.75, 0.0534046, 0.07, 0.946595
0.75, 0.0605674, 0.07, 0.939433
0.75, 0.0578725, 0.07, 0.942127
0.75, 0.0605233, 0.07, 0.939477
0.75, 0.0595003, 0.07, 0.9405
0.75, 0.0576183, 0.07, 0.942382
0.75, 0.0583376, 0.07, 0.941662
0.75, 0.0590088, 0.07, 0.940991
0.75, 0.0574921, 0.07, 0.942508
0.75, 0.0589179, 0.07, 0.941082
0.75, 0.0589803, 0.07, 0.94102
0.75, 0.055856, 0.07, 0.944144
0.75, 0.0584233, 0.07, 0.941577
0.75, 0.0606797, 0.07, 0.93932
0.75, 0.0588009, 0.07, 0.941199
0.75, 0.0597926, 0.07, 0.940207
0.75, 0.05792, 0.07, 0.94208
0.75, 0.0566343, 0.07, 0.943366
0.75, 0.0562081, 0.07, 0.943792
0.75, 0.0551799, 0.07, 0.94482
0.75, 0.0602205, 0.07, 0.939779
0.75, 0.0572672, 0.07, 0.942733
0.75, 0.0523594, 0.07, 0.947641
0.75, 0.0628102, 0.07, 0.93719
0.75, 0.0687358, 0.08, 0.931264
0.75, 0.0668661, 0.08, 0.933134
0.75, 0.070757, 0.08, 0.929243
0.75, 0.0649963, 0.08, 0.935004
0.75, 0.0657447, 0.08, 0.934255
0.75, 0.0628196, 0.08, 0.93718
0.75, 0.0679736, 0.08, 0.932026
0.75, 0.071967, 0.08, 0.928033
0.75, 0.0653953, 0.08, 0.934605
0.75, 0.0676463, 0.08, 0.932354
0.75, 0.0688661, 0.08, 0.931134
0.75, 0.0656711, 0.08, 0.934329
0.75, 0.0642442, 0.08, 0.935756
0.75, 0.0673691, 0.08, 0.932631
0.75, 0.0702798, 0.08, 0.92972
0.75, 0.0644983, 0.08, 0.935502
0.75, 0.0703637, 0.08, 0.929636
0.75, 0.0725883, 0.08, 0.927412
0.75, 0.0658056, 0.08, 0.934194
0.75, 0.0677687, 0.08, 0.932231
0.75, 0.0647607, 0.08, 0.935239
0.75, 0.0699504, 0.08, 0.93005
0.75, 0.0693997, 0.08, 0.9306
0.75, 0.0659754, 0.08, 0.934025
0.75, 0.0695832, 0.08, 0.930417
0.75, 0.0678679, 0.08, 0.932132
0.75, 0.0692502, 0.08, 0.93075
0.75, 0.0662007, 0.08, 0.933799
0.75, 0.069433, 0.08, 0.930567
0.75, 0.0706915, 0.08, 0.929309
0.75, 0.0622235, 0.08, 0.937776
0.75, 0.0667433, 0.08, 0.933257
0.75, 0.0671558, 0.08, 0.932844
0.75, 0.0636752, 0.08, 0.936325
0.75, 0.0704534, 0.08, 0.929547
0.75, 0.0687528, 0.08, 0.931247
0.75, 0.0693968, 0.08, 0.930603
0.75, 0.0689296, 0.08, 0.93107
0.75, 0.0693792, 0.08, 0.930621
0.75, 0.0673717, 0.08, 0.932628
0.75, 0.0685078, 0.08, 0.931492
0.75, 0.0653229, 0.08, 0.934677
0.75, 0.0653178, 0.08, 0.934682
0.75, 0.0681568, 0.08, 0.931843
0.75, 0.0671633, 0.08, 0.932837
0.75, 0.070508, 0.08, 0.929492
0.75, 0.0671966, 0.08, 0.932803
0.75, 0.0667587, 0.08, 0.933241
0.75, 0.0655129, 0.08, 0.934487
0.75, 0.0729761, 0.08, 0.927024
0.75, 0.0666009, 0.08, 0.933399
0.75, 0.0666062, 0.08, 0.933394
0.75, 0.0682059, 0.08, 0.931794
0.75, 0.070073, 0.08, 0.929927
0.75, 0.0640839, 0.08, 0.935916
0.75, 0.0726751, 0.08, 0.927325
0.75, 0.0657559, 0.08, 0.934244
0.75, 0.0666856, 0.08, 0.933314
0.75, 0.0683527, 0.08, 0.931647
0.75, 0.0673632, 0.08, 0.932637
0.75, 0.0656654, 0.08, 0.934335
0.75, 0.0670443, 0.08, 0.932956
0.75, 0.0726305, 0.08, 0.927369
0.75, 0.0649306, 0.08, 0.935069
0.75, 0.0692016, 0.08, 0.930798
0.75, 0.0649843, 0.08, 0.935016
0.75, 0.0697546, 0.08, 0.930245
0.75, 0.0650482, 0.08, 0.934952
0.75, 0.0639712, 0.08, 0.936029
0.75, 0.0620121, 0.08, 0.937988
0.75, 0.0680894, 0.08, 0.931911
0.75, 0.0701055, 0.08, 0.929895
0.75, 0.066954, 0.08, 0.933046
0.75, 0.0635391, 0.08, 0.936461
0.75, 0.0670277, 0.08, 0.932972
0.75, 0.0670931, 0.08, 0.932907
0.75, 0.0654632, 0.08, 0.934537
0.75, 0.0636628, 0.08, 0.936337
0.75, 0.0641028, 0.08, 0.935897
0.75, 0.0669827, 0.08, 0.933017
0.75, 0.0644429, 0.08, 0.935557
0.75, 0.0679018, 0.08, 0.932098
0.75, 0.0652752, 0.08, 0.934725
0.75, 0.0675958, 0.08, 0.932404
0.75, 0.0678888, 0.08, 0.932111
0.75, 0.0722581, 0.08, 0.927742
0.75, 0.0710799, 0.08, 0.92892
0.75, 0.0716106, 0.08, 0.928389
0.75, 0.0661577, 0.08, 0.933842
0.75, 0.0695272, 0.08, 0.930473
0.75, 0.0700594, 0.08, 0.929941
0.75, 0.0630515, 0.08, 0.936948
0.75, 0.0665164, 0.08, 0.933484
0.75, 0.0679133, 0.08, 0.932087
0.75, 0.069636, 0.08, 0.930364
0.75, 0.0709847, 0.08, 0.929015
0.75, 0.0632808, 0.08, 0.936719
0.75, 0.0644253, 0.08, 0.935575
0.75, 0.0717141, 0.08, 0.928286
0.75, 0.0623886, 0.08, 0.937611
0.75, 0.0759563, 0.09, 0.924044
0.75, 0.0769651, 0.09, 0.923035
0.75, 0.0805661, 0.09, 0.919434
0.75, 0.07916, 0.09, 0.92084
0.75, 0.0755725, 0.09, 0.924427
0.75, 0.0779293, 0.09, 0.922071
0.75, 0.0739601, 0.09, 0.92604
0.75, 0.0757573, 0.09, 0.924243
0.75, 0.0803187, 0.09, 0.919681
0.75, 0.0798252, 0.09, 0.920175
0.75, 0.0737827, 0.09, 0.926217
0.75, 0.0786877, 0.09, 0.921312
0.75, 0.0764715, 0.09, 0.923528
0.75, 0.0773848, 0.09, 0.922615
0.75, 0.0715616, 0.09, 0.928438
0.75, 0.0770137, 0.09, 0.922986
0.75, 0.0794455, 0.09, 0.920555
0.75, 0.0746435, 0.09, 0.925356
0.75, 0.0729169, 0.09, 0.927083
0.75, 0.0745254, 0.09, 0.925475
0.75, 0.0798211, 0.09, 0.920179
0.75, 0.0720978, 0.09, 0.927902
0.75, 0.0753784, 0.09, 0.924622
0.75, 0.078889, 0.09, 0.921111
0.75, 0.0802998, 0.09, 0.9197
0.75, 0.0743467, 0.09, 0.925653
0.75, 0.0748057, 0.09, 0.925194
0.75, 0.0759594, 0.09, 0.924041
0.75, 0.0784965, 0.09, 0.921504
0.75, 0.0743378, 0.09, 0.925662
0.75, 0.0734816, 0.09, 0.926518
0.75, 0.0769166, 0.09, 0.923083
0.75, 0.0711284, 0.09, 0.928872
0.75, 0.0778484, 0.09, 0.922152
0.75, 0.0768947, 0.09, 0.923105
0.75, 0.0753459, 0.09, 0.924654
0.75, 0.0833172, 0.09, 0.916683
0.75, 0.0745851, 0.09, 0.925415
0.75, 0.0669822, 0.09, 0.933018
0.75, 0.0756939, 0.09, 0.924306
0.75, 0.0798664, 0.09, 0.920134
0.75, 0.07622, 0.09, 0.92378
0.75, 0.073358, 0.09, 0.926642
0.75, 0.0794867, 0.09, 0.920513
0.75, 0.0793985, 0.09, 0.920602
0.75, 0.0731745, 0.09, 0.926826
0.75, 0.0773899, 0.09, 0.92261
0.75, 0.0758017, 0.09, 0.924198
0.75, 0.0735721, 0.09, 0.926428
0.75, 0.0701549, 0.09, 0.929845
0.75, 0.0859786, 0.09, 0.914021
0.75, 0.0726399, 0.09, 0.92736
0.75, 0.0787628, 0.09, 0.921237
0.75, 0.0744318, 0.09, 0.925568
0.75, 0.0766576, 0.09, 0.923342
0.75, 0.0803926, 0.09, 0.919607
0.75, 0.0748518, 0.09, 0.925148
0.75, 0.078132, 0.09, 0.921868
0.75, 0.0811263, 0.09, 0.918874
0.75, 0.0761861, 0.09, 0.923814
0.75, 0.076758, 0.09, 0.923242
0.75, 0.0726902, 0.09, 0.92731
0.75, 0.0844283, 0.09, 0.915572
0.75, 0.0789381, 0.09, 0.921062
0.75, 0.0744404, 0.09, 0.92556
0.75, 0.0754132, 0.09, 0.924587
0.75, 0.0764743, 0.09, 0.923526
0.75, 0.0753423, 0.09, 0.924658
0.75, 0.0759398, 0.09, 0.92406
0.75, 0.0698415, 0.09, 0.930158
0.75, 0.0743622, 0.09, 0.925638
0.75, 0.0787022, 0.09, 0.921298
0.75, 0.0772377, 0.09, 0.922762
0.75, 0.0799234, 0.09, 0.920077
0.75, 0.075244, 0.09, 0.924756
0.75, 0.0737255, 0.09, 0.926274
0.75, 0.0786033, 0.09, 0.921397
0.75, 0.0759516, 0.09, 0.924048
0.75, 0.079743, 0.09, 0.920257
0.75, 0.0756099, 0.09, 0.92439
0.75, 0.0774856, 0.09, 0.922514
0.75, 0.0711816, 0.09, 0.928818
0.75, 0.0799177, 0.09, 0.920082
0.75, 0.0716285, 0.09, 0.928372
0.75, 0.0761135, 0.09, 0.923886
0.75, 0.0784082, 0.09, 0.921592
0.75, 0.0757529, 0.09, 0.924247
0.75, 0.0836614, 0.09, 0.916339
0.75, 0.0785978, 0.09, 0.921402
0.75, 0.0809811, 0.09, 0.919019
0.75, 0.0753658, 0.09, 0.924634
0.75, 0.0781159, 0.09, 0.921884
0.75, 0.072305, 0.09, 0.927695
0.75, 0.0775228, 0.09, 0.922477
0.75, 0.080018, 0.09, 0.919982
0.75, 0.0758903, 0.09, 0.92411
0.75, 0.0719159, 0.09, 0.928084
0.75, 0.0740573, 0.09, 0.925943
0.75, 0.0830251, 0.09, 0.916975
0.75, 0.0782937, 0.09, 0.921706
0.75, 0.081278, 0.1, 0.918722
0.75, 0.0872694, 0.1, 0.912731
0.75, 0.0858369, 0.1, 0.914163
0.75, 0.0886412, 0.1, 0.911359
0.75, 0.0841846, 0.1, 0.915815
0.75, 0.0924009, 0.1, 0.907599
0.75, 0.0936266, 0.1, 0.906373
0.75, 0.0870842, 0.1, 0.912916
0.75, 0.0887283, 0.1, 0.911272
0.75, 0.0864015, 0.1, 0.913598
0.75, 0.0826856, 0.1, 0.917314
0.75, 0.0850721, 0.1, 0.914928
0.75, 0.0882931, 0.1, 0.911707
0.75, 0.0874382, 0.1, 0.912562
0.75, 0.0841351, 0.1, 0.915865
0.75, 0.084176, 0.1, 0.915824
0.75, 0.0963447, 0.1, 0.903655
0.75, 0.0888928, 0.1, 0.911107
0.75, 0.0918808, 0.1, 0.908119
0.75, 0.0821655, 0.1, 0.917834
0.75, 0.0848196, 0.1, 0.91518
0.75, 0.0873526, 0.1, 0.912647
0.75, 0.0835984, 0.1, 0.916402
0.75, 0.0832831, 0.1, 0.916717
0.75, 0.0883874, 0.1, 0.911613
0.75, 0.0896703, 0.1, 0.91033
0.75, 0.0873778, 0.1, 0.912622
0.75, 0.0905157, 0.1, 0.909484
0.75, 0.0882952, 0.1, 0.911705
0.75, 0.0893092, 0.1, 0.910691
0.75, 0.0837864, 0.1, 0.916214
0.75, 0.0854915, 0.1, 0.914509
0.75, 0.0832982, 0.1, 0.916702
0.75, 0.090319, 0.1, 0.909681
0.75, 0.0849451, 0.1, 0.915055
0.75, 0.0875988, 0.1, 0.912401
0.75, 0.0912615, 0.1, 0.908738
0.75, 0.0875861, 0.1, 0.912414
0.75, 0.0854379, 0.1, 0.914562
0.75, 0.0825735, 0.1, 0.917426
0.75, 0.0903699, 0.1, 0.90963
0.75, 0.0916367, 0.1, 0.908363
0.75, 0.0810043, 0.1, 0.918996
0.75, 0.0876434, 0.1, 0.912357
0.75, 0.0861392, 0.1, 0.913861
0.75, 0.0848456, 0.1, 0.915154
0.75, 0.0909363, 0.1, 0.909064
0.75, 0.0836409, 0.1, 0.916359
0.75, 0.0827796, 0.1, 0.91722
0.75, 0.0886604, 0.1, 0.91134
0.75, 0.089766, 0.1, 0.910234
0.75, 0.0796226, 0.1, 0.920377
0.75, 0.0917623, 0.1, 0.908238
0.75, 0.0893453, 0.1, 0.910655
0.75, 0.082697, 0.1, 0.917303
0.75, 0.0944423, 0.1, 0.905558
0.75, 0.0852705, 0.1, 0.914729
0.75, 0.08793, 0.1, 0.91207
0.75, 0.0868664, 0.1, 0.913134
0.75, 0.0854375, 0.1, 0.914562
0.75, 0.0840641, 0.1, 0.915936
0.75, 0.0827604, 0.1, 0.91724
0.75, 0.0916147, 0.1, 0.908385
0.75, 0.0867581, 0.1, 0.913242
0.75, 0.0851032, 0.1, 0.914897
0.75, 0.0816991, 0.1, 0.918301
0.75, 0.0834259, 0.1, 0.916574
0.75, 0.0868872, 0.1, 0.913113
0.75, 0.086387, 0.1, 0.913613
0.75, 0.0871381, 0.1, 0.912862
0.75, 0.0853305, 0.1, 0.914669
0.75, 0.0925498, 0.1, 0.90745
0.75, 0.0890588, 0.1, 0.910941
0.75, 0.082092, 0.1, 0.917908
0.75, 0.0907401, 0.1, 0.90926
0.75, 0.0877994, 0.1, 0.912201
0.75, 0.0856506, 0.1, 0.914349
0.75, 0.0892097, 0.1, 0.91079
0.75, 0.0857004, 0.1, 0.9143
0.75, 0.084562, 0.1, 0.915438
0.75, 0.0918694, 0.1, 0.908131
0.75, 0.0843768, 0.1, 0.915623
0.75, 0.085734, 0.1, 0.914266
0.75, 0.0826556, 0.1, 0.917344
0.75, 0.0843082, 0.1, 0.915692
0.75, 0.085994, 0.1, 0.914006
0.75, 0.0841185, 0.1, 0.915882
0.75, 0.0842404, 0.1, 0.91576
0.75, 0.0944194, 0.1, 0.905581
0.75, 0.0866954, 0.1, 0.913305
0.75, 0.0865807, 0.1, 0.913419
0.75, 0.0895651, 0.1, 0.910435
0.75, 0.0932827, 0.1, 0.906717
0.75, 0.0886978, 0.1, 0.911302
0.75, 0.0877871, 0.1, 0.912213
0.75, 0.0863754, 0.1, 0.913625
0.75, 0.0841188, 0.1, 0.915881
0.75, 0.0830062, 0.1, 0.916994
0.75, 0.0854576, 0.1, 0.914542
