# B5 Focused Dynamic Strategy Switching Simulation Results
# Schedule file: schedule_b5_honest_selfish_2500.txt
# Gamma (connectivity) range: 0.8 - 1.0 in 0.05 increments
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
Gamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.8, 0.262664, 0.24, 0.76, 0.258451
0.8, 0.252782, 0.24, 0.76, 0.250789
0.8, 0.260481, 0.24, 0.76, 0.256116
0.8, 0.254143, 0.24, 0.76, 0.251677
0.8, 0.2526, 0.24, 0.76, 0.256046
0.8, 0.247693, 0.24, 0.76, 0.246184
0.8, 0.248589, 0.24, 0.76, 0.251098
0.8, 0.252748, 0.24, 0.76, 0.248832
0.8, 0.252725, 0.24, 0.76, 0.253019
0.8, 0.25422, 0.24, 0.76, 0.253925
0.8, 0.247426, 0.24, 0.76, 0.24892
0.8, 0.258835, 0.24, 0.76, 0.255131
0.8, 0.259557, 0.24, 0.76, 0.259742
0.8, 0.261895, 0.25, 0.75, 0.260297
0.8, 0.25483, 0.25, 0.75, 0.255947
0.8, 0.264908, 0.25, 0.75, 0.267016
0.8, 0.267403, 0.25, 0.75, 0.266437
0.8, 0.26712, 0.25, 0.75, 0.264317
0.8, 0.264381, 0.25, 0.75, 0.262417
0.8, 0.26319, 0.25, 0.75, 0.26106
