# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_publish.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.256594, 0.23, 0.77, 0.262076
0.95, 0.275887, 0.24, 0.76, 0.27197
0.95, 0.275044, 0.24, 0.76, 0.27856
0.95, 0.27416, 0.24, 0.76, 0.279788
0.95, 0.274865, 0.24, 0.76, 0.27765
0.95, 0.280091, 0.24, 0.76, 0.278602
0.95, 0.269182, 0.24, 0.76, 0.275071
0.95, 0.263075, 0.24, 0.76, 0.268513
0.95, 0.269665, 0.24, 0.76, 0.276881
0.95, 0.270843, 0.24, 0.76, 0.275913
0.95, 0.270701, 0.24, 0.76, 0.275386
0.95, 0.282829, 0.24, 0.76, 0.28744
0.95, 0.263884, 0.24, 0.76, 0.273143
0.95, 0.273403, 0.24, 0.76, 0.280293
0.95, 0.269102, 0.24, 0.76, 0.275698
0.95, 0.271561, 0.24, 0.76, 0.275383
0.95, 0.28165, 0.24, 0.76, 0.290092
0.95, 0.2729, 0.24, 0.76, 0.275029
0.95, 0.274092, 0.24, 0.76, 0.278024
0.95, 0.272435, 0.24, 0.76, 0.275308
0.95, 0.282196, 0.24, 0.76, 0.283486
0.95, 0.280241, 0.24, 0.76, 0.280249
0.95, 0.271747, 0.24, 0.76, 0.273617
0.95, 0.273525, 0.24, 0.76, 0.27857
0.95, 0.268221, 0.24, 0.76, 0.271347
0.95, 0.281201, 0.24, 0.76, 0.279887
0.95, 0.274689, 0.25, 0.75, 0.278867
0.95, 0.286446, 0.25, 0.75, 0.289217
0.95, 0.286015, 0.25, 0.75, 0.286524
0.95, 0.287948, 0.25, 0.75, 0.285697
0.95, 0.288627, 0.25, 0.75, 0.290855
0.95, 0.289214, 0.25, 0.75, 0.294778
0.95, 0.286634, 0.25, 0.75, 0.291102
0.95, 0.293738, 0.25, 0.75, 0.288582
0.95, 0.282689, 0.25, 0.75, 0.290804
0.95, 0.282659, 0.25, 0.75, 0.285082
0.95, 0.28332, 0.25, 0.75, 0.288584
0.95, 0.291995, 0.25, 0.75, 0.293231
0.95, 0.28401, 0.25, 0.75, 0.289718
0.95, 0.29733, 0.25, 0.75, 0.298294
0.95, 0.292498, 0.25, 0.75, 0.2952
0.95, 0.29355, 0.25, 0.75, 0.295083
0.95, 0.283166, 0.25, 0.75, 0.29079
0.95, 0.290784, 0.25, 0.75, 0.296457
0.95, 0.295303, 0.25, 0.75, 0.295675
0.95, 0.304029, 0.25, 0.75, 0.302829
0.95, 0.286397, 0.25, 0.75, 0.292488
0.95, 0.288282, 0.25, 0.75, 0.297276
0.95, 0.280531, 0.25, 0.75, 0.292811
0.95, 0.29103, 0.25, 0.75, 0.298203
0.95, 0.293892, 0.25, 0.75, 0.288344
0.95, 0.300465, 0.26, 0.74, 0.303086
0.95, 0.312176, 0.26, 0.74, 0.31268
0.95, 0.290616, 0.26, 0.74, 0.291154
0.95, 0.299679, 0.26, 0.74, 0.299173
0.95, 0.297611, 0.26, 0.74, 0.299774
0.95, 0.305417, 0.26, 0.74, 0.304922
0.95, 0.299216, 0.26, 0.74, 0.305225
0.95, 0.296523, 0.26, 0.74, 0.305825
0.95, 0.309732, 0.26, 0.74, 0.314646
0.95, 0.297828, 0.26, 0.74, 0.301807
0.95, 0.307673, 0.26, 0.74, 0.3121
0.95, 0.302528, 0.26, 0.74, 0.303882
0.95, 0.291939, 0.26, 0.74, 0.300189
0.95, 0.299347, 0.26, 0.74, 0.302226
0.95, 0.30822, 0.26, 0.74, 0.310217
0.95, 0.307424, 0.26, 0.74, 0.309641
0.95, 0.304761, 0.26, 0.74, 0.310276
0.95, 0.298647, 0.26, 0.74, 0.303178
0.95, 0.305499, 0.26, 0.74, 0.312176
0.95, 0.298296, 0.26, 0.74, 0.304848
0.95, 0.308886, 0.26, 0.74, 0.313194
0.95, 0.300363, 0.26, 0.74, 0.299576
0.95, 0.302156, 0.26, 0.74, 0.309325
0.95, 0.30502, 0.26, 0.74, 0.307937
0.95, 0.298924, 0.26, 0.74, 0.308307
0.95, 0.30857, 0.27, 0.73, 0.3139
0.95, 0.329346, 0.27, 0.73, 0.331853
0.95, 0.309993, 0.27, 0.73, 0.312431
0.95, 0.326988, 0.27, 0.73, 0.32592
0.95, 0.327146, 0.27, 0.73, 0.32996
0.95, 0.323456, 0.27, 0.73, 0.324047
0.95, 0.310019, 0.27, 0.73, 0.314943
0.95, 0.317591, 0.27, 0.73, 0.322153
0.95, 0.303548, 0.27, 0.73, 0.314111
0.95, 0.317932, 0.27, 0.73, 0.321135
0.95, 0.329444, 0.27, 0.73, 0.32479
0.95, 0.309595, 0.27, 0.73, 0.315217
0.95, 0.323421, 0.27, 0.73, 0.321923
0.95, 0.320523, 0.27, 0.73, 0.319766
0.95, 0.322389, 0.27, 0.73, 0.322429
0.95, 0.305002, 0.27, 0.73, 0.313548
0.95, 0.325067, 0.27, 0.73, 0.328007
0.95, 0.320825, 0.27, 0.73, 0.32444
0.95, 0.313977, 0.27, 0.73, 0.320773
0.95, 0.318425, 0.27, 0.73, 0.32591
