# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.272234, 0.24, 0.76, 0.277997
0.95, 0.265295, 0.24, 0.76, 0.270687
0.95, 0.266103, 0.24, 0.76, 0.275393
0.95, 0.26862, 0.24, 0.76, 0.272019
0.95, 0.276826, 0.24, 0.76, 0.280786
0.95, 0.273233, 0.24, 0.76, 0.273768
0.95, 0.265268, 0.24, 0.76, 0.27368
0.95, 0.268027, 0.24, 0.76, 0.276872
0.95, 0.272403, 0.24, 0.76, 0.275776
0.95, 0.272035, 0.24, 0.76, 0.278497
0.95, 0.283075, 0.24, 0.76, 0.28484
0.95, 0.264183, 0.24, 0.76, 0.270116
0.95, 0.272026, 0.24, 0.76, 0.277113
0.95, 0.279423, 0.25, 0.75, 0.290027
0.95, 0.284599, 0.25, 0.75, 0.290667
0.95, 0.292823, 0.25, 0.75, 0.295989
0.95, 0.289673, 0.25, 0.75, 0.298962
0.95, 0.29448, 0.25, 0.75, 0.294385
0.95, 0.28601, 0.25, 0.75, 0.288556
0.95, 0.296371, 0.25, 0.75, 0.295418
0.95, 0.290311, 0.25, 0.75, 0.29458
0.95, 0.292595, 0.25, 0.75, 0.297373
0.95, 0.296251, 0.25, 0.75, 0.292774
0.95, 0.287549, 0.25, 0.75, 0.292848
0.95, 0.289456, 0.25, 0.75, 0.293873
0.95, 0.29831, 0.25, 0.75, 0.299725
0.95, 0.279228, 0.25, 0.75, 0.284358
0.95, 0.286698, 0.25, 0.75, 0.287482
0.95, 0.293278, 0.25, 0.75, 0.292655
0.95, 0.296749, 0.25, 0.75, 0.297831
0.95, 0.285979, 0.25, 0.75, 0.288007
0.95, 0.297208, 0.25, 0.75, 0.293857
0.95, 0.285792, 0.25, 0.75, 0.296601
0.95, 0.278255, 0.25, 0.75, 0.287222
0.95, 0.276304, 0.25, 0.75, 0.289605
0.95, 0.288522, 0.25, 0.75, 0.291355
0.95, 0.289021, 0.25, 0.75, 0.28836
0.95, 0.285448, 0.25, 0.75, 0.288904
0.95, 0.305648, 0.26, 0.74, 0.312055
0.95, 0.304516, 0.26, 0.74, 0.313408
0.95, 0.302892, 0.26, 0.74, 0.304868
0.95, 0.300081, 0.26, 0.74, 0.308066
0.95, 0.293251, 0.26, 0.74, 0.305034
0.95, 0.303745, 0.26, 0.74, 0.306331
0.95, 0.303356, 0.26, 0.74, 0.311867
0.95, 0.301602, 0.26, 0.74, 0.311155
0.95, 0.306813, 0.26, 0.74, 0.310605
0.95, 0.298838, 0.26, 0.74, 0.301696
0.95, 0.302146, 0.26, 0.74, 0.304211
0.95, 0.296026, 0.26, 0.74, 0.304995
0.95, 0.309588, 0.26, 0.74, 0.309059
0.95, 0.303318, 0.26, 0.74, 0.305407
0.95, 0.30827, 0.26, 0.74, 0.310016
