# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_gap.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.307953, 0.26, 0.74, 0.306539
0.95, 0.308157, 0.26, 0.74, 0.30774
0.95, 0.307721, 0.26, 0.74, 0.307325
0.95, 0.292032, 0.26, 0.74, 0.295894
0.95, 0.297257, 0.26, 0.74, 0.306384
0.95, 0.32403, 0.26, 0.74, 0.323395
0.95, 0.317516, 0.27, 0.73, 0.3235
0.95, 0.304874, 0.27, 0.73, 0.313498
0.95, 0.322353, 0.27, 0.73, 0.323789
0.95, 0.321656, 0.27, 0.73, 0.319363
0.95, 0.302494, 0.27, 0.73, 0.315549
0.95, 0.317099, 0.27, 0.73, 0.31624
0.95, 0.309383, 0.27, 0.73, 0.311566
0.95, 0.31761, 0.27, 0.73, 0.316432
0.95, 0.326848, 0.27, 0.73, 0.32846
0.95, 0.319628, 0.27, 0.73, 0.323669
0.95, 0.316929, 0.27, 0.73, 0.322302
0.95, 0.312771, 0.27, 0.73, 0.316292
0.95, 0.31327, 0.27, 0.73, 0.319133
0.95, 0.30821, 0.27, 0.73, 0.316127
0.95, 0.325151, 0.27, 0.73, 0.328775
0.95, 0.311248, 0.27, 0.73, 0.315118
0.95, 0.316319, 0.27, 0.73, 0.321178
0.95, 0.325129, 0.27, 0.73, 0.328823
0.95, 0.314668, 0.27, 0.73, 0.315104
0.95, 0.324229, 0.27, 0.73, 0.323557
0.95, 0.31122, 0.27, 0.73, 0.3149
0.95, 0.32286, 0.27, 0.73, 0.320899
0.95, 0.31431, 0.27, 0.73, 0.318341
0.95, 0.312308, 0.27, 0.73, 0.317358
0.95, 0.317896, 0.27, 0.73, 0.321344
0.95, 0.336392, 0.28, 0.72, 0.339485
0.95, 0.331753, 0.28, 0.72, 0.335709
0.95, 0.325418, 0.28, 0.72, 0.331371
0.95, 0.339866, 0.28, 0.72, 0.338343
0.95, 0.332514, 0.28, 0.72, 0.330445
0.95, 0.327032, 0.28, 0.72, 0.334852
0.95, 0.33908, 0.28, 0.72, 0.339523
0.95, 0.333967, 0.28, 0.72, 0.33754
0.95, 0.326881, 0.28, 0.72, 0.33354
0.95, 0.32675, 0.28, 0.72, 0.331822
0.95, 0.33001, 0.28, 0.72, 0.336403
0.95, 0.325811, 0.28, 0.72, 0.337185
0.95, 0.327772, 0.28, 0.72, 0.333292
0.95, 0.327615, 0.28, 0.72, 0.335346
0.95, 0.329857, 0.28, 0.72, 0.340073
0.95, 0.330339, 0.28, 0.72, 0.332025
0.95, 0.331573, 0.28, 0.72, 0.331363
0.95, 0.322427, 0.28, 0.72, 0.327359
0.95, 0.326711, 0.28, 0.72, 0.333312
0.95, 0.327002, 0.28, 0.72, 0.329376
0.95, 0.331109, 0.28, 0.72, 0.339057
0.95, 0.334995, 0.28, 0.72, 0.333775
0.95, 0.344294, 0.28, 0.72, 0.344557
0.95, 0.33071, 0.28, 0.72, 0.335781
0.95, 0.337368, 0.28, 0.72, 0.338641
0.95, 0.34559, 0.29, 0.71, 0.347215
0.95, 0.344831, 0.29, 0.71, 0.346725
0.95, 0.348978, 0.29, 0.71, 0.35493
0.95, 0.343423, 0.29, 0.71, 0.349806
0.95, 0.337833, 0.29, 0.71, 0.342505
0.95, 0.347732, 0.29, 0.71, 0.352273
0.95, 0.34491, 0.29, 0.71, 0.348035
0.95, 0.353326, 0.29, 0.71, 0.35809
0.95, 0.346257, 0.29, 0.71, 0.353794
0.95, 0.348928, 0.29, 0.71, 0.354117
0.95, 0.350274, 0.29, 0.71, 0.349629
0.95, 0.336099, 0.29, 0.71, 0.342479
0.95, 0.34617, 0.29, 0.71, 0.349749
0.95, 0.34429, 0.29, 0.71, 0.34913
0.95, 0.359694, 0.29, 0.71, 0.368803
0.95, 0.364624, 0.29, 0.71, 0.362389
0.95, 0.345499, 0.29, 0.71, 0.354068
0.95, 0.35259, 0.29, 0.71, 0.356768
0.95, 0.348184, 0.29, 0.71, 0.351776
0.95, 0.33012, 0.29, 0.71, 0.346195
0.95, 0.34383, 0.29, 0.71, 0.347115
0.95, 0.357309, 0.29, 0.71, 0.3561
0.95, 0.350774, 0.29, 0.71, 0.353549
0.95, 0.348376, 0.29, 0.71, 0.352842
0.95, 0.349669, 0.29, 0.71, 0.354144
0.95, 0.362698, 0.3, 0.7, 0.369003
0.95, 0.366649, 0.3, 0.7, 0.370779
0.95, 0.365027, 0.3, 0.7, 0.371064
0.95, 0.364545, 0.3, 0.7, 0.368125
0.95, 0.35925, 0.3, 0.7, 0.363098
0.95, 0.366227, 0.3, 0.7, 0.373243
0.95, 0.363579, 0.3, 0.7, 0.364009
0.95, 0.353865, 0.3, 0.7, 0.361049
0.95, 0.360903, 0.3, 0.7, 0.362876
0.95, 0.373653, 0.3, 0.7, 0.370917
0.95, 0.349409, 0.3, 0.7, 0.356662
0.95, 0.360323, 0.3, 0.7, 0.372064
0.95, 0.364819, 0.3, 0.7, 0.368148
0.95, 0.359383, 0.3, 0.7, 0.361224
0.95, 0.364659, 0.3, 0.7, 0.371589
0.95, 0.366488, 0.3, 0.7, 0.370471
0.95, 0.360722, 0.3, 0.7, 0.367763
0.95, 0.361452, 0.3, 0.7, 0.36823
0.95, 0.357841, 0.3, 0.7, 0.360126
0.95, 0.369221, 0.3, 0.7, 0.375118
0.95, 0.362212, 0.3, 0.7, 0.363926
0.95, 0.367055, 0.3, 0.7, 0.366013
0.95, 0.360897, 0.3, 0.7, 0.36745
0.95, 0.366798, 0.3, 0.7, 0.368069
0.95, 0.360491, 0.3, 0.7, 0.368378
