# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_rational.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.207961, 0.19, 0.81, 0.214511
0.95, 0.208274, 0.19, 0.81, 0.207763
0.95, 0.209427, 0.19, 0.81, 0.208443
0.95, 0.210454, 0.19, 0.81, 0.209745
0.95, 0.214233, 0.19, 0.81, 0.21222
0.95, 0.202493, 0.19, 0.81, 0.200368
0.95, 0.207433, 0.19, 0.81, 0.210104
0.95, 0.206556, 0.19, 0.81, 0.211201
0.95, 0.213195, 0.19, 0.81, 0.21638
0.95, 0.210782, 0.19, 0.81, 0.210578
0.95, 0.214258, 0.19, 0.81, 0.215316
0.95, 0.226988, 0.2, 0.8, 0.229774
0.95, 0.224511, 0.2, 0.8, 0.222202
0.95, 0.216505, 0.2, 0.8, 0.224938
0.95, 0.214922, 0.2, 0.8, 0.220693
0.95, 0.209782, 0.2, 0.8, 0.218833
0.95, 0.225208, 0.2, 0.8, 0.228349
0.95, 0.224701, 0.2, 0.8, 0.224665
0.95, 0.221064, 0.2, 0.8, 0.225297
0.95, 0.218777, 0.2, 0.8, 0.224626
0.95, 0.229048, 0.2, 0.8, 0.228453
0.95, 0.220802, 0.2, 0.8, 0.223509
0.95, 0.225216, 0.2, 0.8, 0.23197
0.95, 0.217681, 0.2, 0.8, 0.221812
0.95, 0.220073, 0.2, 0.8, 0.216334
0.95, 0.223495, 0.2, 0.8, 0.224272
0.95, 0.22393, 0.2, 0.8, 0.219631
0.95, 0.216088, 0.2, 0.8, 0.217776
0.95, 0.214218, 0.2, 0.8, 0.213718
0.95, 0.221971, 0.2, 0.8, 0.22319
0.95, 0.214936, 0.2, 0.8, 0.221099
0.95, 0.221063, 0.2, 0.8, 0.225453
0.95, 0.222625, 0.2, 0.8, 0.224477
0.95, 0.220432, 0.2, 0.8, 0.224187
0.95, 0.211262, 0.2, 0.8, 0.218077
0.95, 0.217461, 0.2, 0.8, 0.220908
0.95, 0.228882, 0.21, 0.79, 0.231419
0.95, 0.235031, 0.21, 0.79, 0.238887
0.95, 0.223953, 0.21, 0.79, 0.230206
0.95, 0.23507, 0.21, 0.79, 0.237624
0.95, 0.233618, 0.21, 0.79, 0.234522
0.95, 0.226741, 0.21, 0.79, 0.231991
0.95, 0.243486, 0.21, 0.79, 0.244879
0.95, 0.235255, 0.21, 0.79, 0.240621
0.95, 0.231479, 0.21, 0.79, 0.236491
0.95, 0.239522, 0.21, 0.79, 0.24073
0.95, 0.240333, 0.21, 0.79, 0.24045
0.95, 0.239103, 0.21, 0.79, 0.241312
0.95, 0.236212, 0.21, 0.79, 0.238672
0.95, 0.222742, 0.21, 0.79, 0.227575
0.95, 0.238171, 0.21, 0.79, 0.240658
0.95, 0.238069, 0.21, 0.79, 0.235433
0.95, 0.229872, 0.21, 0.79, 0.232819
0.95, 0.238339, 0.21, 0.79, 0.238149
0.95, 0.237814, 0.21, 0.79, 0.236121
0.95, 0.226828, 0.21, 0.79, 0.231668
0.95, 0.239104, 0.21, 0.79, 0.239157
0.95, 0.231506, 0.21, 0.79, 0.231919
0.95, 0.233612, 0.21, 0.79, 0.238338
0.95, 0.235839, 0.21, 0.79, 0.234604
0.95, 0.234353, 0.21, 0.79, 0.240294
0.95, 0.248115, 0.22, 0.78, 0.247844
0.95, 0.253139, 0.22, 0.78, 0.253213
0.95, 0.242758, 0.22, 0.78, 0.245306
0.95, 0.2437, 0.22, 0.78, 0.245936
0.95, 0.243217, 0.22, 0.78, 0.248826
0.95, 0.251192, 0.22, 0.78, 0.255207
0.95, 0.253639, 0.22, 0.78, 0.253501
0.95, 0.248736, 0.22, 0.78, 0.248242
0.95, 0.247768, 0.22, 0.78, 0.249954
0.95, 0.243825, 0.22, 0.78, 0.247287
0.95, 0.242606, 0.22, 0.78, 0.248374
0.95, 0.250034, 0.22, 0.78, 0.255617
0.95, 0.254222, 0.22, 0.78, 0.248543
0.95, 0.243414, 0.22, 0.78, 0.249594
0.95, 0.256029, 0.22, 0.78, 0.255911
0.95, 0.247015, 0.22, 0.78, 0.254353
0.95, 0.251968, 0.22, 0.78, 0.255749
0.95, 0.246086, 0.22, 0.78, 0.242848
0.95, 0.250546, 0.22, 0.78, 0.248503
0.95, 0.236234, 0.22, 0.78, 0.245009
0.95, 0.248285, 0.22, 0.78, 0.254393
0.95, 0.256239, 0.22, 0.78, 0.253726
