# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_lead_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.2474, 0.22, 0.78, 0.253194
0.95, 0.245827, 0.22, 0.78, 0.244554
0.95, 0.251286, 0.22, 0.78, 0.255024
0.95, 0.243767, 0.22, 0.78, 0.251875
0.95, 0.244184, 0.22, 0.78, 0.244393
0.95, 0.244866, 0.22, 0.78, 0.246845
0.95, 0.245876, 0.22, 0.78, 0.248243
0.95, 0.246529, 0.22, 0.78, 0.249232
0.95, 0.239732, 0.22, 0.78, 0.248142
0.95, 0.248908, 0.22, 0.78, 0.25172
0.95, 0.247754, 0.22, 0.78, 0.247436
0.95, 0.245425, 0.22, 0.78, 0.247367
0.95, 0.242936, 0.22, 0.78, 0.242355
0.95, 0.244253, 0.22, 0.78, 0.244932
0.95, 0.254085, 0.22, 0.78, 0.254862
0.95, 0.253364, 0.22, 0.78, 0.254153
0.95, 0.243119, 0.22, 0.78, 0.24727
0.95, 0.252374, 0.22, 0.78, 0.252877
0.95, 0.248565, 0.22, 0.78, 0.252038
0.95, 0.254004, 0.23, 0.77, 0.257484
0.95, 0.256598, 0.23, 0.77, 0.259407
0.95, 0.26002, 0.23, 0.77, 0.260937
0.95, 0.264947, 0.23, 0.77, 0.263409
0.95, 0.262361, 0.23, 0.77, 0.264982
0.95, 0.257687, 0.23, 0.77, 0.256495
0.95, 0.256691, 0.23, 0.77, 0.259392
0.95, 0.263268, 0.23, 0.77, 0.265645
0.95, 0.266761, 0.23, 0.77, 0.267825
0.95, 0.261694, 0.23, 0.77, 0.263876
0.95, 0.263547, 0.23, 0.77, 0.263263
0.95, 0.260865, 0.23, 0.77, 0.261491
0.95, 0.263482, 0.23, 0.77, 0.268059
0.95, 0.263871, 0.23, 0.77, 0.262312
0.95, 0.261249, 0.23, 0.77, 0.26319
0.95, 0.262249, 0.23, 0.77, 0.26541
0.95, 0.25821, 0.23, 0.77, 0.261089
0.95, 0.26449, 0.23, 0.77, 0.270738
0.95, 0.264421, 0.23, 0.77, 0.270521
0.95, 0.265314, 0.23, 0.77, 0.269471
0.95, 0.266169, 0.23, 0.77, 0.261966
0.95, 0.260888, 0.23, 0.77, 0.262666
0.95, 0.266297, 0.23, 0.77, 0.272809
0.95, 0.260066, 0.23, 0.77, 0.264835
0.95, 0.253216, 0.23, 0.77, 0.260221
0.95, 0.282206, 0.24, 0.76, 0.281653
0.95, 0.276369, 0.24, 0.76, 0.280314
0.95, 0.262621, 0.24, 0.76, 0.271162
0.95, 0.274289, 0.24, 0.76, 0.279377
0.95, 0.273636, 0.24, 0.76, 0.276918
0.95, 0.273835, 0.24, 0.76, 0.273639
0.95, 0.273551, 0.24, 0.76, 0.273851
0.95, 0.27513, 0.24, 0.76, 0.27867
0.95, 0.267251, 0.24, 0.76, 0.277875
0.95, 0.278425, 0.24, 0.76, 0.279275
0.95, 0.270036, 0.24, 0.76, 0.276828
0.95, 0.262866, 0.24, 0.76, 0.269965
0.95, 0.272374, 0.24, 0.76, 0.2788
0.95, 0.278445, 0.24, 0.76, 0.276895
0.95, 0.27932, 0.24, 0.76, 0.279091
0.95, 0.272902, 0.24, 0.76, 0.278183
0.95, 0.268854, 0.24, 0.76, 0.274543
0.95, 0.275203, 0.24, 0.76, 0.278086
