# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_fork.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.300509, 0.26, 0.74, 0.303303
0.95, 0.311467, 0.27, 0.73, 0.318713
0.95, 0.315611, 0.27, 0.73, 0.316999
0.95, 0.32127, 0.27, 0.73, 0.323751
0.95, 0.319129, 0.27, 0.73, 0.31949
0.95, 0.317789, 0.27, 0.73, 0.327257
0.95, 0.32003, 0.27, 0.73, 0.321219
0.95, 0.315214, 0.27, 0.73, 0.322604
0.95, 0.315751, 0.27, 0.73, 0.320823
0.95, 0.324933, 0.27, 0.73, 0.325274
0.95, 0.308167, 0.27, 0.73, 0.313148
0.95, 0.319323, 0.27, 0.73, 0.323801
0.95, 0.306371, 0.27, 0.73, 0.313058
0.95, 0.31239, 0.27, 0.73, 0.315593
0.95, 0.324678, 0.27, 0.73, 0.32782
0.95, 0.300361, 0.27, 0.73, 0.310653
0.95, 0.319482, 0.27, 0.73, 0.320453
0.95, 0.310315, 0.27, 0.73, 0.317028
0.95, 0.315284, 0.27, 0.73, 0.317642
0.95, 0.318777, 0.27, 0.73, 0.326006
0.95, 0.319109, 0.27, 0.73, 0.322154
0.95, 0.306968, 0.27, 0.73, 0.316827
0.95, 0.313156, 0.27, 0.73, 0.316329
0.95, 0.319261, 0.27, 0.73, 0.323183
0.95, 0.31266, 0.27, 0.73, 0.319098
0.95, 0.325061, 0.27, 0.73, 0.323319
0.95, 0.335294, 0.28, 0.72, 0.337113
0.95, 0.337291, 0.28, 0.72, 0.34059
0.95, 0.325921, 0.28, 0.72, 0.334348
0.95, 0.332112, 0.28, 0.72, 0.335568
0.95, 0.340326, 0.28, 0.72, 0.345011
0.95, 0.332225, 0.28, 0.72, 0.338621
0.95, 0.337556, 0.28, 0.72, 0.341965
0.95, 0.323583, 0.28, 0.72, 0.329613
0.95, 0.33895, 0.28, 0.72, 0.338366
0.95, 0.340338, 0.28, 0.72, 0.344953
0.95, 0.331002, 0.28, 0.72, 0.334142
0.95, 0.339614, 0.28, 0.72, 0.337969
0.95, 0.33367, 0.28, 0.72, 0.33548
0.95, 0.330407, 0.28, 0.72, 0.336758
0.95, 0.34055, 0.28, 0.72, 0.342059
0.95, 0.340268, 0.28, 0.72, 0.344438
0.95, 0.340309, 0.28, 0.72, 0.342954
0.95, 0.336268, 0.28, 0.72, 0.338443
0.95, 0.331038, 0.28, 0.72, 0.332943
0.95, 0.321173, 0.28, 0.72, 0.32793
0.95, 0.328496, 0.28, 0.72, 0.332583
0.95, 0.336662, 0.28, 0.72, 0.337311
0.95, 0.330904, 0.28, 0.72, 0.336222
0.95, 0.322319, 0.28, 0.72, 0.330845
0.95, 0.334052, 0.28, 0.72, 0.340363
0.95, 0.351011, 0.29, 0.71, 0.35098
0.95, 0.356646, 0.29, 0.71, 0.352255
0.95, 0.347807, 0.29, 0.71, 0.355175
0.95, 0.345741, 0.29, 0.71, 0.349571
0.95, 0.352272, 0.29, 0.71, 0.354922
0.95, 0.35429, 0.29, 0.71, 0.357981
0.95, 0.342288, 0.29, 0.71, 0.347425
0.95, 0.345892, 0.29, 0.71, 0.348512
0.95, 0.338494, 0.29, 0.71, 0.342254
0.95, 0.353195, 0.29, 0.71, 0.355479
0.95, 0.350792, 0.29, 0.71, 0.360379
0.95, 0.343741, 0.29, 0.71, 0.355623
0.95, 0.349527, 0.29, 0.71, 0.350211
0.95, 0.345785, 0.29, 0.71, 0.351185
0.95, 0.33658, 0.29, 0.71, 0.344069
0.95, 0.350497, 0.29, 0.71, 0.353679
0.95, 0.347978, 0.29, 0.71, 0.35169
0.95, 0.357178, 0.29, 0.71, 0.362327
0.95, 0.35563, 0.29, 0.71, 0.35996
0.95, 0.346061, 0.29, 0.71, 0.347361
0.95, 0.347327, 0.29, 0.71, 0.349149
0.95, 0.350956, 0.29, 0.71, 0.352956
0.95, 0.34565, 0.29, 0.71, 0.351727
0.95, 0.328373, 0.29, 0.71, 0.345167
0.95, 0.345674, 0.29, 0.71, 0.347415
0.95, 0.365147, 0.3, 0.7, 0.364748
0.95, 0.353638, 0.3, 0.7, 0.359021
0.95, 0.358022, 0.3, 0.7, 0.364614
0.95, 0.35108, 0.3, 0.7, 0.358992
0.95, 0.357895, 0.3, 0.7, 0.364053
0.95, 0.368609, 0.3, 0.7, 0.369123
0.95, 0.361592, 0.3, 0.7, 0.365241
0.95, 0.354832, 0.3, 0.7, 0.35708
0.95, 0.369567, 0.3, 0.7, 0.37051
0.95, 0.364307, 0.3, 0.7, 0.371701
0.95, 0.370291, 0.3, 0.7, 0.371858
0.95, 0.357827, 0.3, 0.7, 0.367978
0.95, 0.354835, 0.3, 0.7, 0.367752
0.95, 0.360856, 0.3, 0.7, 0.369115
0.95, 0.350814, 0.3, 0.7, 0.358342
0.95, 0.361023, 0.3, 0.7, 0.369115
0.95, 0.364928, 0.3, 0.7, 0.364964
0.95, 0.367113, 0.3, 0.7, 0.372354
0.95, 0.35958, 0.3, 0.7, 0.36473
0.95, 0.361022, 0.3, 0.7, 0.365689
0.95, 0.369654, 0.3, 0.7, 0.369453
0.95, 0.355086, 0.3, 0.7, 0.358673
0.95, 0.357107, 0.3, 0.7, 0.358994
0.95, 0.367743, 0.3, 0.7, 0.368891
0.95, 0.353653, 0.3, 0.7, 0.363075
