# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish_gamma.txt
# Gamma schedule: schedules/gamma_schedule_slow_drift.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.279167, 0.25, 0.75, 0.289803
0.95, 0.288362, 0.25, 0.75, 0.289028
0.95, 0.277732, 0.25, 0.75, 0.286408
0.95, 0.287293, 0.25, 0.75, 0.289419
0.95, 0.282248, 0.25, 0.75, 0.289477
0.95, 0.288439, 0.25, 0.75, 0.288036
0.95, 0.28348, 0.25, 0.75, 0.294013
0.95, 0.286481, 0.25, 0.75, 0.293904
0.95, 0.289354, 0.25, 0.75, 0.28964
0.95, 0.294465, 0.25, 0.75, 0.294792
0.95, 0.286757, 0.25, 0.75, 0.28567
0.95, 0.292561, 0.26, 0.74, 0.299486
0.95, 0.306342, 0.26, 0.74, 0.307588
0.95, 0.304252, 0.26, 0.74, 0.305048
0.95, 0.294389, 0.26, 0.74, 0.30061
0.95, 0.298976, 0.26, 0.74, 0.300858
0.95, 0.303925, 0.26, 0.74, 0.305377
0.95, 0.307301, 0.26, 0.74, 0.312734
0.95, 0.290434, 0.26, 0.74, 0.296255
0.95, 0.307112, 0.26, 0.74, 0.31098
0.95, 0.302188, 0.26, 0.74, 0.307152
0.95, 0.301464, 0.26, 0.74, 0.304318
0.95, 0.30771, 0.26, 0.74, 0.31169
0.95, 0.303691, 0.26, 0.74, 0.308142
0.95, 0.298977, 0.26, 0.74, 0.298025
0.95, 0.279551, 0.26, 0.74, 0.287291
0.95, 0.302945, 0.26, 0.74, 0.307654
0.95, 0.289984, 0.26, 0.74, 0.298107
0.95, 0.297276, 0.26, 0.74, 0.301492
0.95, 0.294566, 0.26, 0.74, 0.294978
0.95, 0.3116, 0.26, 0.74, 0.307697
0.95, 0.297461, 0.26, 0.74, 0.299125
0.95, 0.302136, 0.26, 0.74, 0.311074
0.95, 0.304585, 0.26, 0.74, 0.308614
0.95, 0.290331, 0.26, 0.74, 0.30125
0.95, 0.298561, 0.26, 0.74, 0.300184
0.95, 0.317462, 0.27, 0.73, 0.31771
0.95, 0.310447, 0.27, 0.73, 0.315082
0.95, 0.32589, 0.27, 0.73, 0.323753
0.95, 0.321542, 0.27, 0.73, 0.319029
0.95, 0.305861, 0.27, 0.73, 0.312141
0.95, 0.31259, 0.27, 0.73, 0.313408
0.95, 0.313065, 0.27, 0.73, 0.315682
0.95, 0.308829, 0.27, 0.73, 0.310843
0.95, 0.310418, 0.27, 0.73, 0.312133
0.95, 0.307871, 0.27, 0.73, 0.308929
0.95, 0.312294, 0.27, 0.73, 0.316279
0.95, 0.321652, 0.27, 0.73, 0.317091
0.95, 0.324394, 0.27, 0.73, 0.325539
0.95, 0.316986, 0.27, 0.73, 0.317579
0.95, 0.313145, 0.27, 0.73, 0.320253
0.95, 0.313175, 0.27, 0.73, 0.323293
0.95, 0.307792, 0.27, 0.73, 0.314108
0.95, 0.312691, 0.27, 0.73, 0.314717
0.95, 0.308783, 0.27, 0.73, 0.318339
0.95, 0.308103, 0.27, 0.73, 0.323046
0.95, 0.317967, 0.27, 0.73, 0.31998
0.95, 0.300692, 0.27, 0.73, 0.31436
0.95, 0.320178, 0.27, 0.73, 0.320534
0.95, 0.310816, 0.27, 0.73, 0.316027
0.95, 0.316658, 0.27, 0.73, 0.321683
0.95, 0.335443, 0.28, 0.72, 0.334567
0.95, 0.3267, 0.28, 0.72, 0.330334
0.95, 0.333664, 0.28, 0.72, 0.3434
0.95, 0.329382, 0.28, 0.72, 0.331843
0.95, 0.329509, 0.28, 0.72, 0.329565
0.95, 0.329837, 0.28, 0.72, 0.334259
0.95, 0.333219, 0.28, 0.72, 0.335994
0.95, 0.319187, 0.28, 0.72, 0.323973
0.95, 0.333059, 0.28, 0.72, 0.338693
0.95, 0.335887, 0.28, 0.72, 0.337881
0.95, 0.327689, 0.28, 0.72, 0.330728
0.95, 0.33592, 0.28, 0.72, 0.338883
0.95, 0.336777, 0.28, 0.72, 0.337171
0.95, 0.333382, 0.28, 0.72, 0.328683
0.95, 0.326714, 0.28, 0.72, 0.329992
0.95, 0.332662, 0.28, 0.72, 0.333708
0.95, 0.329374, 0.28, 0.72, 0.331252
0.95, 0.333604, 0.28, 0.72, 0.336267
0.95, 0.336212, 0.28, 0.72, 0.33623
0.95, 0.336715, 0.28, 0.72, 0.338618
0.95, 0.331576, 0.28, 0.72, 0.338297
0.95, 0.328759, 0.28, 0.72, 0.336526
0.95, 0.321404, 0.28, 0.72, 0.328094
0.95, 0.339971, 0.28, 0.72, 0.338552
0.95, 0.328447, 0.28, 0.72, 0.336645
0.95, 0.347073, 0.29, 0.71, 0.345341
0.95, 0.345373, 0.29, 0.71, 0.352846
0.95, 0.348297, 0.29, 0.71, 0.349877
0.95, 0.342188, 0.29, 0.71, 0.348069
0.95, 0.341939, 0.29, 0.71, 0.347074
0.95, 0.353, 0.29, 0.71, 0.35434
0.95, 0.344467, 0.29, 0.71, 0.34805
0.95, 0.349353, 0.29, 0.71, 0.354825
0.95, 0.342545, 0.29, 0.71, 0.348021
0.95, 0.346272, 0.29, 0.71, 0.351489
0.95, 0.352603, 0.29, 0.71, 0.354898
0.95, 0.333608, 0.29, 0.71, 0.33978
0.95, 0.337294, 0.29, 0.71, 0.346137
0.95, 0.343722, 0.29, 0.71, 0.350381
0.95, 0.337066, 0.29, 0.71, 0.344892
0.95, 0.349487, 0.29, 0.71, 0.348848
0.95, 0.342089, 0.29, 0.71, 0.346277
0.95, 0.345268, 0.29, 0.71, 0.346357
0.95, 0.34335, 0.29, 0.71, 0.355594
0.95, 0.351457, 0.29, 0.71, 0.350982
0.95, 0.344392, 0.29, 0.71, 0.344532
0.95, 0.353739, 0.29, 0.71, 0.35376
0.95, 0.344033, 0.29, 0.71, 0.347164
0.95, 0.345599, 0.29, 0.71, 0.346847
0.95, 0.348043, 0.29, 0.71, 0.348792
0.95, 0.357237, 0.3, 0.7, 0.359604
0.95, 0.363577, 0.3, 0.7, 0.367294
0.95, 0.355592, 0.3, 0.7, 0.362921
0.95, 0.359358, 0.3, 0.7, 0.367441
0.95, 0.360655, 0.3, 0.7, 0.362989
0.95, 0.35813, 0.3, 0.7, 0.364787
0.95, 0.369835, 0.3, 0.7, 0.375771
0.95, 0.365536, 0.3, 0.7, 0.367248
0.95, 0.347892, 0.3, 0.7, 0.353711
0.95, 0.371627, 0.3, 0.7, 0.36973
0.95, 0.351683, 0.3, 0.7, 0.356794
0.95, 0.35011, 0.3, 0.7, 0.355657
0.95, 0.359899, 0.3, 0.7, 0.36433
0.95, 0.349293, 0.3, 0.7, 0.355162
0.95, 0.356207, 0.3, 0.7, 0.363619
0.95, 0.372926, 0.3, 0.7, 0.374692
0.95, 0.357678, 0.3, 0.7, 0.364721
0.95, 0.368105, 0.3, 0.7, 0.365602
0.95, 0.371244, 0.3, 0.7, 0.377006
0.95, 0.357159, 0.3, 0.7, 0.362048
0.95, 0.357886, 0.3, 0.7, 0.361839
0.95, 0.379058, 0.3, 0.7, 0.381878
0.95, 0.380534, 0.3, 0.7, 0.371968
0.95, 0.35643, 0.3, 0.7, 0.359114
0.95, 0.363554, 0.3, 0.7, 0.367257
