# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_pure_selfish_gamma.txt
# Gamma schedule: schedules/gamma_schedule_rapid.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.201985, 0.19, 0.81, 0.210873
0.95, 0.205695, 0.19, 0.81, 0.211277
0.95, 0.201385, 0.19, 0.81, 0.207288
0.95, 0.200393, 0.19, 0.81, 0.206089
0.95, 0.208145, 0.19, 0.81, 0.207732
0.95, 0.202504, 0.19, 0.81, 0.202966
0.95, 0.208209, 0.19, 0.81, 0.207037
0.95, 0.214578, 0.19, 0.81, 0.212885
0.95, 0.203944, 0.19, 0.81, 0.205929
0.95, 0.207426, 0.19, 0.81, 0.207788
0.95, 0.197931, 0.19, 0.81, 0.204873
0.95, 0.220039, 0.2, 0.8, 0.222956
0.95, 0.225707, 0.2, 0.8, 0.223758
0.95, 0.226261, 0.2, 0.8, 0.228756
0.95, 0.217544, 0.2, 0.8, 0.224003
0.95, 0.221463, 0.2, 0.8, 0.223277
0.95, 0.219582, 0.2, 0.8, 0.215333
0.95, 0.22278, 0.2, 0.8, 0.224363
0.95, 0.221441, 0.2, 0.8, 0.223333
0.95, 0.213741, 0.2, 0.8, 0.211041
0.95, 0.21983, 0.2, 0.8, 0.221963
0.95, 0.215684, 0.2, 0.8, 0.221499
0.95, 0.21733, 0.2, 0.8, 0.225316
0.95, 0.221003, 0.2, 0.8, 0.223854
0.95, 0.217064, 0.2, 0.8, 0.217976
0.95, 0.228423, 0.2, 0.8, 0.229399
0.95, 0.226308, 0.2, 0.8, 0.227257
0.95, 0.220162, 0.2, 0.8, 0.218978
0.95, 0.219525, 0.2, 0.8, 0.224889
0.95, 0.224099, 0.2, 0.8, 0.22131
0.95, 0.216045, 0.2, 0.8, 0.21565
0.95, 0.222028, 0.2, 0.8, 0.220957
0.95, 0.21563, 0.2, 0.8, 0.217484
0.95, 0.219598, 0.2, 0.8, 0.224823
0.95, 0.219605, 0.2, 0.8, 0.220942
0.95, 0.218847, 0.2, 0.8, 0.219368
0.95, 0.23528, 0.21, 0.79, 0.237005
0.95, 0.237185, 0.21, 0.79, 0.235914
0.95, 0.233278, 0.21, 0.79, 0.236633
0.95, 0.234515, 0.21, 0.79, 0.233615
0.95, 0.22471, 0.21, 0.79, 0.231188
0.95, 0.233015, 0.21, 0.79, 0.236284
0.95, 0.240765, 0.21, 0.79, 0.236299
0.95, 0.227168, 0.21, 0.79, 0.231205
0.95, 0.226827, 0.21, 0.79, 0.233333
0.95, 0.231963, 0.21, 0.79, 0.237006
0.95, 0.23861, 0.21, 0.79, 0.242061
0.95, 0.236587, 0.21, 0.79, 0.236972
0.95, 0.238579, 0.21, 0.79, 0.237122
0.95, 0.233498, 0.21, 0.79, 0.23379
0.95, 0.235658, 0.21, 0.79, 0.237274
0.95, 0.229748, 0.21, 0.79, 0.231868
0.95, 0.238741, 0.21, 0.79, 0.237993
0.95, 0.232079, 0.21, 0.79, 0.233894
0.95, 0.232494, 0.21, 0.79, 0.234567
0.95, 0.233023, 0.21, 0.79, 0.236468
0.95, 0.237079, 0.21, 0.79, 0.236181
0.95, 0.243049, 0.21, 0.79, 0.242379
0.95, 0.240921, 0.21, 0.79, 0.236178
0.95, 0.228024, 0.21, 0.79, 0.231626
0.95, 0.228752, 0.21, 0.79, 0.234887
0.95, 0.252696, 0.22, 0.78, 0.253166
0.95, 0.253452, 0.22, 0.78, 0.252346
0.95, 0.24779, 0.22, 0.78, 0.248621
0.95, 0.24871, 0.22, 0.78, 0.247148
0.95, 0.257575, 0.22, 0.78, 0.256822
0.95, 0.249202, 0.22, 0.78, 0.253867
0.95, 0.24584, 0.22, 0.78, 0.249941
0.95, 0.252855, 0.22, 0.78, 0.256844
0.95, 0.255399, 0.22, 0.78, 0.253915
0.95, 0.249346, 0.22, 0.78, 0.250135
0.95, 0.249798, 0.22, 0.78, 0.251606
0.95, 0.249032, 0.22, 0.78, 0.250239
0.95, 0.249932, 0.22, 0.78, 0.247527
0.95, 0.243211, 0.22, 0.78, 0.246343
0.95, 0.247916, 0.22, 0.78, 0.249776
0.95, 0.244375, 0.22, 0.78, 0.243263
0.95, 0.244907, 0.22, 0.78, 0.24492
0.95, 0.255585, 0.22, 0.78, 0.253039
0.95, 0.243208, 0.22, 0.78, 0.25109
0.95, 0.246952, 0.22, 0.78, 0.249249
0.95, 0.243798, 0.22, 0.78, 0.248978
0.95, 0.241442, 0.22, 0.78, 0.242781
0.95, 0.245872, 0.22, 0.78, 0.252021
0.95, 0.242614, 0.22, 0.78, 0.246501
0.95, 0.24608, 0.22, 0.78, 0.253164
0.95, 0.255513, 0.23, 0.77, 0.258175
0.95, 0.260894, 0.23, 0.77, 0.266092
0.95, 0.250156, 0.23, 0.77, 0.25645
0.95, 0.253629, 0.23, 0.77, 0.256132
0.95, 0.257387, 0.23, 0.77, 0.264168
0.95, 0.258386, 0.23, 0.77, 0.257781
0.95, 0.258961, 0.23, 0.77, 0.260631
0.95, 0.258798, 0.23, 0.77, 0.259491
0.95, 0.246147, 0.23, 0.77, 0.253792
0.95, 0.259049, 0.23, 0.77, 0.263769
0.95, 0.252347, 0.23, 0.77, 0.254451
0.95, 0.254737, 0.23, 0.77, 0.261735
0.95, 0.25459, 0.23, 0.77, 0.260195
0.95, 0.261759, 0.23, 0.77, 0.259965
0.95, 0.261721, 0.23, 0.77, 0.263742
0.95, 0.25251, 0.23, 0.77, 0.256819
0.95, 0.258522, 0.23, 0.77, 0.261477
0.95, 0.262656, 0.23, 0.77, 0.258957
0.95, 0.261777, 0.23, 0.77, 0.2614
0.95, 0.266732, 0.23, 0.77, 0.267833
0.95, 0.261422, 0.23, 0.77, 0.264825
0.95, 0.25939, 0.23, 0.77, 0.262927
0.95, 0.263111, 0.23, 0.77, 0.262904
0.95, 0.262867, 0.23, 0.77, 0.268337
0.95, 0.251573, 0.23, 0.77, 0.258272
0.95, 0.277881, 0.24, 0.76, 0.278635
0.95, 0.275734, 0.24, 0.76, 0.277239
0.95, 0.273814, 0.24, 0.76, 0.271685
0.95, 0.272909, 0.24, 0.76, 0.273999
0.95, 0.269979, 0.24, 0.76, 0.273611
0.95, 0.270381, 0.24, 0.76, 0.279533
0.95, 0.275158, 0.24, 0.76, 0.276651
0.95, 0.274571, 0.24, 0.76, 0.278866
0.95, 0.280236, 0.24, 0.76, 0.280439
0.95, 0.276632, 0.24, 0.76, 0.276257
0.95, 0.274905, 0.24, 0.76, 0.280049
0.95, 0.276957, 0.24, 0.76, 0.282324
0.95, 0.272581, 0.24, 0.76, 0.279212
0.95, 0.277065, 0.24, 0.76, 0.276895
0.95, 0.27303, 0.24, 0.76, 0.276521
0.95, 0.282947, 0.24, 0.76, 0.28265
0.95, 0.26468, 0.24, 0.76, 0.268285
0.95, 0.286306, 0.24, 0.76, 0.283468
0.95, 0.266833, 0.24, 0.76, 0.27893
0.95, 0.26947, 0.24, 0.76, 0.275233
0.95, 0.272796, 0.24, 0.76, 0.273221
0.95, 0.263765, 0.24, 0.76, 0.269724
0.95, 0.268495, 0.24, 0.76, 0.274042
0.95, 0.272545, 0.24, 0.76, 0.276642
0.95, 0.268661, 0.24, 0.76, 0.279147
0.95, 0.293673, 0.25, 0.75, 0.296757
0.95, 0.293856, 0.25, 0.75, 0.29369
0.95, 0.291359, 0.25, 0.75, 0.298539
0.95, 0.290191, 0.25, 0.75, 0.293952
0.95, 0.284921, 0.25, 0.75, 0.292287
0.95, 0.289847, 0.25, 0.75, 0.290013
0.95, 0.287584, 0.25, 0.75, 0.293168
0.95, 0.279082, 0.25, 0.75, 0.290025
0.95, 0.291483, 0.25, 0.75, 0.294831
0.95, 0.281766, 0.25, 0.75, 0.286183
0.95, 0.27036, 0.25, 0.75, 0.28244
0.95, 0.288913, 0.25, 0.75, 0.289287
0.95, 0.28852, 0.25, 0.75, 0.2912
0.95, 0.28936, 0.25, 0.75, 0.292183
0.95, 0.289035, 0.25, 0.75, 0.292671
0.95, 0.289774, 0.25, 0.75, 0.29043
0.95, 0.285434, 0.25, 0.75, 0.281029
0.95, 0.280243, 0.25, 0.75, 0.283738
0.95, 0.274146, 0.25, 0.75, 0.282959
0.95, 0.286751, 0.25, 0.75, 0.292965
0.95, 0.285243, 0.25, 0.75, 0.289317
0.95, 0.29498, 0.25, 0.75, 0.295685
0.95, 0.289982, 0.25, 0.75, 0.295293
0.95, 0.291224, 0.25, 0.75, 0.293459
