# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_adaptive_selfish.txt
# Gamma schedule: schedules/gamma_schedule_rapid.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.37298, 0.3, 0.7, 0.372643
0.95, 0.367561, 0.3, 0.7, 0.368555
0.95, 0.353939, 0.3, 0.7, 0.3633
0.95, 0.358493, 0.3, 0.7, 0.360637
0.95, 0.366882, 0.3, 0.7, 0.374753
0.95, 0.359401, 0.3, 0.7, 0.362505
0.95, 0.364855, 0.3, 0.7, 0.36855
0.95, 0.367984, 0.3, 0.7, 0.36918
0.95, 0.376024, 0.3, 0.7, 0.37907
0.95, 0.368741, 0.3, 0.7, 0.370363
0.95, 0.357238, 0.3, 0.7, 0.356079
0.95, 0.354476, 0.3, 0.7, 0.36322
0.95, 0.366472, 0.3, 0.7, 0.365581
0.95, 0.360656, 0.3, 0.7, 0.370062
0.95, 0.365313, 0.3, 0.7, 0.366285
0.95, 0.363371, 0.3, 0.7, 0.370859
0.95, 0.362787, 0.3, 0.7, 0.369256
0.95, 0.374973, 0.3, 0.7, 0.377745
0.95, 0.363594, 0.3, 0.7, 0.373832
0.95, 0.364083, 0.3, 0.7, 0.36423
0.95, 0.36267, 0.3, 0.7, 0.367243
