# B5 Gamma Dynamic Simulation Results
# Strategy schedule: schedules/schedule_b5_gamma_reverse_aggressive.txt
# Gamma schedule: schedules/gamma_schedule_volatile.txt
# Hash rate range: 0.15 - 0.3 (15% - 30%) in 0.01 increments
InitialGamma, Miner0_ProfitFraction, Miner0_HashRate, Miner1_HashRate, Miner0_BlockFraction
0.95, 0.255818, 0.22, 0.78, 0.255184
0.95, 0.243887, 0.22, 0.78, 0.248216
0.95, 0.236926, 0.22, 0.78, 0.244505
0.95, 0.249759, 0.22, 0.78, 0.2548
0.95, 0.252739, 0.22, 0.78, 0.25262
0.95, 0.24293, 0.22, 0.78, 0.24077
0.95, 0.247141, 0.22, 0.78, 0.254527
0.95, 0.241076, 0.22, 0.78, 0.244725
0.95, 0.243212, 0.22, 0.78, 0.245346
0.95, 0.252704, 0.22, 0.78, 0.248695
0.95, 0.238437, 0.22, 0.78, 0.241383
0.95, 0.247057, 0.22, 0.78, 0.251429
0.95, 0.247724, 0.22, 0.78, 0.252914
0.95, 0.249619, 0.22, 0.78, 0.252233
0.95, 0.247986, 0.22, 0.78, 0.250331
0.95, 0.251056, 0.22, 0.78, 0.250045
0.95, 0.244736, 0.22, 0.78, 0.248311
0.95, 0.249553, 0.22, 0.78, 0.247689
0.95, 0.24437, 0.22, 0.78, 0.249196
0.95, 0.245488, 0.22, 0.78, 0.250682
0.95, 0.251782, 0.22, 0.78, 0.252815
0.95, 0.252007, 0.22, 0.78, 0.255853
0.95, 0.260328, 0.23, 0.77, 0.259344
0.95, 0.253389, 0.23, 0.77, 0.258041
0.95, 0.254437, 0.23, 0.77, 0.259743
0.95, 0.255727, 0.23, 0.77, 0.262045
0.95, 0.258781, 0.23, 0.77, 0.265571
0.95, 0.264349, 0.23, 0.77, 0.267571
0.95, 0.260533, 0.23, 0.77, 0.271141
0.95, 0.25427, 0.23, 0.77, 0.257103
0.95, 0.262903, 0.23, 0.77, 0.267493
0.95, 0.268716, 0.23, 0.77, 0.271501
0.95, 0.257305, 0.23, 0.77, 0.261691
0.95, 0.255949, 0.23, 0.77, 0.261052
0.95, 0.266688, 0.23, 0.77, 0.267593
0.95, 0.260621, 0.23, 0.77, 0.26727
0.95, 0.256451, 0.23, 0.77, 0.25961
0.95, 0.261403, 0.23, 0.77, 0.262707
0.95, 0.262141, 0.23, 0.77, 0.266336
0.95, 0.262819, 0.23, 0.77, 0.26673
0.95, 0.255269, 0.23, 0.77, 0.259517
0.95, 0.255697, 0.23, 0.77, 0.260555
0.95, 0.258246, 0.23, 0.77, 0.266336
0.95, 0.248024, 0.23, 0.77, 0.254156
0.95, 0.262532, 0.23, 0.77, 0.266341
0.95, 0.268816, 0.23, 0.77, 0.266382
0.95, 0.257335, 0.23, 0.77, 0.264901
0.95, 0.278875, 0.24, 0.76, 0.281113
0.95, 0.27658, 0.24, 0.76, 0.275303
0.95, 0.275578, 0.24, 0.76, 0.275431
0.95, 0.27729, 0.24, 0.76, 0.275785
0.95, 0.266725, 0.24, 0.76, 0.270989
0.95, 0.264647, 0.24, 0.76, 0.268803
0.95, 0.281103, 0.24, 0.76, 0.286401
0.95, 0.276394, 0.24, 0.76, 0.276421
0.95, 0.260294, 0.24, 0.76, 0.267454
0.95, 0.268135, 0.24, 0.76, 0.276099
0.95, 0.278097, 0.24, 0.76, 0.276359
0.95, 0.26798, 0.24, 0.76, 0.276699
0.95, 0.271719, 0.24, 0.76, 0.276916
