Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00359034, 0.2583, 0.01, 0.73811
0.25, 0, 0.00438771, 0.252889, 0.01, 0.742723
0.25, 0, 0.00401333, 0.253085, 0.01, 0.742902
0.25, 0, 0.00391524, 0.25783, 0.01, 0.738255
0.25, 0, 0.00375183, 0.249127, 0.01, 0.747122
0.25, 0, 0.00288109, 0.250312, 0.01, 0.746807
0.25, 0, 0.00376375, 0.251343, 0.01, 0.744893
0.25, 0, 0.00364818, 0.252462, 0.01, 0.74389
0.25, 0, 0.00603297, 0.248698, 0.01, 0.745269
0.25, 0, 0.00547075, 0.24432, 0.01, 0.750209
0.25, 0, 0.00472148, 0.24785, 0.01, 0.747429
0.25, 0, 0.00493819, 0.244636, 0.01, 0.750426
0.25, 0, 0.00490025, 0.247865, 0.01, 0.747234
0.25, 0, 0.00482645, 0.243501, 0.01, 0.751673
0.25, 0, 0.00408258, 0.244375, 0.01, 0.751543
0.25, 0, 0.00327482, 0.259348, 0.01, 0.737377
0.25, 0, 0.003844, 0.25871, 0.01, 0.737446
0.25, 0, 0.00645044, 0.242992, 0.01, 0.750558
0.25, 0, 0.00523114, 0.264467, 0.01, 0.730302
0.25, 0, 0.0045025, 0.245796, 0.01, 0.749701
0.25, 0, 0.00611763, 0.24964, 0.01, 0.744243
0.25, 0, 0.00599212, 0.247554, 0.01, 0.746454
0.25, 0, 0.00370247, 0.250094, 0.01, 0.746204
0.25, 0, 0.00414528, 0.248809, 0.01, 0.747046
0.25, 0, 0.00254178, 0.238547, 0.01, 0.758911
0.25, 0, 0.00367781, 0.255955, 0.01, 0.740367
0.25, 0, 0.00507079, 0.258823, 0.01, 0.736106
0.25, 0, 0.00413769, 0.242643, 0.01, 0.753219
0.25, 0, 0.00251826, 0.241786, 0.01, 0.755695
0.25, 0, 0.00536515, 0.251692, 0.01, 0.742942
0.25, 0, 0.00412876, 0.25352, 0.01, 0.742351
0.25, 0, 0.00308541, 0.252772, 0.01, 0.744143
0.25, 0, 0.00383951, 0.246878, 0.01, 0.749282
0.25, 0, 0.0041349, 0.252817, 0.01, 0.743048
0.25, 0, 0.00485555, 0.248468, 0.01, 0.746676
0.25, 0, 0.00582504, 0.250595, 0.01, 0.74358
0.25, 0, 0.00500344, 0.245338, 0.01, 0.749659
0.25, 0, 0.0055488, 0.247784, 0.01, 0.746667
0.25, 0, 0.00324603, 0.253587, 0.01, 0.743167
0.25, 0, 0.00282402, 0.24141, 0.01, 0.755766
0.25, 0, 0.00377745, 0.257382, 0.01, 0.73884
0.25, 0, 0.004528, 0.242709, 0.01, 0.752763
0.25, 0, 0.00420936, 0.246227, 0.01, 0.749563
0.25, 0, 0.00318731, 0.24523, 0.01, 0.751583
0.25, 0, 0.0047763, 0.245554, 0.01, 0.749669
0.25, 0, 0.00603765, 0.256419, 0.01, 0.737544
0.25, 0, 0.00551222, 0.250976, 0.01, 0.743512
0.25, 0, 0.00295861, 0.24398, 0.01, 0.753061
0.25, 0, 0.00290123, 0.263063, 0.01, 0.734036
0.25, 0, 0.00456846, 0.262634, 0.01, 0.732797
0.25, 0, 0.00287696, 0.249569, 0.01, 0.747554
0.25, 0, 0.00346985, 0.250495, 0.01, 0.746035
0.25, 0, 0.0037697, 0.258709, 0.01, 0.737522
0.25, 0, 0.00408739, 0.251522, 0.01, 0.74439
0.25, 0, 0.00443844, 0.257643, 0.01, 0.737918
0.25, 0, 0.003858, 0.247418, 0.01, 0.748724
0.25, 0, 0.00426382, 0.256364, 0.01, 0.739372
0.25, 0, 0.00489525, 0.241497, 0.01, 0.753607
0.25, 0, 0.00498333, 0.24683, 0.01, 0.748187
0.25, 0, 0.0035006, 0.262448, 0.01, 0.734051
0.25, 0, 0.00418669, 0.246965, 0.01, 0.748848
0.25, 0, 0.00286936, 0.246481, 0.01, 0.750649
0.25, 0, 0.00408268, 0.250691, 0.01, 0.745226
0.25, 0, 0.00567384, 0.244677, 0.015, 0.749649
0.25, 0, 0.00623305, 0.250436, 0.015, 0.74333
0.25, 0, 0.00570984, 0.25433, 0.015, 0.73996
0.25, 0, 0.00866982, 0.249694, 0.015, 0.741636
0.25, 0, 0.00526399, 0.252379, 0.015, 0.742357
0.25, 0, 0.00606803, 0.249102, 0.015, 0.74483
0.25, 0, 0.0068311, 0.261435, 0.015, 0.731734
0.25, 0, 0.0069762, 0.245511, 0.015, 0.747513
0.25, 0, 0.0071856, 0.246042, 0.015, 0.746773
0.25, 0, 0.00600859, 0.259707, 0.015, 0.734285
0.25, 0, 0.00586778, 0.251584, 0.015, 0.742548
0.25, 0, 0.0071065, 0.248673, 0.015, 0.74422
0.25, 0, 0.00643848, 0.243242, 0.015, 0.750319
0.25, 0, 0.00877249, 0.255388, 0.015, 0.73584
0.25, 0, 0.00722532, 0.249127, 0.015, 0.743648
0.25, 0, 0.00767065, 0.244848, 0.015, 0.747481
0.25, 0, 0.00713182, 0.247877, 0.015, 0.744992
0.25, 0, 0.00680743, 0.256383, 0.015, 0.73681
0.25, 0, 0.00751842, 0.250416, 0.015, 0.742066
0.25, 0, 0.00761102, 0.235607, 0.015, 0.756782
0.25, 0, 0.00847236, 0.253041, 0.015, 0.738486
0.25, 0, 0.00689169, 0.252218, 0.015, 0.740891
