Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00292975, 0.248934, 0.01, 0.748136
0.25, 0, 0.00478952, 0.255346, 0.01, 0.739864
0.25, 0, 0.00406075, 0.25322, 0.01, 0.742719
0.25, 0, 0.00355641, 0.24356, 0.01, 0.752884
0.25, 0, 0.00556027, 0.249919, 0.01, 0.744521
0.25, 0, 0.00420053, 0.250617, 0.01, 0.745182
0.25, 0, 0.0048969, 0.249515, 0.01, 0.745589
0.25, 0, 0.0032495, 0.260003, 0.01, 0.736748
0.25, 0, 0.00373432, 0.239232, 0.01, 0.757033
0.25, 0, 0.00369449, 0.249868, 0.01, 0.746437
0.25, 0, 0.00398841, 0.260077, 0.01, 0.735934
0.25, 0, 0.0037626, 0.254676, 0.01, 0.741561
0.25, 0, 0.00414957, 0.254256, 0.01, 0.741594
0.25, 0, 0.00739174, 0.247053, 0.01, 0.745556
0.25, 0, 0.00453254, 0.24561, 0.01, 0.749857
0.25, 0, 0.00427746, 0.251582, 0.01, 0.744141
0.25, 0, 0.00303792, 0.243777, 0.01, 0.753185
0.25, 0, 0.00513172, 0.247, 0.01, 0.747869
0.25, 0, 0.00408522, 0.254094, 0.01, 0.741821
0.25, 0, 0.00396621, 0.250232, 0.01, 0.745802
0.25, 0, 0.00573724, 0.238449, 0.01, 0.755814
0.25, 0, 0.00571057, 0.254578, 0.01, 0.739712
0.25, 0, 0.00380576, 0.248887, 0.01, 0.747307
0.25, 0, 0.0050248, 0.24676, 0.01, 0.748215
0.25, 0, 0.00366394, 0.251016, 0.01, 0.74532
0.25, 0, 0.00347313, 0.245692, 0.01, 0.750835
0.25, 0, 0.00553701, 0.246372, 0.01, 0.748091
0.25, 0, 0.00306754, 0.248781, 0.01, 0.748151
0.25, 0, 0.00322169, 0.235682, 0.01, 0.761097
0.25, 0, 0.00665885, 0.245577, 0.01, 0.747764
0.25, 0, 0.00587568, 0.244907, 0.01, 0.749218
0.25, 0, 0.00451756, 0.251052, 0.01, 0.744431
0.25, 0, 0.00451241, 0.251306, 0.01, 0.744182
0.25, 0, 0.00479028, 0.257746, 0.01, 0.737464
0.25, 0, 0.00585685, 0.258724, 0.01, 0.735419
0.25, 0, 0.00339086, 0.246126, 0.01, 0.750483
0.25, 0, 0.00532618, 0.25015, 0.01, 0.744523
0.25, 0, 0.00436187, 0.242621, 0.01, 0.753017
0.25, 0, 0.00429839, 0.240179, 0.01, 0.755523
0.25, 0, 0.00500716, 0.252357, 0.01, 0.742636
0.25, 0, 0.00419991, 0.250967, 0.01, 0.744833
0.25, 0, 0.00487304, 0.241456, 0.01, 0.753671
0.25, 0, 0.0049264, 0.250728, 0.01, 0.744346
0.25, 0, 0.00404443, 0.250219, 0.01, 0.745736
0.25, 0, 0.00459192, 0.239501, 0.01, 0.755907
0.25, 0, 0.00436091, 0.242933, 0.01, 0.752706
0.25, 0, 0.00424377, 0.250621, 0.01, 0.745135
0.25, 0, 0.00312552, 0.253866, 0.01, 0.743008
0.25, 0, 0.00296987, 0.249749, 0.01, 0.747281
0.25, 0, 0.0076749, 0.251438, 0.015, 0.740887
0.25, 0, 0.00733273, 0.256483, 0.015, 0.736185
0.25, 0, 0.00774761, 0.258316, 0.015, 0.733936
0.25, 0, 0.00553256, 0.246849, 0.015, 0.747619
0.25, 0, 0.00753133, 0.258728, 0.015, 0.733741
0.25, 0, 0.00665491, 0.257061, 0.015, 0.736284
0.25, 0, 0.00907246, 0.247373, 0.015, 0.743554
0.25, 0, 0.00698533, 0.250084, 0.015, 0.742931
0.25, 0, 0.00599193, 0.24363, 0.015, 0.750378
0.25, 0, 0.00598552, 0.239306, 0.015, 0.754709
0.25, 0, 0.00768773, 0.238472, 0.015, 0.75384
0.25, 0, 0.00686491, 0.250868, 0.015, 0.742267
0.25, 0, 0.00550943, 0.253794, 0.015, 0.740697
0.25, 0, 0.007847, 0.254159, 0.015, 0.737994
0.25, 0, 0.005299, 0.244231, 0.015, 0.75047
0.25, 0, 0.00494357, 0.262774, 0.015, 0.732282
0.25, 0, 0.00692492, 0.244428, 0.015, 0.748647
0.25, 0, 0.00788451, 0.249584, 0.015, 0.742532
0.25, 0, 0.00726186, 0.243167, 0.015, 0.749571
0.25, 0, 0.00821175, 0.258076, 0.015, 0.733712
0.25, 0, 0.00944571, 0.250382, 0.015, 0.740173
0.25, 0, 0.00624764, 0.252767, 0.015, 0.740986
0.25, 0, 0.00614861, 0.250585, 0.015, 0.743266
0.25, 0, 0.00941456, 0.250158, 0.015, 0.740428
0.25, 0, 0.00645899, 0.244753, 0.015, 0.748788
0.25, 0, 0.00685233, 0.25348, 0.015, 0.739668
0.25, 0, 0.00720474, 0.244091, 0.015, 0.748704
0.25, 0, 0.00814059, 0.24108, 0.015, 0.750779
0.25, 0, 0.00780811, 0.252309, 0.015, 0.739882
0.25, 0, 0.00813521, 0.250355, 0.015, 0.74151
0.25, 0, 0.00595669, 0.248626, 0.015, 0.745417
0.25, 0, 0.00618435, 0.23792, 0.015, 0.755896
0.25, 0, 0.0047037, 0.251894, 0.015, 0.743403
0.25, 0, 0.00552397, 0.235679, 0.015, 0.758797
0.25, 0, 0.00554447, 0.256306, 0.015, 0.738149
