Gamma, Selfish Profit 1, Rational Profit 2,  Individual Miner Hash Rate, Honest Profit
0.25, 0, 0.00442387, 0.254389, 0.01, 0.741187
0.25, 0, 0.00537219, 0.248799, 0.01, 0.745829
0.25, 0, 0.00581366, 0.255971, 0.01, 0.738216
0.25, 0, 0.00364529, 0.255028, 0.01, 0.741327
0.25, 0, 0.00476468, 0.243254, 0.01, 0.751981
0.25, 0, 0.00449603, 0.244627, 0.01, 0.750877
0.25, 0, 0.00370787, 0.246033, 0.01, 0.750259
0.25, 0, 0.00361862, 0.247684, 0.01, 0.748698
0.25, 0, 0.00555037, 0.254634, 0.01, 0.739816
0.25, 0, 0.00330955, 0.253873, 0.01, 0.742818
0.25, 0, 0.00403741, 0.24356, 0.01, 0.752403
0.25, 0, 0.00472934, 0.237575, 0.01, 0.757696
0.25, 0, 0.00514755, 0.248855, 0.01, 0.745997
0.25, 0, 0.00512137, 0.237595, 0.01, 0.757283
0.25, 0, 0.00243008, 0.255515, 0.01, 0.742055
0.25, 0, 0.00553777, 0.251622, 0.01, 0.742841
0.25, 0, 0.00387163, 0.250786, 0.01, 0.745342
0.25, 0, 0.00432785, 0.240218, 0.01, 0.755454
0.25, 0, 0.00354555, 0.248961, 0.01, 0.747494
0.25, 0, 0.00287293, 0.246603, 0.01, 0.750524
0.25, 0, 0.00410362, 0.258073, 0.01, 0.737824
0.25, 0, 0.00483682, 0.257407, 0.01, 0.737756
0.25, 0, 0.00344774, 0.255548, 0.01, 0.741004
0.25, 0, 0.00414482, 0.253249, 0.01, 0.742606
0.25, 0, 0.00411544, 0.248021, 0.01, 0.747863
0.25, 0, 0.00438274, 0.253537, 0.01, 0.742081
0.25, 0, 0.00380548, 0.249574, 0.01, 0.74662
0.25, 0, 0.00351084, 0.250484, 0.01, 0.746005
0.25, 0, 0.00494778, 0.251714, 0.01, 0.743339
0.25, 0, 0.00308191, 0.240073, 0.01, 0.756846
0.25, 0, 0.00613127, 0.253935, 0.01, 0.739934
0.25, 0, 0.00378286, 0.253601, 0.01, 0.742616
0.25, 0, 0.0053139, 0.250797, 0.01, 0.743889
0.25, 0, 0.0053167, 0.244772, 0.01, 0.749911
0.25, 0, 0.00624292, 0.243141, 0.015, 0.750616
0.25, 0, 0.00698153, 0.249189, 0.015, 0.74383
0.25, 0, 0.00657362, 0.245003, 0.015, 0.748423
0.25, 0, 0.00716703, 0.244283, 0.015, 0.74855
0.25, 0, 0.00791487, 0.251383, 0.015, 0.740703
0.25, 0, 0.0067584, 0.245305, 0.015, 0.747937
0.25, 0, 0.00548252, 0.242541, 0.015, 0.751977
0.25, 0, 0.00708263, 0.259208, 0.015, 0.733709
0.25, 0, 0.00488818, 0.246988, 0.015, 0.748124
0.25, 0, 0.00567746, 0.248131, 0.015, 0.746191
0.25, 0, 0.00535611, 0.260061, 0.015, 0.734583
0.25, 0, 0.00655476, 0.246491, 0.015, 0.746954
0.25, 0, 0.00569369, 0.245236, 0.015, 0.74907
0.25, 0, 0.00686397, 0.250504, 0.015, 0.742632
0.25, 0, 0.00650388, 0.255642, 0.015, 0.737854
0.25, 0, 0.00649715, 0.255968, 0.015, 0.737535
0.25, 0, 0.0058888, 0.243685, 0.015, 0.750426
0.25, 0, 0.00662509, 0.253286, 0.015, 0.740088
0.25, 0, 0.00611749, 0.253592, 0.015, 0.74029
0.25, 0, 0.00725519, 0.251539, 0.015, 0.741206
0.25, 0, 0.00754894, 0.246713, 0.015, 0.745738
0.25, 0, 0.00739273, 0.247567, 0.015, 0.74504
0.25, 0, 0.006199, 0.25349, 0.015, 0.740311
0.25, 0, 0.00830504, 0.24761, 0.015, 0.744085
0.25, 0, 0.00721783, 0.242768, 0.015, 0.750014
0.25, 0, 0.00563589, 0.254229, 0.015, 0.740135
0.25, 0, 0.00670886, 0.241078, 0.015, 0.752213
0.25, 0, 0.00610638, 0.252747, 0.015, 0.741147
0.25, 0, 0.00713459, 0.257362, 0.015, 0.735504
0.25, 0, 0.00680025, 0.257876, 0.015, 0.735324
0.25, 0, 0.00679874, 0.245977, 0.015, 0.747225
0.25, 0, 0.00761155, 0.241719, 0.015, 0.750669
0.25, 0, 0.00666513, 0.250371, 0.015, 0.742964
0.25, 0, 0.00871808, 0.251342, 0.015, 0.73994
0.25, 0, 0.00518946, 0.247635, 0.015, 0.747176
0.25, 0, 0.0052973, 0.238125, 0.015, 0.756577
0.25, 0, 0.00762504, 0.24348, 0.015, 0.748895
0.25, 0, 0.00504424, 0.252416, 0.015, 0.74254
0.25, 0, 0.00775246, 0.243942, 0.015, 0.748305
0.25, 0, 0.00718373, 0.246405, 0.015, 0.746411
0.25, 0, 0.00783414, 0.238831, 0.015, 0.753335
0.25, 0, 0.00631399, 0.244664, 0.015, 0.749022
0.25, 0, 0.00533629, 0.247748, 0.015, 0.746916
0.25, 0, 0.00740107, 0.242967, 0.015, 0.749632
0.25, 0, 0.00644918, 0.251618, 0.015, 0.741932
0.25, 0, 0.0056778, 0.249396, 0.015, 0.744926
0.25, 0, 0.00692785, 0.246987, 0.015, 0.746085
0.25, 0, 0.00728799, 0.264482, 0.015, 0.72823
0.25, 0, 0.00618495, 0.24924, 0.015, 0.744575
0.25, 0, 0.00669463, 0.247518, 0.015, 0.745788
0.25, 0, 0.0062889, 0.247678, 0.015, 0.746033
0.25, 0, 0.00799881, 0.244416, 0.015, 0.747585
0.25, 0, 0.00589335, 0.241503, 0.015, 0.752603
0.25, 0, 0.00660036, 0.244343, 0.015, 0.749056
0.25, 0, 0.0060015, 0.250894, 0.015, 0.743105
0.25, 0, 0.00572286, 0.251523, 0.015, 0.742754
0.25, 0, 0.00544627, 0.23966, 0.015, 0.754894
0.25, 0, 0.00537459, 0.248618, 0.015, 0.746007
0.25, 0, 0.00620695, 0.245613, 0.015, 0.74818
0.25, 0, 0.00682409, 0.250868, 0.015, 0.742307
0.25, 0, 0.00871726, 0.250434, 0.015, 0.740849
0.25, 0, 0.00888492, 0.239128, 0.015, 0.751988
0.25, 0, 0.00631204, 0.252185, 0.015, 0.741503
